"Members – Detailed Contract Expenditures Report – Vaughan, Adam – Q2 2021"
Supplier,Description,Date,Total
Choice Communication (Canada) Ltd.,Advertising,2020/05/23,180.8400
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.8100
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.1800
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,211.7900
"Bell Canada ",Cable and Internet Fees,2020/06/13,125.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
NGP VAN,Professional Communication Services,2020/07/01,100.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5200
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,210.9400
"Bell Canada ",Cable and Internet Fees,2020/07/13,125.7100
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.2700
2446695 Ontario Inc.,Office Rental and Related Fees,2020/08/01,2600.0000
NGP VAN,Professional Communication Services,2020/08/01,100.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,298.7900
"Bell Canada ",Cable and Internet Fees,2020/08/13,125.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0500
2446695 Ontario Inc.,Office Rental and Related Fees,2020/09/01,2600.0000
NGP VAN,Professional Communication Services,2020/09/01,100.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0500
Canada Post – Postes Canada,Courier Services,2020/09/23,8.0600
Canada Post – Postes Canada,Courier Services,2020/09/23,9.9100
Canada Post – Postes Canada,Courier Services,2020/09/23,9.7600
Canada Post – Postes Canada,Courier Services,2020/09/30,6.3100
2446695 Ontario Inc.,Office Rental and Related Fees,2020/10/01,2600.0000
