"Members – Detailed Contract Expenditures Report – Rota, Anthony – Q2 2021"
Supplier,Description,Date,Total
The Nugget,"Printed Matter, Books, Newspapers and Subscriptions",2020/03/19,47.88
Clean Scene Inc.,Janitorial Services and Maintenance,2020/03/24,15.07
Canva,"Printed Matter, Books, Newspapers and Subscriptions",2020/04/11,18.63
Canva,"Printed Matter, Books, Newspapers and Subscriptions",2020/05/11,18.63
Vaughan Paper Products Inc.,Cleaning Products,2020/05/12,31.16
Food Basics,Cleaning Products,2020/05/21,2.99
Food Basics,Cleaning Products,2020/05/21,5.16
Rexall,Consumable Items for Constituency Offices (COVID19),2020/05/22,59.99
Food Basics,Consumable Items for Constituency Offices (COVID19),2020/05/25,3.49
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,843.25
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,12.72
A Bit of the Bay Productions,Advertising,2020/05/27,250.00
Vaughan Paper Products Inc.,Consumable Items for Constituency Offices (COVID19),2020/05/27,49.82
"WILLARD, LEA",Janitorial Services and Maintenance,2020/06/01,180.00
Ontario Northland,Courier Services,2020/06/09,11.28
Canva,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/11,18.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
Beatty Printing,Householders,2020/06/17,4271.00
EASTLINK,Cable and Internet Fees,2020/06/17,146.80
Village Media Inc,Advertising,2020/06/20,850.00
HYDRO ONE NETWORKS INC.,Public Utilities,2020/06/23,51.55
Ontario Northland,Courier Services,2020/06/23,11.28
THREE H FURNITURE SYSTEMS LIMITED,Constituency Office Reconfigurations and Fixtures (COVID19),2020/06/23,172.50
CHUR-FM rogers Media Inc,Advertising,2020/06/28,300.00
CKAT-AM Rogers Media Inc,Advertising,2020/06/28,120.00
CKFX-FM Rogers Media Inc.,Advertising,2020/06/28,225.00
"MATTAWA RECORDER, THE",Advertising,2020/06/28,225.12
Vista Radio Ltd,Advertising,2020/06/28,550.00
CJTT-FM,Advertising,2020/06/30,481.00
"PAQUETTE, VENISE",Consumable Items for Constituency Offices (COVID19),2020/06/30,40.00
"PAQUETTE, VENISE",Janitorial Services and Maintenance,2020/06/30,120.00
Postmedia Network Inc.,Advertising,2020/06/30,950.00
TEMISKAMING PRINTING COMPANY,Advertising,2020/06/30,135.00
"Bay & Area Advertiser Ontario Inc. 1853660, The",Advertising,2020/07/01,175.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,144.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,14.98
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.52
TEMISKAMING PRINTING COMPANY,Advertising,2020/07/01,693.00
PRIMECONTACT INC.,Advertising,2020/07/07,570.55
Canva,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/11,18.09
Cogeco Connexion inc.,Cable and Internet Fees,2020/07/11,120.94
Staples Canada,Toner,2020/07/11,243.98
CHUR-FM rogers Media Inc,Advertising,2020/07/12,300.00
CKAT-AM Rogers Media Inc,Advertising,2020/07/12,80.00
CKFX-FM Rogers Media Inc.,Advertising,2020/07/12,175.00
Ricky's Glass & Mirror,Constituency Office Reconfigurations and Fixtures (COVID19),2020/07/13,164.38
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,356.58
EASTLINK,Cable and Internet Fees,2020/07/17,151.77
Food Basics,Cleaning Products,2020/07/17,12.01
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.08
Pauline Brown,Consumable Items for Constituency Offices (COVID19),2020/07/21,50.00
Vaughan Paper Products Inc.,Consumable Items for Constituency Offices (COVID19),2020/07/21,19.92
HYDRO ONE NETWORKS INC.,Public Utilities,2020/07/23,60.17
"PAQUETTE, VENISE",Janitorial Services and Maintenance,2020/07/25,120.00
"PAQUETTE, VENISE",Consumable Items for Constituency Offices (COVID19),2020/07/25,40.00
Vista Radio Ltd,Advertising,2020/07/26,150.00
Pauline Brown,Consumable Items for Constituency Offices (COVID19),2020/07/27,25.00
NORTH BAY SECURITY COMMUNICATIONS,Constituency Office Reconfigurations and Fixtures (COVID19),2020/07/29,1294.90
Algonquin Safety Training Inc.,Consumable Items for Constituency Offices (COVID19),2020/07/31,89.98
"WILLARD, LEA",Janitorial Services and Maintenance,2020/07/31,160.00
"Bay & Area Advertiser Ontario Inc. 1853660, The",Advertising,2020/08/01,175.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,144.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,12.00
EDICA PROPERTIES INC. & 905889 ONTARIO LTD.,Office Rental and Related Fees,2020/08/01,1972.50
RJ Chartrand Holding Limited,Office Rental and Related Fees,2020/08/01,675.00
Cogeco Connexion inc.,Cable and Internet Fees,2020/08/11,120.94
A Bit of the Bay Productions,Advertising,2020/08/12,250.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.05
EASTLINK,Cable and Internet Fees,2020/08/17,146.80
NORTH BAY SECURITY COMMUNICATIONS,Repair of Office Equipment,2020/08/18,290.95
HYDRO ONE NETWORKS INC.,Public Utilities,2020/08/24,58.79
Ricky's Glass & Mirror,Constituency Office Reconfigurations and Fixtures (COVID19),2020/08/27,80.00
NORTH BAY SECURITY COMMUNICATIONS,Protection and Alarm Monitoring (Member's Office Budget),2020/08/28,118.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,106.86
Grand & Toy,Digital Communication Equipment,2020/08/31,245.99
"PAQUETTE, VENISE",Janitorial Services and Maintenance,2020/08/31,120.00
"PAQUETTE, VENISE",Consumable Items for Constituency Offices (COVID19),2020/08/31,60.00
"Bay & Area Advertiser Ontario Inc. 1853660, The",Advertising,2020/09/01,175.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,18.40
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,144.00
Bell Mobility – Bell Mobilité,Long Distance,2020/09/01,0.24
EDICA PROPERTIES INC. & 905889 ONTARIO LTD.,Office Rental and Related Fees,2020/09/01,1972.50
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.05
"NIPISSING READER, THE",Advertising,2020/09/01,149.00
RJ Chartrand Holding Limited,Office Rental and Related Fees,2020/09/01,675.00
VAUGHAN PAPER PRODUCTS INC.,Consumable Items for Constituency Offices (COVID19),2020/09/10,49.90
VAUGHAN PAPER PRODUCTS INC.,"Office Supplies, Stationery and Accessories",2020/09/10,35.72
VAUGHAN PAPER PRODUCTS INC.,"Office Supplies, Stationery and Accessories",2020/09/10,36.25
Cogeco Connexion inc.,Cable and Internet Fees,2020/09/11,120.94
EASTLINK,Cable and Internet Fees,2020/09/17,146.80
Canada Post – Postes Canada,Courier Services,2020/09/23,22.64
Canada Post – Postes Canada,Courier Services,2020/09/23,21.67
HYDRO ONE NETWORKS INC.,Public Utilities,2020/09/23,61.20
Canada Post – Postes Canada,Courier Services,2020/09/30,5.30
EDICA PROPERTIES INC. & 905889 ONTARIO LTD.,Office Rental and Related Fees,2020/10/01,1972.50
RJ Chartrand Holding Limited,Office Rental and Related Fees,2020/10/01,675.00
