"Members – Detailed Contract Expenditures Report – Stubbs, Shannon – Q2 2021"
Supplier,Description,Date,Total
MCSnet,Cable and Internet Fees,2020/04/15,69.95
CAB-K Broadcasting Ltd,Advertising,2020/04/26,416.00
Canada post,Postage and Parcel Post,2020/04/29,171.95
ATB,Banking Fees and Cheque Orders,2020/04/30,2.40
ATB,Banking Fees and Cheque Orders,2020/04/30,8.00
Canada post,Postage and Parcel Post,2020/05/04,54.80
"Great West Newspapers, LP",Advertising,2020/05/05,714.00
Two Hills Foods,Spring Water,2020/05/05,4.00
Canada post,Postage and Parcel Post,2020/05/06,18.48
Canada post,Courier Services,2020/05/15,14.13
MCSNET,Cable and Internet Fees,2020/05/15,69.95
Two Hills food,"Office Supplies, Stationery and Accessories",2020/05/25,16.99
ATB,Banking Fees and Cheque Orders,2020/05/31,8.00
ATB,Banking Fees and Cheque Orders,2020/05/31,5.60
CAB-K Broadcasting Ltd,Advertising,2020/05/31,416.00
Smoky Lake Signal,Advertising,2020/05/31,75.00
Smoky Lake Signal,Advertising,2020/05/31,80.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.79
Canada post,Courier Services,2020/06/02,18.13
Respect News,Advertising,2020/06/02,100.00
Canada post,Postage and Parcel Post,2020/06/04,19.99
Two Hills Foods,Spring Water,2020/06/05,21.99
Meridian Source,Advertising,2020/06/18,227.50
Smoky Lake Signal,Advertising,2020/06/20,150.00
Meridian Source,Advertising,2020/06/25,167.50
CAB-K Broadcasting Ltd,Advertising,2020/06/28,416.00
"Great West Newspapers, LP",Advertising,2020/06/30,418.00
VERMILION VOICE LTD.,Advertising,2020/06/30,765.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,217.32
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,24.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,16.79
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.13
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,24.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,217.32
Mexican Family Store Ltd.,Office Rental and Related Fees,2020/08/01,1925.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,16.79
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,217.32
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,24.00
Mexican Family Store Ltd.,Office Rental and Related Fees,2020/09/01,1925.00
Canada Post – Postes Canada,Courier Services,2020/09/23,33.29
Canada Post – Postes Canada,Courier Services,2020/09/23,16.91
Canada Post – Postes Canada,Courier Services,2020/09/23,17.21
Canada Post – Postes Canada,Courier Services,2020/09/23,137.18
Canada Post – Postes Canada,Courier Services,2020/09/23,26.87
Canada Post – Postes Canada,Courier Services,2020/09/23,26.87
Mexican Family Store Ltd.,Office Rental and Related Fees,2020/10/01,1925.00
