"Members – Detailed Travel Expenditures Report – Virani, Arif – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0201861,2020/04/16,2020/06/15,,,,,,,0.0000,120.7500,0.0000,0,0,0,120.7500
T0201861,2020/04/16,2020/06/15,"Virani, Arif",Member,Secondary Residence,2020/04/16,Ottawa,Ottawa,,,,,,,
T0201861,2020/04/16,2020/06/15,"Virani, Arif",Member,Secondary Residence,2020/05/15,Ottawa,Ottawa,,,,,,,
T0202388,2020/05/08,2020/08/08,,,,,,,0.0000,56.4100,0.0000,0,0,0,56.4100
T0202388,2020/05/08,2020/08/08,"Virani, Arif",Member,Secondary Residence,2020/07/06,Ottawa,Ottawa,,,,,,,
T0202388,2020/05/08,2020/08/08,"Virani, Arif",Member,Secondary Residence,2020/06/03,Ottawa,Ottawa,,,,,,,
T0203159,2020/05/28,2020/06/27,,,,,,,0.0000,32.5000,0.0000,0,0,0,32.5000
T0203159,2020/05/28,2020/06/27,"Virani, Arif",Member,Secondary Residence,2020/05/28,Ottawa,Ottawa,,,,,,,
T0202813,2020/06/05,2020/07/15,,,,,,,0.0000,174.8300,0.0000,0,0,0,174.8300
T0202813,2020/06/05,2020/07/15,"Virani, Arif",Member,Secondary Residence,2020/06/05,Ottawa,Ottawa,,,,,,,
T0202713,2020/06/22,2020/06/25,,,,,,,430.2200,0.0000,282.1400,1.0000,0,0,712.3600
T0202713,2020/06/22,2020/06/25,"Virani, Arif",Member,To travel to/from constituency and Ottawa,2020/06/22,Toronto,Ottawa,,,,,,,
T0202713,2020/06/22,2020/06/25,"Virani, Arif",Member,To travel to/from constituency and Ottawa,2020/06/25,Ottawa,Toronto,,,,,,,
T0202808,2020/06/27,2020/07/01,,,,,,,10.7200,0.0000,0.0000,0.0000,0,0,10.7200
T0202808,2020/06/27,2020/07/01,"Virani, Arif",Member,To attend a constituency or community event,2020/06/27,Toronto,Toronto,,,,,,,
T0203149,2020/07/07,2020/07/09,,,,,,,253.1400,0.0000,144.0600,1.0000,0,0,397.2000
T0203149,2020/07/07,2020/07/09,"Virani, Arif",Member,To travel to/from constituency and Ottawa,2020/07/07,Toronto,Ottawa,,,,,,,
T0203149,2020/07/07,2020/07/09,"Virani, Arif",Member,To travel to/from constituency and Ottawa,2020/07/09,Ottawa,Toronto,,,,,,,
T0203398,2020/07/16,2020/08/15,,,,,,,0.0000,100.0000,0.0000,0,0,0,100.0000
T0203398,2020/07/16,2020/08/15,"Virani, Arif",Member,Secondary Residence,2020/07/16,Ottawa,Ottawa,,,,,,,
200430810,2020/08/01,2020/08/31,,,,,,,0.0000,2000.0000,0.0000,0,0,0,2000.0000
200430810,2020/08/01,2020/08/31,"Virani, Arif",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
200437291,2020/09/01,2020/09/30,,,,,,,0.0000,2000.0000,0.0000,0,0,0,2000.0000
200437291,2020/09/01,2020/09/30,"Virani, Arif",Member,Secondary Residence,2020/09/01,OTTAWA,OTTAWA,,,,,,,
T0205108,2020/09/13,2020/09/17,,,,,,,381.5300,0.0000,0.0000,1.0000,0,0,381.5300
T0205108,2020/09/13,2020/09/17,"Knipe, Christopher",Employee,To travel to/from constituency and Ottawa,2020/09/13,Ottawa,Toronto,,,,,,,
T0205108,2020/09/13,2020/09/17,"Knipe, Christopher",Employee,To travel to/from constituency and Ottawa,2020/09/17,Toronto,Ottawa,,,,,,,
200442152,2020/10/01,2020/10/31,,,,,,,0.0000,2000.0000,0.0000,0,0,0,2000.0000
200442152,2020/10/01,2020/10/31,"Virani, Arif",Member,Secondary Residence,2020/10/01,OTTAWA,OTTAWA,,,,,,,
