"Members – Detailed Contract Expenditures Report – Robillard, Yves – Q2 2021"
Supplier,Description,Date,Total
ceci cela convenience,"Office Supplies, Stationery and Accessories",2020/02/19,6.63
Cercle de fermieres Ste-Rose Auteuil,Advertising,2020/04/18,500.00
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.81
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,25.50
BELL CANADA,Cable and Internet Fees,2020/06/05,87.90
BELL CANADA,Cable and Internet Fees,2020/06/10,155.00
les lames d'argent de Laval,Advertising,2020/06/11,62.50
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
SPORTS LAVAL,Advertising,2020/06/18,125.00
2M.Media,Advertising,2020/06/20,343.75
2M.Media,Advertising,2020/06/27,450.55
"Immeubles Lussier & Fortin inc., Les",Consumable Items for Constituency Offices (COVID19),2020/06/29,1000.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,153.38
Bell Mobility – Bell Mobilité,Long Distance,2020/07/01,0.18
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,51.20
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.52
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,25.50
2M.Media,Advertising,2020/07/04,450.55
BELL CANADA,Cable and Internet Fees,2020/07/05,88.35
BELL CANADA,Cable and Internet Fees,2020/07/10,155.00
2M.Media,Advertising,2020/07/11,212.50
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,197.02
Café Le Signet,Advertising,2020/07/15,250.00
Café Le Signet,Advertising,2020/07/15,250.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,14.43
Entretien Ménager AV,Janitorial Services and Maintenance,2020/07/20,235.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,153.38
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,18.40
Femmes en Emploi,Advertising,2020/08/01,500.00
"Immeubles Lussier & Fortin inc., Les",Office Rental and Related Fees,2020/08/01,2328.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,16.79
BELL CANADA,Cable and Internet Fees,2020/08/05,88.41
BELL CANADA,Cable and Internet Fees,2020/08/10,155.89
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.05
canadian tire,"Office Supplies, Stationery and Accessories",2020/08/20,15.48
2M.Media,Advertising,2020/08/22,361.44
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2020/08/26,220.00
Entretien Ménager AV,Janitorial Services and Maintenance,2020/08/28,400.00
2M.Media,Advertising,2020/08/29,343.75
Grand & Toy,Cleaning Products,2020/08/31,261.65
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,547.06
SEMAINIER PAROISSIAL,Advertising,2020/08/31,1010.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,153.38
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,40.79
"Immeubles Lussier & Fortin inc., Les",Office Rental and Related Fees,2020/09/01,2328.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.05
BELL CANADA,Cable and Internet Fees,2020/09/05,88.41
BELL CANADA,Cable and Internet Fees,2020/09/10,155.89
aqdr laval laurentides,Advertising,2020/09/16,25.00
Canada Post – Postes Canada,Courier Services,2020/09/23,7.00
Canada Post – Postes Canada,Courier Services,2020/09/23,5.59
Canada Post – Postes Canada,Courier Services,2020/09/23,7.00
Canada Post – Postes Canada,Courier Services,2020/09/23,5.14
Canada Post – Postes Canada,Courier Services,2020/09/23,5.94
Canada Post – Postes Canada,Courier Services,2020/09/23,7.73
Canada Post – Postes Canada,Courier Services,2020/09/23,12.50
House of Commons – Chambre des communes,Voice Communication Equipment,2020/09/30,1020.00
"Immeubles Lussier & Fortin inc., Les",Office Rental and Related Fees,2020/10/01,2328.00
