"Members – Detailed Contract Expenditures Report – McLeod, Cathy – Q2 2021"
Supplier,Description,Date,Total
Cali Clean,Janitorial Services and Maintenance,2019/08/01,364.07
Cali Clean,Janitorial Services and Maintenance,2019/11/01,346.73
Cali Clean,Janitorial Services and Maintenance,2019/12/01,346.73
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,6.36
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,421.63
WAYSIDE,Householders,2020/06/03,9279.17
Royal Bank of Canada,Banking Fees and Cheque Orders,2020/06/05,19.75
Home Hardware,"Safety Supplies (fire extinguishers, first aid kits)",2020/06/19,40.31
PressReader,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/20,39.99
Reyfort Publishing,Advertising,2020/06/20,30.89
Barriere Radio,Advertising,2020/06/23,120.00
Barriere Radio,Advertising,2020/06/23,110.00
Cleanway Supply,Consumable Items for Constituency Offices (COVID19),2020/06/24,63.29
ICS Clean supplies LTD.,Consumable Items for Constituency Offices (COVID19),2020/06/24,339.78
Shaw Direct,Cable and Internet Fees,2020/06/24,208.93
CKBZ-FM CIFM-FM Radio,Advertising,2020/06/28,513.60
Stingray Radio Inc.,Advertising,2020/06/28,300.00
Vista Radio Ltd,Advertising,2020/06/28,130.00
Campaign Monitor,Professional Communication Services,2020/06/29,129.00
Aqua Pure Premium Water,Spring Water,2020/06/30,26.00
Black Press Group Ltd.,Advertising,2020/06/30,1377.07
Cariboo Radio,Advertising,2020/06/30,210.00
Castanet Holdings LP,Advertising,2020/06/30,360.00
ICS Clean supplies LTD.,Consumable Items for Constituency Offices (COVID19),2020/06/30,339.78
KAMLOOPS THIS WEEK,Advertising,2020/06/30,301.25
KAMLOOPS THIS WEEK,Advertising,2020/06/30,349.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,178.80
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,28.00
Cali Clean,Janitorial Services and Maintenance,2020/07/01,364.73
Canada Post,Postage and Parcel Post,2020/07/03,72.12
Shaw Direct,Cable and Internet Fees,2020/07/03,154.03
Stingray Radio Inc.,Advertising,2020/07/05,300.00
Vista Radio Ltd,Advertising,2020/07/05,110.00
Fortis BC,Public Utilities,2020/07/07,34.48
BC Hydro,Public Utilities,2020/07/09,106.78
Interior Vault,Shredding,2020/07/13,45.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,72.39
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.16
Pressreader,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/21,39.99
Shaw Direct,Cable and Internet Fees,2020/07/24,208.93
CKBZ-FM CIFM-FM Radio,Advertising,2020/07/26,385.20
Campaign Monitor,Advertising,2020/07/30,129.00
Black Press Group Ltd.,Advertising,2020/07/31,280.25
Black Press Group Ltd.,Advertising,2020/07/31,82.50
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,150.50
KAMLOOPS THIS WEEK,Advertising,2020/07/31,349.00
KAMLOOPS THIS WEEK,Advertising,2020/07/31,201.25
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,24.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,178.80
KAMLOOPS SQUARE MANAGEMENT LTD.,Office Rental and Related Fees,2020/08/01,2394.72
SOUTH CARIBOO BUSINESS CENTRE LTD,Office Rental and Related Fees,2020/08/01,459.11
Shaw Direct,Cable and Internet Fees,2020/08/03,154.03
Fortis BC,Public Utilities,2020/08/07,31.92
BC Hydro,Public Utilities,2020/08/10,172.16
Pressreader,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/20,39.99
Misk,Web Site Hosting/Domain Name,2020/08/21,74.97
Shaw Direct,Cable and Internet Fees,2020/08/24,208.93
Campaign Monitor,Professional Communication Services,2020/08/30,129.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,20.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,178.24
KAMLOOPS SQUARE MANAGEMENT LTD.,Office Rental and Related Fees,2020/09/01,2394.72
SOUTH CARIBOO BUSINESS CENTRE LTD,Office Rental and Related Fees,2020/09/01,459.11
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/09/10,169.00
PressReader,"Printed Matter, Books, Newspapers and Subscriptions",2020/09/20,39.99
Canada Post – Postes Canada,Courier Services,2020/09/23,4.89
Canada Post – Postes Canada,Courier Services,2020/09/23,8.32
Canada Post – Postes Canada,Courier Services,2020/09/23,99.31
Shaw Direct,Cable and Internet Fees,2020/09/24,208.93
Canada Post – Postes Canada,Courier Services,2020/09/30,23.85
KAMLOOPS SQUARE MANAGEMENT LTD.,Office Rental and Related Fees,2020/10/01,2394.72
SOUTH CARIBOO BUSINESS CENTRE LTD,Office Rental and Related Fees,2020/10/01,459.11
