"Members – Detailed Contract Expenditures Report – Epp, Dave – Q2 2021"
Supplier,Description,Date,Total
Kindred Credit Union,Banking Fees and Cheque Orders,2019/11/30,22.4000
Postmedia Network Inc.,Advertising,2020/04/18,575.0000
Postmedia Network Inc.,Advertising,2020/04/25,575.0000
Postmedia Network Inc.,Advertising,2020/04/30,575.0000
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,632.4300
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,9.5400
Thrift on Mill,Office Furniture and Fixtures,2020/05/29,24.0000
Newmar Corp,Office Rental and Related Fees,2020/06/01,1413.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,163.5400
"MB ""Mygtukynas""",Licence Renewal,2020/06/04,69.4000
"MB ""Mygtukynas""",Licence Renewal,2020/06/04,50.0000
Cogeco Connexion inc.,Cable and Internet Fees,2020/06/07,85.8200
Cogeco Connexion inc.,Cable and Internet Fees,2020/06/07,105.2200
New Life,Office Furniture and Fixtures,2020/06/12,30.0000
Pete's Paint & Parts Ltd,Consumable Items for Constituency Offices (COVID19),2020/06/15,37.9000
Real Canadian Superstore,Cleaning Products,2020/06/16,29.9600
Real Canadian Superstore,Cleaning Products,2020/06/16,29.9600
Hinton the Mover,Office Relocation,2020/06/23,859.7400
Staples,"Office Supplies, Stationery and Accessories",2020/06/25,25.9800
Best Buy,"Office Supplies, Stationery and Accessories",2020/06/29,146.9500
Walmart,"Office Supplies, Stationery and Accessories",2020/06/29,55.6400
Grand & Toy,Bulk Paper Purchases,2020/06/30,39.9800
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,106.1500
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,32.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,2.0000
Newmar Corp,Office Rental and Related Fees,2020/07/01,1413.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,144.5400
"MB ""Mygtukynas""",Licence Renewal,2020/07/04,69.6900
Electrical Wholesale Supply,"Office Supplies, Stationery and Accessories",2020/07/07,89.0000
The Incredible Country Hardware Store,"Office Supplies, Stationery and Accessories",2020/07/07,22.9900
Cogeco Connexion inc.,Cable and Internet Fees,2020/07/08,111.8700
Cogeco Connexion inc.,Cable and Internet Fees,2020/07/08,91.7400
Dollar Tree,"Office Supplies, Stationery and Accessories",2020/07/13,12.5000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,9.4600
Staples,Toner,2020/07/14,151.9900
Staples,"Office Supplies, Stationery and Accessories",2020/07/16,4.7800
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,4.4100
Dollar Tree,"Office Supplies, Stationery and Accessories",2020/07/18,36.2500
GoDaddy,Web Site Hosting/Domain Name,2020/07/31,22.9800
Grand & Toy,Bulk Paper Purchases,2020/07/31,39.9800
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,106.1500
40 Centre Square Inc.,Office Rental and Related Fees,2020/08/01,1650.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,32.0000
Newmar Corp,Office Rental and Related Fees,2020/08/01,1413.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,154.5400
Dollarama,"Office Supplies, Stationery and Accessories",2020/08/03,24.0000
"MB ""Mygtukynas""",Licence Renewal,2020/08/04,68.7800
Speedprint Ltd.,Web Site Hosting/Domain Name,2020/08/05,144.0000
Cogeco Connexion inc.,Cable and Internet Fees,2020/08/07,89.9500
Cogeco Connexion inc.,Cable and Internet Fees,2020/08/07,109.9500
Dollar Tree,"Office Supplies, Stationery and Accessories",2020/08/07,45.0000
Security ONE Alarm Systems,"Security Equipment, Intercom and Alarm System (Central Budget)",2020/08/10,799.9900
Security ONE Alarm Systems,"Security Equipment, Intercom and Alarm System (Central Budget)",2020/08/10,799.9900
Lumichrom Inc.,Constituency Office Reconfigurations and Fixtures (COVID19),2020/08/11,806.7300
babyTEL,Monthly Phone Service,2020/08/16,88.3800
The Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/21,8.9900
Dollarama,"Office Supplies, Stationery and Accessories",2020/08/26,5.0000
JD Junk Removal,Janitorial Services and Maintenance,2020/08/28,350.0000
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,119.2100
Grand & Toy,Bulk Paper Purchases,2020/08/31,-39.9800
40 Centre Square Inc.,Office Rental and Related Fees,2020/09/01,1650.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,32.0000
Newmar Corp,Office Rental and Related Fees,2020/09/01,1413.0000
Amazon,Office Furniture and Fixtures,2020/09/03,419.9700
Nanos Research Corp.,Licence Renewal,2020/09/09,4140.0000
Zoom,Licence Renewal,2020/09/12,20.0000
babyTEL,Monthly Phone Service,2020/09/16,80.9000
Amazon,Voice Communication Equipment,2020/09/21,85.7000
Canada Post – Postes Canada,Courier Services,2020/09/30,7.9000
40 Centre Square Inc.,Office Rental and Related Fees,2020/10/01,1650.0000
Newmar Corp,Office Rental and Related Fees,2020/10/01,1413.0000
