"Members – Detailed Contract Expenditures Report – Lambropoulos, Emmanuella – Q2 2021"
Supplier,Description,Date,Total
Métro Média,Advertising,2020/04/11,772.0000
WEEKLY NAWA-I-PAKISTAN CANADA,Advertising,2020/05/21,35.3000
Choice Communication (Canada) Ltd.,Advertising,2020/05/23,164.7700
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.8100
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.1800
Congregation Beth Ora,Advertising,2020/06/04,250.0000
"FILIPINO FORUM, THE",Advertising,2020/06/12,75.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2020/06/22,440.0000
CLAN CREATIF INC.,"Advertising ",2020/06/23,130.8600
Il Cittadino Canadese,Advertising,2020/06/23,71.0000
"SUBURBAN, THE",Advertising,2020/06/24,129.0000
Métro Média,Advertising,2020/06/27,72.0000
RADIO HUMSAFAR,Advertising,2020/06/27,40.0000
Bureau en Gros,"Office Supplies, Stationery and Accessories",2020/06/28,112.9400
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2020/06/29,440.0000
"NORTH AMERICAN FILIPINO STAR,",Advertising,2020/06/29,73.5300
Journal El Chasqui Latino Inc,Advertising,2020/06/30,29.4100
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,120.9200
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,288.9300
Bell Mobility – Bell Mobilité,Long Distance,2020/07/01,0.4000
Factus Medias Inc,Advertising,2020/07/01,87.9400
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5300
"Presse Chinoise, La",Advertising,2020/07/01,82.3500
Zigzag Roman-Canadian Inc.,Advertising,2020/07/01,22.5000
Community Contact,Advertising,2020/07/02,58.8600
"INDUSTRIES DE SÉCURITÉ BELTRONIC INC., LES",Repair of Office Equipment,2020/07/02,49.9500
"Tribune Canadienne Grecque 1990 Ltée, La",Advertising,2020/07/02,600.0000
Vidéotron s.e.n.c,Cable and Internet Fees,2020/07/03,194.7400
Maghreb Express Canada,Advertising,2020/07/07,29.4100
CONGRÈS NATIONAL DES ITALO-CANADIENS,Advertising,2020/07/13,185.7100
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.0800
Sawid South Asian Services Inc. – Services D'affaires Sud Asiatiques Sawid Inc.,Advertising,2020/07/22,35.2900
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,206.4700
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,120.9200
EDIFICE 750 MARCEL-LAURIN INC,Office Rental and Related Fees,2020/08/01,3708.2500
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0500
RADIO HUMSAFAR,Advertising,2020/08/19,40.0000
Sawid South Asian Services Inc. – Services D'affaires Sud Asiatiques Sawid Inc.,Advertising,2020/08/24,35.2900
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,120.9200
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,225.4800
EDIFICE 750 MARCEL-LAURIN INC,Office Rental and Related Fees,2020/09/01,3708.2500
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0600
Vidéotron s.e.n.c,Cable and Internet,2020/09/04,194.7400
Jean-Coutu,Consumable Items for Constituency Offices (COVID19),2020/09/08,69.0500
Canada Post – Postes Canada,Courier Services,2020/09/23,9.0200
Canada Post – Postes Canada,Courier Services,2020/09/23,9.5300
Canada Post – Postes Canada,Courier Services,2020/09/23,7.0000
Canada Post – Postes Canada,Courier Services,2020/09/23,29.1800
Canada Post – Postes Canada,Courier Services,2020/09/23,9.3500
Canada Post – Postes Canada,Courier Services,2020/09/23,5.9400
Canada Post – Postes Canada,Courier Services,2020/09/23,6.0300
Canada Post – Postes Canada,Courier Services,2020/09/23,19.7100
EDIFICE 750 MARCEL-LAURIN INC,Office Rental and Related Fees,2020/10/01,3708.2500
