"Members – Detailed Contract Expenditures Report – Viersen, Arnold – Q2 2021"
Supplier,Description,Date,Total
TELUS,Internet (COVID19),2020/03/13,84.9900
Reformed Perspective,Advertising,2020/03/31,60.0000
ADT by TELUS,Protection and Alarm Monitoring (Member's Office Budget),2020/04/02,43.9900
TELUS,Internet (COVID19),2020/04/13,84.9900
Reformed Perspective,Advertising,2020/04/29,120.0000
TD Bank,Banking Fees and Cheque Orders,2020/04/30,18.7400
Shaw Business,Cable and Internet Fees,2020/05/01,138.0000
ADT by TELUS,Protection and Alarm Monitoring (Member's Office Budget),2020/05/02,43.9900
TELUS,Internet (COVID19),2020/05/13,84.9900
AltaGas,Public Utilities,2020/05/20,90.0800
EPCOR,Public Utilities,2020/05/28,187.7600
TD Bank,Banking Fees and Cheque Orders,2020/05/31,14.9500
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,29.7500
Shaw Business,Cable and Internet Fees,2020/06/01,138.0000
ADT by TELUS,Protection and Alarm Monitoring (Member's Office Budget),2020/06/02,43.9900
Pembina Co-op,Cleaning Products,2020/06/03,19.1600
CAMPAIGN LIFE COALITION,Advertising,2020/06/06,400.0000
ASCA Office Solutions,Other Chemical Products,2020/06/08,163.0400
AltaGas,Public Utilities,2020/06/18,82.2300
EPCOR,Public Utilities,2020/06/26,201.7400
TD Bank,Banking Fees and Cheque Orders,2020/06/30,14.9500
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,130.4400
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,21.2500
Shaw Business,Cable and Internet Fees,2020/07/01,138.0000
ADT by TELUS,Protection and Alarm Monitoring (Member's Office Budget),2020/07/02,43.9900
National Center on Sexual Exploitation,Other Training and Conferences,2020/07/06,382.7600
"Wilcox, Kevin Wesley",Research Consultants,2020/07/12,500.0000
Christian Renewal,Advertising,2020/07/15,180.0000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,198.1900
Canada Post – Postes Canada,Postage and Parcel Post,2020/07/20,404.2900
AltaGas,Public Utilities,2020/07/21,72.5800
"Lee Yeram, Evelyn",Research Consultants,2020/07/23,500.0000
Epcor,Public Utilities,2020/07/28,191.8000
CIXM a Div. of Jim Pattison Broadcast Group,Advertising,2020/07/31,200.0000
TD Bank,Banking Fees and Cheque Orders,2020/07/31,18.3300
BARRHEAD SOUND (1982) LTD.,Office Rental and Related Fees,2020/08/01,1500.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,130.4400
Bell Mobility – Bell Mobilité,Long Distance,2020/08/01,0.2400
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,25.5000
Joint Parliamentary Council,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/06,25.0000
Blacklock's Reporter,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/19,314.0000
AltaGas,Public Utilities,2020/08/20,61.4900
Dollarama,"Office Supplies, Stationery and Accessories",2020/08/20,4.0000
House of Commons – Chambre des communes,Purchase and Recovery of SecurID Cards,2020/08/24,100.0000
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,2.8000
EPCOR,Public Utilities,2020/08/28,221.0800
ASCA Office Solutions,Other Chemical Products,2020/08/31,259.4600
TD Bank,Banking Fees and Cheque Orders,2020/08/31,14.9500
BARRHEAD SOUND (1982) LTD.,Office Rental and Related Fees,2020/09/01,1500.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,2.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,130.4400
Stingray Radio,Advertising,2020/09/06,288.0000
Stingray Radio,Advertising,2020/09/06,288.0000
Peace River Broadcasting Ltd.,Advertising,2020/09/10,210.0000
Peace River Broadcasting Ltd.,Advertising,2020/09/10,210.0000
Peace River Broadcasting Ltd.,Advertising,2020/09/10,210.0000
ASCA Office Solutions,Other Chemical Products,2020/09/11,90.0200
"Lee Yeram, Evelyn",Research Consultants,2020/09/14,500.0000
Canada Post – Postes Canada,Courier Services,2020/09/23,31.0100
Canada Post – Postes Canada,Courier Services,2020/09/23,19.6700
Canada Post – Postes Canada,Courier Services,2020/09/30,17.9300
BARRHEAD SOUND (1982) LTD.,Office Rental and Related Fees,2020/10/01,1500.0000
