"Members – Detailed Contract Expenditures Report – Vidal, Gary – Q2 2021"
Supplier,Description,Date,Total
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,9.54
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,632.43
Century Signs Ltd.,Advertising,2020/06/01,250.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,82.00
xplornet,Internet (COVID19),2020/06/11,111.29
SASKTEL,Cable and Internet,2020/06/13,95.35
NORTHERN PRIDE PUBLICATIONS & PRINT,Advertising,2020/06/18,105.00
Bell,Internet (COVID19),2020/06/20,105.95
Prince Albert Daily Herald,Advertising,2020/06/20,100.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,21.64
Fort Pitt Farms Inc,Advertising,2020/06/25,500.00
NORTHERN PRIDE PUBLICATIONS & PRINT,Advertising,2020/06/25,105.00
Kelly Graphics,Signage,2020/06/26,2272.11
Jim Pattison Broadcast Group,Advertising,2020/06/28,240.00
SASKTEL,Cable and Internet Fees,2020/06/28,154.35
Flin Flon- The Reminder,Advertising,2020/06/30,120.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,202.64
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,18.30
Century Signs Ltd.,Advertising,2020/07/01,250.00
Rogers,Internet (COVID19),2020/07/01,44.99
Rogers,Internet (COVID19),2020/07/01,44.99
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,78.00
BTE Computer Inc.,Photographic Equipment,2020/07/08,50.63
SHELLBROOK CHRONICLE,Advertising,2020/07/09,200.00
Wholesale club,"Office Supplies, Stationery and Accessories",2020/07/12,120.95
SASKTEL,Cable and Internet,2020/07/13,95.35
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,25.55
Vistek,Photographic Equipment,2020/07/13,299.99
Vistek,Photographic Equipment,2020/07/13,99.99
Vistek,Photographic Equipment,2020/07/13,39.99
Vistek,Photographic Equipment,2020/07/13,25.99
Vistek,Photographic Equipment,2020/07/13,20.99
"North Star Trophies, Screen Printing, Embroidery",Advertising,2020/07/17,413.40
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,8.39
Bell Canada,Internet (COVID19),2020/07/20,105.95
P.A. Shopper (Adgraphics Ltd.),Advertising,2020/07/22,387.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/07/22,4.36
Wholesale Club,"Office Supplies, Stationery and Accessories",2020/07/24,25.34
Jim Pattison Broadcast Group,Advertising,2020/07/26,240.00
Dollar Store,"Office Supplies, Stationery and Accessories",2020/07/27,4.77
SASKTEL,Cable and Internet Fees,2020/07/28,154.35
Home Hardware,"Office Supplies, Stationery and Accessories",2020/07/29,4.71
NORTHERN PRIDE PUBLICATIONS & PRINT,Advertising,2020/07/29,707.00
FaCEBOOK,Advertising,2020/07/30,8.59
Prince Albert Daily Herald,Advertising,2020/07/31,300.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,12.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,202.28
Century Signs Ltd.,Advertising,2020/08/01,250.00
Four Sum Properties,Office Rental and Related Fees,2020/08/01,1100.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,107.96
Vistek,"Office Supplies, Stationery and Accessories",2020/08/12,11.99
"Neufeld, Travis",Communications Officer,2020/08/13,152.50
SASKTEL,Cable and Internet,2020/08/13,95.35
Canadian Council on Aboriginal Business,Other Training and Conferences,2020/08/19,447.00
P.A. Shopper (Adgraphics Ltd.),Advertising,2020/08/19,387.00
BEE-J'S OFFICE PLUS,"Office Supplies, Stationery and Accessories",2020/08/25,23.31
Creighton Community Centre,Public Meeting Room Rentals,2020/08/25,100.00
SASKTEL,Cable and Internet Fees,2020/08/28,154.35
Jim Pattison Broadcast Group,Advertising,2020/08/30,300.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,2.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,154.68
Century Signs Ltd.,Advertising,2020/09/01,250.00
Four Sum Properties,Office Rental and Related Fees,2020/09/01,1100.00
NORTHERN PRIDE PUBLICATIONS & PRINT,Advertising,2020/09/10,159.00
NORTHERN PRIDE PUBLICATIONS & PRINT,Advertising,2020/09/17,159.00
SHELLBROOK CHRONICLE,Advertising,2020/09/17,345.00
Prince Albert Daily Herald,Advertising,2020/09/19,150.00
Canada Post – Postes Canada,Courier Services,2020/09/23,5.87
Canada Post – Postes Canada,Courier Services,2020/09/23,94.70
Canada Post – Postes Canada,Courier Services,2020/09/23,12.22
Canada Post – Postes Canada,Courier Services,2020/09/23,35.81
Canada Post – Postes Canada,Courier Services,2020/09/23,9.36
Canada Post – Postes Canada,Courier Services,2020/09/23,6.36
Canada Post – Postes Canada,Courier Services,2020/09/23,5.84
Canada Post – Postes Canada,Courier Services,2020/09/23,7.25
Canada Post – Postes Canada,Courier Services,2020/09/23,15.33
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/30,88.19
Canada Post – Postes Canada,Courier Services,2020/09/30,21.42
Four Sum Properties,Office Rental and Related Fees,2020/10/01,1100.00
