"Members – Detailed Contract Expenditures Report – Manly, Paul – Q2 2021"
Supplier,Description,Date,Total
Island Radio,Advertising,2019/12/31,175.00
GABRIOLA ARTS COUNCIL,Advertising,2020/04/14,400.00
Shaw,Cable and Internet,2020/05/08,120.91
Gabriola Sounder Media Inc.,Advertising,2020/05/13,220.00
Black Press Group Ltd.,Advertising,2020/05/31,665.22
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,120.50
Shaw Direct,Cable and Internet Fees,2020/06/08,120.91
Gabriola Sounder Media Inc.,Advertising,2020/06/11,196.00
Canada Post,Postage and Parcel Post,2020/06/12,16.88
Hub International Insurance,Constituency Office Insurance,2020/06/12,134.02
Black Press Group Ltd.,Advertising,2020/06/14,665.22
Gabriola Sounder Media Inc.,Advertising,2020/06/17,196.00
Black Press Group Ltd.,Advertising,2020/06/21,665.22
Meridian One Cap,Photocopier Rental and Related Costs,2020/06/23,66.81
Gabriola Sounder Media Inc.,Advertising,2020/06/24,226.00
Shaw Direct,Cable and Internet Fees,2020/06/24,166.92
Black Press Group Ltd.,Advertising,2020/06/28,80.25
Black Press Group Ltd.,Advertising,2020/06/28,99.00
Black Press Group Ltd.,Advertising,2020/06/28,416.25
Black Press Group Ltd.,Advertising,2020/06/28,197.62
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,30.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,32.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,8.00
Gabriola Sounder Media Inc.,Advertising,2020/07/01,226.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,103.25
Nanaimo Magazine,Advertising,2020/07/02,307.00
TAKE 5,Advertising,2020/07/03,184.50
"Telus ",Cable and Internet Fees,2020/07/03,51.67
Black Press Group Ltd.,Advertising,2020/07/05,197.62
Apple,External Language Training,2020/07/06,155.14
Gabriola Sounder Media Inc.,Advertising,2020/07/08,196.00
Shaw Direct,Cable and Internet,2020/07/08,120.91
London Drugs,Consumable Items for Constituency Offices (COVID19),2020/07/13,46.00
London Drugs,"Office Supplies, Stationery and Accessories",2020/07/13,32.62
Thrifty Foods,Consumable Items for Constituency Offices (COVID19),2020/07/14,12.80
Gabriola Sounder Media Inc.,Advertising,2020/07/15,196.00
Zoom Video Communications Inc.,Professional Communication Services,2020/07/15,143.38
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,6.69
Meridian One Cap,Photocopier Rental and Related Costs,2020/07/23,94.70
Shaw Direct,Cable and Internet Fees,2020/07/24,170.41
Black Press Group Ltd.,Advertising,2020/07/26,441.57
Black Press Group Ltd.,Advertising,2020/07/26,223.65
Facebook,Advertising,2020/07/27,138.31
Midland Tools,Consumable Items for Constituency Offices (COVID19),2020/07/27,49.98
Canada Post,Postage and Parcel Post,2020/07/28,21.04
Staples,"Office Supplies, Stationery and Accessories",2020/07/28,44.78
Black Press Group Ltd.,Advertising,2020/07/31,441.57
Black Press Group Ltd.,Advertising,2020/07/31,223.65
COWICHAN GREEN COMMUNITY,Advertising,2020/07/31,169.00
House of Commons – Chambre des communes,Language Training,2020/07/31,110.56
House of Commons – Chambre des communes,Language Training,2020/07/31,96.74
A.L. SOTT (NANAIMO) INC.,Office Rental and Related Fees,2020/08/01,2700.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,8.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,30.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,32.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,0.40
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,143.25
TAKE 5,Advertising,2020/08/01,219.50
Telus,Monthly Phone Service,2020/08/03,42.59
Gabriola Sounder Media Inc.,Advertising,2020/08/05,201.88
Darren Hill Contracting Ltd.,Constituency Office Reconfigurations and Fixtures (COVID19),2020/08/06,900.00
Thrifty Foods,Cleaning Products,2020/08/06,3.02
Shaw,Cable and Internet Fees,2020/08/08,120.91
Hub International Insurance,Constituency Office Insurance,2020/08/12,352.00
Sean Fenzl Photographer,Photography and Video Services,2020/08/13,150.00
St. John Ambulance,"Safety Supplies (fire extinguishers, first aid kits)",2020/08/18,130.99
Gabriola Sounder Media Inc.,Advertising,2020/08/19,272.94
Black Press Group Ltd.,Advertising,2020/08/23,441.57
Black Press Group Ltd.,Advertising,2020/08/23,223.65
Meridian OneCap,Constituency Office Insurance,2020/08/25,94.70
Gabriola Sounder Media Inc.,Advertising,2020/08/26,272.94
Black Press Group Ltd.,Advertising,2020/08/30,441.57
Black Press Group Ltd.,Advertising,2020/08/30,223.65
Black Press Group Ltd.,Advertising,2020/08/30,485.25
AGS Business Systems Inc.,Photocopier Rental and Related Costs,2020/08/31,80.74
A.L. SOTT (NANAIMO) INC.,Office Rental and Related Fees,2020/09/01,2700.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,32.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,2.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,30.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,0.20
OnTrackMedia,Advertising,2020/09/01,69.00
TAKE 5,Advertising,2020/09/01,329.25
CHLY 101.7FM (Radio Malaspina Society),Advertising,2020/09/04,315.00
Facebook,Advertising,2020/09/06,200.00
Canada Post – Postes Canada,Courier Services,2020/09/23,31.46
Staples,"Office Supplies, Stationery and Accessories",2020/09/28,74.89
Thrifty Foods,Cleaning Products,2020/09/28,7.87
A.L. SOTT (NANAIMO) INC.,Office Rental and Related Fees,2020/10/01,2700.00
