"Members – Detailed Contract Expenditures Report – Anandasangaree, Gary – Q2 2021"
Supplier,Description,Date,Total
Star Metroland Media,Advertising,2020/05/31,160.00
RECOPIERS,Repair of Office Equipment,2020/06/01,300.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,203.00
ADT Security Services Canada Inc. – Services de sécurité ADT Canada Inc.,Protection and Alarm Monitoring (Member's Office Budget),2020/06/02,45.00
ADT Security Services Canada Inc. – Services de sécurité ADT Canada Inc.,Protection and Alarm Monitoring (Member's Office Budget),2020/06/02,144.87
Star Metroland Media,Advertising,2020/06/07,160.00
"Staples Canada ",Consumable Items for Constituency Offices (COVID19),2020/06/12,35.94
Canadian Tire,Consumable Items for Constituency Offices (COVID19),2020/06/13,23.96
Star Metroland Media,Advertising,2020/06/14,160.00
NGP VAN Inc.,License/Maintenance fees for Application Software and Application Development and Delivery Software,2020/06/16,85.39
Apex Creations,Constituency Office Reconfigurations and Fixtures (COVID19),2020/06/19,470.00
Star Metroland Media,Advertising,2020/06/21,160.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,35.12
Walmart Canada,Consumable Items for Constituency Offices (COVID19),2020/06/26,35.52
"Costco Wholesale ",Consumable Items for Constituency Offices (COVID19),2020/06/28,15.99
Star Metroland Media,Advertising,2020/06/28,160.00
Applia-IT inc.,Other Training and Conferences,2020/06/29,700.00
"Dollarama Canada ","Office Supplies, Stationery and Accessories",2020/06/29,27.55
Dollarama Canada,"Office Supplies, Stationery and Accessories",2020/06/30,2.50
"Dollarama Canada ",Pins and Flags,2020/06/30,17.50
"Dollarama Canada ","Office Supplies, Stationery and Accessories",2020/06/30,5.00
Enterprise Rental,Equipment Rental (non-hospitality related),2020/06/30,140.88
Grand & Toy,Cleaning Products,2020/06/30,224.72
Grand & Toy,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/06/30,46.59
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,33.65
Long & McQuade Musical Instruments,Equipment Rental (non-hospitality related),2020/06/30,58.00
"Staples Canada ","Office Supplies, Stationery and Accessories",2020/06/30,9.54
"Chandrakumar, Supendra",Photography and Video Services,2020/07/01,250.00
NGP VAN Inc.,License/Maintenance fees for Application Software and Application Development and Delivery Software,2020/07/01,149.53
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,189.00
"Stephenson's Rental Services ",Equipment Rental (non-hospitality related),2020/07/02,77.50
Staples Canada,"Office Supplies, Stationery and Accessories",2020/07/04,38.98
Star Metroland Media,Advertising,2020/07/05,160.00
PRIMECONTACT INC.,Professional Communication Services,2020/07/07,445.78
Star Metroland Media,Advertising,2020/07/08,447.86
Bell Canada,Cable and Internet Fees,2020/07/10,120.00
"Staples Canada ",Consumable Items for Constituency Offices (COVID19),2020/07/11,56.93
Star Metroland Media,Advertising,2020/07/12,160.00
"Bell Canada ",Cable and Internet Fees,2020/07/13,120.00
A & H Printing Inc.,Constituency Office Reconfigurations and Fixtures (COVID19),2020/07/14,115.00
Shinol Inc.,Consumable Items for Constituency Offices (COVID19),2020/07/14,448.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,7.40
Star Metroland Media,Advertising,2020/07/19,160.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/07/22,33.84
Star Metroland Media,Advertising,2020/07/26,160.00
Staples Canada,"Office Supplies, Stationery and Accessories",2020/07/30,35.98
Grand & Toy,Cleaning Products,2020/07/31,76.34
2106964 ONTARIO INC,Office Rental and Related Fees,2020/08/01,3900.00
Infiland LLC,"Office Supplies, Stationery and Accessories",2020/08/01,21.85
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,198.00
Star Metroland Media,Advertising,2020/08/02,160.00
Shinol Inc.,Janitorial Services and Maintenance,2020/08/04,256.15
CCRA Advertising,Advertising,2020/08/05,125.00
CCRA Advertising,Advertising,2020/08/05,125.00
CCRA Advertising,Advertising,2020/08/05,125.00
"Bhahirathan, Sangarasigamany",Translation Services,2020/08/06,50.00
Staples Canada,"Office Supplies, Stationery and Accessories",2020/08/09,12.99
Star Metroland Media,Advertising,2020/08/09,160.00
Bell Canada,Cable and Internet Fees,2020/08/10,124.07
Long and McQuade Musical Instruments,Equipment Rental (non-hospitality related),2020/08/13,87.04
NGP VAN Inc.,License/Maintenance fees for Application Software and Application Development and Delivery Software,2020/08/13,150.04
"Pedersen's Event Rental ",Equipment Rental (non-hospitality related),2020/08/13,56.71
Staples Canada,Equipment Rental (non-hospitality related),2020/08/13,8.74
Star Metroland Media,Advertising,2020/08/16,160.00
Star Metroland Media,Advertising,2020/08/23,160.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,33.58
Star Metroland Media,Advertising,2020/08/30,160.00
"Bhahirathan, Sangarasigamany",Translation Services,2020/08/31,600.00
"Chandrakumar, Supendra",Photography and Video Services,2020/08/31,360.00
HIGHLAND CREEK,Advertising,2020/08/31,120.00
Shinol Inc.,Janitorial Services and Maintenance,2020/08/31,370.00
2106964 ONTARIO INC,Office Rental and Related Fees,2020/09/01,3900.00
NGP VAN Inc.,License/Maintenance fees for Application Software and Application Development and Delivery Software,2020/09/01,148.06
RECOPIERS,Repair of Office Equipment,2020/09/01,300.00
Star Metroland Media,Advertising,2020/09/06,160.00
Canada Post – Postes Canada,Courier Services,2020/09/23,6.03
Canada Post – Postes Canada,Courier Services,2020/09/23,8.87
Canada Post – Postes Canada,Courier Services,2020/09/23,5.21
Canada Post – Postes Canada,Courier Services,2020/09/23,7.64
Canada Post – Postes Canada,Courier Services,2020/09/23,20.97
Canada Post – Postes Canada,Courier Services,2020/09/23,5.40
Canada Post – Postes Canada,Courier Services,2020/09/23,8.52
Canada Post – Postes Canada,Courier Services,2020/09/23,14.30
Canada Post – Postes Canada,Courier Services,2020/09/23,7.08
2106964 ONTARIO INC,Office Rental and Related Fees,2020/10/01,3900.00
