"Members – Detailed Contract Expenditures Report – Lattanzio, Patricia – Q2 2021"
Supplier,Description,Date,Total
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2020/03/20,91.76
journal de st michel,Advertising,2020/04/08,550.00
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2020/04/20,91.76
Métro Média,Advertising,2020/05/09,72.00
WEEKLY NAWA-I-PAKISTAN CANADA,Advertising,2020/05/21,35.30
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.81
GardaWorld Systèmes de sécurité,Protection and Alarm Monitoring (Member's Office Budget),2020/06/01,227.40
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.79
Métro Média,Advertising,2020/06/06,226.00
journal de st michel,Advertising,2020/06/08,300.00
"FILIPINO FORUM, THE",Advertising,2020/06/12,75.00
Il Cittadino Canadese,Advertising,2020/06/15,320.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
JOURNAL DE ST-MICHEL,Advertising,2020/06/17,250.00
JOURNAL DE ST-MICHEL,Advertising,2020/06/17,250.00
JOURNAL DE ST-MICHEL,Advertising,2020/06/17,250.00
Métro Média,Advertising,2020/06/20,452.00
cittadino canadese,Advertising,2020/06/23,71.00
Mains Utiles,Consumable Items for Constituency Offices (COVID19),2020/06/23,250.00
deserres,"Office Supplies, Stationery and Accessories",2020/06/27,62.61
Métro Média,Advertising,2020/06/27,72.00
Métro Média,Advertising,2020/06/27,452.00
RADIO HUMSAFAR,Advertising,2020/06/27,40.00
amazon,Computer Equipment,2020/06/28,61.98
Grand & Toy,Cleaning Products,2020/06/30,777.13
Grand & Toy,Office Furniture and Fixtures,2020/06/30,36.99
Grand & Toy,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/06/30,13.47
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,1203.35
Grand & Toy,Other Consumable Supplies From Stores,2020/06/30,15.02
Grand & Toy,"Other Furniture, Fixtures and Furnishings",2020/06/30,41.06
Journal El Chasqui Latino Inc,Advertising,2020/06/30,29.41
"SUBURBAN, THE",Advertising,2020/06/30,129.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,64.92
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,2.00
Factus Medias Inc,Advertising,2020/07/01,87.94
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.53
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,16.79
costco,"Television, Video and Fax",2020/07/02,921.99
Grand and Toy,Office Equipment,2020/07/02,354.41
costco,"Television, Video and Fax",2020/07/03,129.99
Métro Média,Advertising,2020/07/04,452.00
bureau en gros,"Office Supplies, Stationery and Accessories",2020/07/05,213.54
GardaWorld Systèmes de sécurité,Protection and Alarm Monitoring (Member's Office Budget),2020/07/07,226.83
home depot,Office Plants and Flowers,2020/07/08,87.84
JOURNAL DE ST-MICHEL,Advertising,2020/07/08,300.00
amazon,Office Plants and Flowers,2020/07/09,96.65
amazon,Office Plants and Flowers,2020/07/09,17.09
omer deserres,"Office Supplies, Stationery and Accessories",2020/07/10,89.98
omer deserres,"Framing, Outside Supplier",2020/07/10,398.10
reno depot,Office Plants and Flowers,2020/07/10,75.06
costco,Postage and Parcel Post,2020/07/11,86.25
