"Members – Detailed Contract Expenditures Report – Mazier, Dan – Q2 2021"
Supplier,Description,Date,Total
NESBITT PUBLISHING LTD.,Advertising,2020/04/03,170.00
NESBITT PUBLISHING LTD.,Advertising,2020/04/03,149.00
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,6.36
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,421.62
CKDM,Advertising,2020/05/31,100.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,58.54
WESTMAN COMMUNICATIONS,Cable and Internet Fees,2020/06/07,100.49
AMAZON,Office Equipment,2020/06/11,61.29
AMAZON,Computer Equipment,2020/06/11,269.99
AMAZON,Photographic Equipment,2020/06/13,33.40
Neepawa Banner and Press,External Printing Costs,2020/06/18,138.03
National Pen,Promotional Items,2020/06/19,83.40
Deb Tarrant Cleaning,Janitorial Services and Maintenance,2020/06/25,50.00
WESTMAN COMMUNICATIONS,Monthly Phone Service,2020/06/28,26.70
WESTMAN COMMUNICATIONS,Cable and Internet Fees,2020/06/28,89.86
4imprint,Promotional Items,2020/06/30,645.93
Accent Striping,"Framing, Outside Supplier",2020/06/30,139.10
BMO,Banking Fees and Cheque Orders,2020/06/30,6.00
Grand & Toy,"Freight, Express and Cartage",2020/06/30,66.64
Grand & Toy,Office Equipment,2020/06/30,127.04
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,174.85
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,98.14
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,68.79
Xplornet,Cable and Internet,2020/07/01,106.99
VISTAPRINT,Advertising,2020/07/02,99.75
Walmart,"Office Supplies, Stationery and Accessories",2020/07/07,20.77
WESTMAN COMMUNICATIONS,Cable and Internet Fees,2020/07/07,100.49
AMAZON,Photographic Equipment,2020/07/08,132.97
"Graphic Factory, The",Signage,2020/07/08,620.60
Embroidery by Design and Promotions,Promotional Items,2020/07/10,885.43
Repromap,Signage,2020/07/13,60.99
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,22.82
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,1.81
Facebook,Advertising,2020/07/19,77.29
PROMOTIME,Advertising,2020/07/20,171.20
TEAM ELECTRONICS,"Office Supplies, Stationery and Accessories",2020/07/20,40.64
Loone Twoons Discount,Consumable Items for Constituency Offices (COVID19),2020/07/25,40.93
WESTMAN COMMUNICATIONS,Cable and Internet Fees,2020/07/28,116.55
Repromap,Signage,2020/07/29,60.99
Walmart,Consumable Items for Constituency Offices (COVID19),2020/07/29,63.11
Walmart,Spring Water,2020/07/29,6.21
730 CKDM,Advertising,2020/07/31,100.00
BMO,Banking Fees and Cheque Orders,2020/07/31,6.00
Deb Tarrant Cleaning,Janitorial Services and Maintenance,2020/07/31,125.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,34.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,170.92
Cardy Crop Solutions,Office Rental and Related Fees,2020/08/01,1600.00
Hopewell Real Estate Services LP In Trust for Wilcan Holdings Ltd,Office Rental and Related Fees,2020/08/01,1591.67
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,63.79
Xplornet,Cable and Internet,2020/08/01,106.99
Facebook,Advertising,2020/08/06,12.70
WESTMAN COMMUNICATIONS,Cable and Internet Fees,2020/08/07,100.49
Staples,Toner,2020/08/08,117.69
Staples,"Office Supplies, Stationery and Accessories",2020/08/08,29.92
PAL Distributors,"Office Supplies, Stationery and Accessories",2020/08/10,187.25
