"Members – Detailed Contract Expenditures Report – Petitpas Taylor, Ginette – Q2 2021"
Supplier,Description,Date,Total
Heritage Resources Inc.,"Office Rentals, Taxes, Common Area Fees",2020/04/30,124.65
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.81
ACADIE NOUVELLE,Advertising,2020/05/26,1027.60
TD Bank,Banking Fees and Cheque Orders,2020/05/29,3.95
THE MARKS BROTHERS MEDIA GROUP INC.,Advertising,2020/06/01,2245.00
Sequoia,Consumable Items for Constituency Offices (COVID19),2020/06/05,30.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
Dieppe Imaging Inc.,Householders,2020/06/17,5905.00
Sequoia,Consumable Items for Constituency Offices (COVID19),2020/06/18,45.00
Acadie Nouvelle,Advertising,2020/06/20,450.00
BNI (Brunswick News Inc.),"Printed Matter, Books, Newspapers and Subscriptions",2020/06/24,38.97
i communications Inc.,Professional Communication Services,2020/06/24,390.00
i communications Inc.,Professional Communication Services,2020/06/24,390.00
ACADIE NOUVELLE,Advertising,2020/06/29,450.00
BELL ALIANT,Cable and Internet Fees,2020/06/30,180.95
TD Bank,Banking Fees and Cheque Orders,2020/06/30,3.95
ATLANTIC ALARM & SOUND LTD.,Protection and Alarm Monitoring (Member's Office Budget),2020/07/01,65.85
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,80.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,162.12
HERITAGE RESOURCES INC.,Storage and Warehousing,2020/07/01,86.33
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.52
RADIO BEAUSEJOUR INC.,Advertising,2020/07/01,144.00
RADIO BEAUSEJOUR INC.,Advertising,2020/07/01,240.00
BNI - Brunswick News Inc.,Advertising,2020/07/04,755.00
Great Canadian Dollar Store,Consumable Items for Constituency Offices (COVID19),2020/07/07,28.00
Costco Wholesale,Consumable Items for Constituency Offices (COVID19),2020/07/09,119.96
STAPLES CANADA,"Office Supplies, Stationery and Accessories",2020/07/15,13.41
HERITAGE RESOURCES INC.,Constituency Office Reconfigurations and Fixtures (COVID19),2020/07/17,1980.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.13
DISCOUNTERS,Consumable Items for Constituency Offices (COVID19),2020/07/29,82.69
Bell Aliant,Cable and Internet Fees,2020/07/31,180.95
TD BANK,Banking Fees and Cheque Orders,2020/07/31,3.95
THE GLOBE AND MAIL,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/31,75.72
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,162.12
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,73.22
Heritage Resources Inc.,Office Rental and Related Fees,2020/08/01,1761.02
Heritage Resources Inc.,Storage and Warehousing,2020/08/01,86.33
93.5 Codiac FM,Advertising,2020/08/10,300.00
COSTCO WHOLESALE,Consumable Items for Constituency Offices (COVID19),2020/08/11,19.99
"GoDADDY DOMAINS CANADA, INC.",Web Site Hosting/Domain Name,2020/08/13,19.99
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.05
ACADIE NOUVELLE,Advertising,2020/08/15,450.00
BNI - Brunswick News Inc.,Advertising,2020/08/15,750.00
RADIO BEAUSEJOUR NC.,Advertising,2020/08/15,210.00
OFFICE INTERIORS,Photocopier Rental and Related Costs,2020/08/19,86.25
STAPLES CANADA,External Printing Costs,2020/08/19,4.94
STAPLES CANADA,"Office Supplies, Stationery and Accessories",2020/08/19,26.17
Sequoia natural & Organic Dieppe,Consumable Items for Constituency Offices (COVID19),2020/08/21,45.00
Facebook Inc.,Advertising,2020/08/22,30.00
IVAN'S FOTO SOURCE,Photographic Equipment,2020/08/25,169.99
HERITAGE RESOURCES INC.,"Security Equipment, Intercom and Alarm System (Central Budget)",2020/08/28,2588.40
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,162.12
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,10.00
Heritage Resources Inc.,Office Rental and Related Fees,2020/09/01,1761.02
HERITAGE RESOURCES INC.,Storage and Warehousing,2020/09/01,86.33
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.05
Canada Post,Postage and Parcel Post,2020/09/09,43.35
Canada Post – Postes Canada,Courier Services,2020/09/23,78.19
Canada Post – Postes Canada,Courier Services,2020/09/23,209.00
Heritage Resources Inc.,Office Rental and Related Fees,2020/10/01,1761.02
