"Members – Detailed Contract Expenditures Report – Casey, Sean – Q2 2021"
Supplier,Description,Date,Total
greenisle,Shredding,2020/03/31,17.00
EASTLINK,Protection and Alarm Monitoring (Member's Office Budget),2020/04/03,20.00
EASTLINK,Cable and Internet Fees,2020/04/17,267.37
greenisle,Shredding,2020/04/30,5.00
results marketing,Advertising,2020/04/30,65.00
EASTLINK,Protection and Alarm Monitoring (Member's Office Budget),2020/05/03,20.00
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.82
XEROX CANADA LTD,Photocopier Rental and Related Costs,2020/05/26,221.07
zoom video communications,Licence Renewal,2020/05/30,20.00
greenisle,Shredding,2020/05/31,5.00
RESULTS MARKETING & ADVERTISING,Advertising,2020/05/31,791.00
La voix acadienne,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/01,32.00
EASTLINK,Protection and Alarm Monitoring (Member's Office Budget),2020/06/04,20.00
Home Hardware,Consumable Items for Constituency Offices (COVID19),2020/06/16,17.96
Jewell's Country Market,Advertising,2020/06/16,88.65
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
EASTLINK,Cable and Internet Fees,2020/06/17,267.37
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,328.96
XEROX CANADA LTD,Photocopier Rental and Related Costs,2020/06/26,230.78
greenisle,Shredding,2020/06/30,5.00
RESULTS MARKETING & ADVERTISING,Advertising,2020/06/30,725.00
Zoom,Licence Renewal,2020/06/30,20.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,30.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,129.40
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,86.85
island pure waters,Spring Water,2020/07/01,30.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.53
EASTLINK,Protection and Alarm Monitoring (Member's Office Budget),2020/07/03,20.00
T.S.C. Signs Inc / Yesco,Consumable Items for Constituency Offices (COVID19),2020/07/10,600.00
PEI Writer's Guild,Advertising,2020/07/13,250.00
EASTLINK,Cable and Internet Fees,2020/07/17,267.37
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.12
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/07/22,97.64
XEROX CANADA LTD,Photocopier Rental and Related Costs,2020/07/27,225.45
PHARMACHOICE,Consumable Items for Constituency Offices (COVID19),2020/07/29,199.90
ZOOM,Licence Renewal,2020/07/30,20.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,23.60
RESULTS MARKETING & ADVERTISING,Advertising,2020/07/31,651.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,129.40
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,30.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,152.93
FIDA ENTERPRISES LTD.,Office Rental and Related Fees,2020/08/01,2425.00
"Buzz, The",Advertising,2020/08/11,380.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.04
Island Press Ltd.,Advertising,2020/08/14,215.00
EASTLINK,Cable and Internet Fees,2020/08/17,267.37
Nuwelcom Incorporated,Advertising,2020/08/20,469.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,19.20
XEROX CANADA LTD,Photocopier Rental and Related Costs,2020/08/26,232.19
Alpine Janitorial,Janitorial Services and Maintenance,2020/08/28,540.00
RESULTS MARKETING & ADVERTISING,Advertising,2020/08/31,726.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,30.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,10.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,129.40
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,89.34
FIDA ENTERPRISES LTD.,Office Rental and Related Fees,2020/09/01,2425.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.06
Canada Post – Postes Canada,Courier Services,2020/09/23,8.44
Canada Post – Postes Canada,Courier Services,2020/09/23,11.45
Canada Post – Postes Canada,Courier Services,2020/09/23,14.32
Canada Post – Postes Canada,Courier Services,2020/09/23,78.19
Canada Post – Postes Canada,Courier Services,2020/09/23,16.12
Canada Post – Postes Canada,Courier Services,2020/09/23,11.39
Canada Post – Postes Canada,Courier Services,2020/09/23,10.42
Canada Post – Postes Canada,Courier Services,2020/09/23,18.03
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/25,89.42
Canada Post – Postes Canada,Courier Services,2020/09/30,11.22
FIDA ENTERPRISES LTD.,Office Rental and Related Fees,2020/10/01,2425.00
