"Members – Detailed Contract Expenditures Report – Vandenbeld, Anita – Q2 2021"
Supplier,Description,Date,Total
GROUPE CAPITALES MEDIAS,Advertising,2020/03/14,91.6300
SINIX PRINTING CANADA,"Householders ",2020/04/27,6775.0000
Arab Canada Newspaper,Advertising,2020/05/15,250.0000
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.8100
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.1800
Ultimate Commercial Cleaning,Janitorial Services and Maintenance,2020/05/31,300.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,114.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
OneStream,Licence Renewal,2020/06/23,93.5900
Enbridge,Public Utilities,2020/06/30,72.6800
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,128.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,10.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5200
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,113.7900
Henderson Security,Protection and Alarm Monitoring (Member's Office Budget),2020/07/09,89.9700
Rogers,Cable and Internet Fees,2020/07/10,160.9900
Zoom,Licence Renewal,2020/07/14,20.0000
Arab Canada Newspaper,Advertising,2020/07/15,250.0000
Gzowski Films,Photography and Video Services,2020/07/17,1000.0000
HYDRO OTTAWA,Public Utilities,2020/07/17,5.9800
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,1.3500
OneStream,Licence Renewal,2020/07/23,94.9600
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/07/30,76.3300
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,10.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,128.0000
Look Property Management,Office Rental and Related Fees,2020/08/01,2493.2300
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,123.5400
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0500
HYDRO OTTAWA,Constit Office Lease Deposit,2020/08/19,80.6300
OneStream,Licence Renewal,2020/08/23,95.9700
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2020/09/01,25.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,8.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,128.0000
Look Property Management,Office Rental and Related Fees,2020/09/01,2493.2300
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0500
Canada Post – Postes Canada,Courier Services,2020/09/23,18.1300
Look Property Management,Office Rental and Related Fees,2020/10/01,2493.2300
