"Members – Detailed Contract Expenditures Report – Blair, Bill – Q2 2021"
Supplier,Description,Date,Total
FlagsImporter.com,Pins and Flags,2020/05/27,1002.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.79
Canada Post,Courier Services,2020/06/05,11.69
1730943 Ontario LTD O/A CLUB INK,Constituency Office Reconfigurations and Fixtures (COVID19),2020/06/10,4329.00
Bluffs Monitor,Advertising,2020/06/16,135.00
Home Depot,Cleaning Products,2020/06/16,23.20
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,69.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,224.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.53
"NGPVAN ",Professional Communication Services,2020/07/01,100.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,29.75
House of Commons – Chambre des communes,Householders – Paper Recovery,2020/07/14,30.04
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,45.82
1606555 Ontario Inc,Office Rental and Related Fees,2020/08/01,2700.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,224.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,157.53
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,25.50
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.04
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,2.76
1606555 Ontario Inc,Office Rental and Related Fees,2020/09/01,2700.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,101.23
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,224.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.06
Canada Post – Postes Canada,Courier Services,2020/09/23,15.44
Canada Post – Postes Canada,Courier Services,2020/09/30,49.69
1606555 Ontario Inc,Office Rental and Related Fees,2020/10/01,2700.00
