"Members – Detailed Travel Expenditures Report – Rogers, Churence – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0203374,2020/03/24,2020/07/27,,,,,,,0.0000,568.6600,0.0000,0,0,0,568.6600
T0203374,2020/03/24,2020/07/27,"Rogers, Churence",Member,Secondary Residence,2020/04/28,Ottawa,Ottawa,,,,,,,
T0203374,2020/03/24,2020/07/27,"Rogers, Churence",Member,Secondary Residence,2020/03/28,Ottawa,Ottawa,,,,,,,
T0203374,2020/03/24,2020/07/27,"Rogers, Churence",Member,Secondary Residence,2020/03/24,Ottawa,Ottawa,,,,,,,
T0203374,2020/03/24,2020/07/27,"Rogers, Churence",Member,Secondary Residence,2020/05/24,Ottawa,Ottawa,,,,,,,
T0203374,2020/03/24,2020/07/27,"Rogers, Churence",Member,Secondary Residence,2020/04/24,Ottawa,Ottawa,,,,,,,
T0203376,2020/05/28,2020/07/27,,,,,,,0.0000,422.7000,0.0000,0,0,0,422.7000
T0203376,2020/05/28,2020/07/27,"Rogers, Churence",Member,Secondary Residence,2020/06/28,Ottawa,Ottawa,,,,,,,
T0203376,2020/05/28,2020/07/27,"Rogers, Churence",Member,Secondary Residence,2020/05/28,Ottawa,Ottawa,,,,,,,
T0203373,2020/07/19,2020/07/21,,,,,,,128.2600,265.6200,261.0300,0.0000,0,0,654.9100
T0203373,2020/07/19,2020/07/21,"Crann, Barbara",Employee,To attend a regional or provincial caucus meeting,2020/07/19,Fair Haven,St. John's,,,,,,,
T0203371,2020/07/19,2020/07/21,,,,,,,305.9600,265.6200,215.2700,0.0000,0,0,786.8500
T0203371,2020/07/19,2020/07/21,"Rogers, Churence",Member,To attend a regional or provincial caucus meeting,2020/07/19,Centreville-Wareham-Trinity,St. John's,,,,,,,
T0203371,2020/07/19,2020/07/21,"Rogers, Churence",Member,To attend a regional or provincial caucus meeting,2020/07/19,St. John's,Centreville-Wareham-Trinity,,,,,,,
T0203373,2020/07/19,2020/07/21,"Crann, Barbara",Employee,To attend a regional or provincial caucus meeting,2020/07/19,St. John's,Fair Haven,,,,,,,
200430781,2020/08/01,2020/08/31,,,,,,,0.0000,1881.0000,0.0000,0,0,0,1881.0000
200430781,2020/08/01,2020/08/31,"Rogers, Churence",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
200437263,2020/09/01,2020/09/30,,,,,,,0.0000,1881.0000,0.0000,0,0,0,1881.0000
200437263,2020/09/01,2020/09/30,"Rogers, Churence",Member,Secondary Residence,2020/09/01,OTTAWA,OTTAWA,,,,,,,
200442125,2020/10/01,2020/10/31,,,,,,,0.0000,1881.0000,0.0000,0,0,0,1881.0000
200442125,2020/10/01,2020/10/31,"Rogers, Churence",Member,Secondary Residence,2020/10/01,OTTAWA,OTTAWA,,,,,,,
