"Members – Detailed Contract Expenditures Report – Carr, Jim – Q2 2021"
Supplier,Description,Date,Total
BENCHMARK ADVERTISING LTD.,Advertising,2020/05/01,170.0000
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.8100
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.1800
BELLMTS,Cable and Internet,2020/05/28,64.1500
BELLMTS,Cable and Internet Fees,2020/06/01,96.2500
BELLMTS,Cable and Internet Fees,2020/06/01,96.2500
Benchmark Advertising Ltd,Advertising,2020/06/01,170.0000
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,29.7500
WINNIPEG OUTDOOR MARKETING GROUP INC.,Advertising,2020/06/01,280.0000
XEROX CANADA LTD,Photocopier Rental and Related Costs,2020/06/05,201.0000
CANADA POST,"Office Supplies, Stationery and Accessories",2020/06/15,6.9400
UPS STORE,"Office Supplies, Stationery and Accessories",2020/06/15,6.4100
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
WellnessNews,Advertising,2020/06/19,240.0000
Winnipeg Free Press,Advertising,2020/06/21,187.5300
Molave Publishing Company Inc.,Advertising,2020/06/23,110.0000
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,12.0800
JEWISH POST & NEWS,Advertising,2020/06/24,278.0000
BELLMTS,Cable and Internet,2020/06/28,64.1500
WINNIPEG OUTDOOR MARKETING GROUP INC.,Advertising,2020/06/29,280.0000
Grand & Toy,Interconnecting Panel Systems and Supported Components,2020/06/30,247.9500
Grand & Toy,Office Furniture and Fixtures,2020/06/30,1105.2000
Grand & Toy,Office Equipment,2020/06/30,1733.5000
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,175.8100
AAA ALARM SYSTEMS LTD.,Cable and Internet Fees,2020/07/01,96.7500
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,124.6200
BENCHMARK ADVERTISING LTD.,Advertising,2020/07/01,170.0000
BISON JANITORIAL SERVICES LTD.,Janitorial Services and Maintenance,2020/07/01,307.1300
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5300
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,29.7500
WINNIPEG JEWISH REVIEW,Advertising,2020/07/02,275.0000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,52.4300
Guppy Graphic Design Ltd.,Professional Communication Services,2020/07/16,288.9000
"Sign Source LTD, The",Advertising,2020/07/17,172.5000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.0400
CANADIAN TIRE,Consumable Items for Constituency Offices (COVID19),2020/07/18,25.6600
Tuxedo Tennis Club,Advertising,2020/07/20,300.0000
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/07/22,6.0400
PRINCESS AUTO,"Office Supplies, Stationery and Accessories",2020/07/24,16.0400
MOXLEYS KEYS,"Office Supplies, Stationery and Accessories",2020/07/27,8.0300
WINNIPEG OUTDOOR MARKETING GROUP INC.,Advertising,2020/07/27,280.0000
Jason Abraham Sign & Design,Constituency Office Reconfigurations and Fixtures (COVID19),2020/07/28,551.0500
Grand & Toy,Office Furniture and Fixtures,2020/07/31,707.7600
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,13.3200
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,2.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,137.3200
BELLMTS,Cable and Internet Fees,2020/08/01,96.2500
BENCHMARK ADVERTISING LTD.,Advertising,2020/08/01,170.0000
BISON JANITORIAL SERVICES LTD.,Janitorial Services and Maintenance,2020/08/01,307.1300
DONEVE HOLDINGS,Office Rental and Related Fees,2020/08/01,3262.3300
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,49.7500
WINNIPEG JEWISH REVIEW,Advertising,2020/08/05,125.0000
APPLE POLO PARK,"Office Supplies, Stationery and Accessories",2020/08/13,41.9400
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0400
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,6.1800
WINNIPEG OUTDOOR MARKETING GROUP INC.,Advertising,2020/08/24,280.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,2.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,137.3200
BENCHMARK ADVERTISING LTD.,Advertising,2020/09/01,170.0000
DONEVE HOLDINGS,Office Rental and Related Fees,2020/09/01,3262.3300
NGP VAN,Professional Communication Services,2020/09/01,100.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0600
Winnipeg Free Press,Advertising,2020/09/06,206.2600
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/09/21,1465.0000
Canada Post – Postes Canada,Courier Services,2020/09/23,10.1200
Canada Post – Postes Canada,Courier Services,2020/09/23,16.0000
Canada Post – Postes Canada,Courier Services,2020/09/23,14.4100
Canada Post – Postes Canada,Courier Services,2020/09/23,20.5900
Canada Post – Postes Canada,Courier Services,2020/09/23,16.2300
Canada Post – Postes Canada,Courier Services,2020/09/23,68.3300
Canada Post – Postes Canada,Courier Services,2020/09/23,11.2100
Canada Post – Postes Canada,Courier Services,2020/09/23,16.0000
Canada Post – Postes Canada,Courier Services,2020/09/23,10.3200
