"Members – Detailed Contract Expenditures Report – Viersen, Arnold – Q2 2021"
Supplier,Description,Date,Total
TELUS,Internet (COVID19),2020/03/13,84.99
Reformed Perspective,Advertising,2020/03/31,60.00
ADT by TELUS,Protection and Alarm Monitoring (Member's Office Budget),2020/04/02,43.99
TELUS,Internet (COVID19),2020/04/13,84.99
Reformed Perspective,Advertising,2020/04/29,120.00
TD Bank,Banking Fees and Cheque Orders,2020/04/30,18.74
Shaw Business,Cable and Internet Fees,2020/05/01,138.00
ADT by TELUS,Protection and Alarm Monitoring (Member's Office Budget),2020/05/02,43.99
TELUS,Internet (COVID19),2020/05/13,84.99
AltaGas,Public Utilities,2020/05/20,90.08
EPCOR,Public Utilities,2020/05/28,187.76
TD Bank,Banking Fees and Cheque Orders,2020/05/31,14.95
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,29.75
Shaw Business,Cable and Internet Fees,2020/06/01,138.00
ADT by TELUS,Protection and Alarm Monitoring (Member's Office Budget),2020/06/02,43.99
Pembina Co-op,Cleaning Products,2020/06/03,19.16
CAMPAIGN LIFE COALITION,Advertising,2020/06/06,400.00
ASCA Office Solutions,Other Chemical Products,2020/06/08,163.04
AltaGas,Public Utilities,2020/06/18,82.23
EPCOR,Public Utilities,2020/06/26,201.74
TD Bank,Banking Fees and Cheque Orders,2020/06/30,14.95
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,130.44
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,21.25
Shaw Business,Cable and Internet Fees,2020/07/01,138.00
ADT by TELUS,Protection and Alarm Monitoring (Member's Office Budget),2020/07/02,43.99
National Center on Sexual Exploitation,Other Training and Conferences,2020/07/06,382.76
"Wilcox, Kevin Wesley",Research Consultants,2020/07/12,500.00
Christian Renewal,Advertising,2020/07/15,180.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,198.19
Canada Post – Postes Canada,Postage and Parcel Post,2020/07/20,404.29
AltaGas,Public Utilities,2020/07/21,72.58
"Lee Yeram, Evelyn",Research Consultants,2020/07/23,500.00
Epcor,Public Utilities,2020/07/28,191.80
CIXM a Div. of Jim Pattison Broadcast Group,Advertising,2020/07/31,200.00
TD Bank,Banking Fees and Cheque Orders,2020/07/31,18.33
BARRHEAD SOUND (1982) LTD.,Office Rental and Related Fees,2020/08/01,1500.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,130.44
Bell Mobility – Bell Mobilité,Long Distance,2020/08/01,0.24
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,25.50
Joint Parliamentary Council,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/06,25.00
Blacklock's Reporter,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/19,314.00
AltaGas,Public Utilities,2020/08/20,61.49
Dollarama,"Office Supplies, Stationery and Accessories",2020/08/20,4.00
House of Commons – Chambre des communes,Purchase and Recovery of SecurID Cards,2020/08/24,100.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,2.80
EPCOR,Public Utilities,2020/08/28,221.08
ASCA Office Solutions,Other Chemical Products,2020/08/31,259.46
TD Bank,Banking Fees and Cheque Orders,2020/08/31,14.95
BARRHEAD SOUND (1982) LTD.,Office Rental and Related Fees,2020/09/01,1500.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,2.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,130.44
Stingray Radio,Advertising,2020/09/06,288.00
Stingray Radio,Advertising,2020/09/06,288.00
Peace River Broadcasting Ltd.,Advertising,2020/09/10,210.00
Peace River Broadcasting Ltd.,Advertising,2020/09/10,210.00
Peace River Broadcasting Ltd.,Advertising,2020/09/10,210.00
ASCA Office Solutions,Other Chemical Products,2020/09/11,90.02
"Lee Yeram, Evelyn",Research Consultants,2020/09/14,500.00
Canada Post – Postes Canada,Courier Services,2020/09/23,31.01
Canada Post – Postes Canada,Courier Services,2020/09/23,19.67
Canada Post – Postes Canada,Courier Services,2020/09/30,17.93
BARRHEAD SOUND (1982) LTD.,Office Rental and Related Fees,2020/10/01,1500.00
