"Members – Detailed Contract Expenditures Report – Perron, Yves – Q2 2021"
Supplier,Description,Date,Total
Chambre de commerce de la MRC de Maskinongé,Advertising,2019/12/31,500.00
Outil Travail Quotidien du Personnel Enseignant,Advertising,2020/01/28,399.00
Société de Récréotourisme Pôle Berthier,Advertising,2020/02/20,500.00
BNC,Banking Fees and Cheque Orders,2020/04/02,9.95
Métro,Cleaning Products,2020/04/21,11.77
CHAMBRE DE COMMERCE ET D'INDUSTRIE MRC DE MASKINONGÉ,Advertising,2020/05/01,500.00
BNC,Banking Fees and Cheque Orders,2020/06/02,9.95
Chambre de Commerce Saint Jean de Matha,Advertising,2020/06/03,500.00
A.I.E. Informatique Inc.,Repair of Computer Equipment and Peripherals,2020/06/08,190.99
Aféas St-Cuthbert,Advertising,2020/06/08,150.00
Société nationale des Québécoises et Québécois de Lanaudière (SNQL),Advertising,2020/06/09,300.00
Ass. du hockey mineur de Louiseville,Advertising,2020/06/13,500.00
Soc. Saint-Jean-Baptiste,Gifts given as a matter of protocol,2020/06/15,939.00
Soc. Saint-Jean-Baptiste,Freight,2020/06/15,30.00
Icimédias Inc.,Advertising,2020/06/17,340.50
WP Engine,Web Site Hosting/Domain Name,2020/06/17,40.56
Liquidation Tom,"Office Supplies, Stationery and Accessories",2020/06/18,13.00
Solutions Mikael Langlois,Other Training and Conferences,2020/06/18,135.00
Laboratoires Choisy Ltee.,Constituency Office Reconfigurations and Fixtures (COVID19),2020/06/19,320.60
103.1  FM,Advertising,2020/06/20,670.00
Entreprises Normand Tellier,Office Plants and Flowers,2020/06/20,205.50
GROUPE CAPITALES MEDIAS,Advertising,2020/06/20,722.50
A.I.E. Informatique,Repair of Computer Equipment and Peripherals,2020/06/22,80.00
CTRB INC. (CABLE 9),Advertising,2020/06/23,100.00
Icimédias Inc.,Advertising,2020/06/24,902.00
L'aut'Journal,Advertising,2020/06/25,85.00
APLALP,Advertising,2020/06/26,50.00
BELL,Cable and Internet Fees,2020/06/26,69.95
Cogeco Media Inc.,Advertising,2020/06/28,288.00
Cogeco Media Inc.,Advertising,2020/06/28,360.00
RADIO NORD-JOLI INC.,Advertising,2020/06/28,350.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,1577.52
PROMALAC MARKETING INC.,Advertising,2020/06/30,150.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,131.98
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,191.84
Revue au Devoir de L'APPQ,Advertising,2020/07/01,328.00
Banque nationale,Banking Fees and Cheque Orders,2020/07/02,9.95
Carrefour Jeunesse-Emploi,Advertising,2020/07/06,500.00
Hydro Québec,Public Utilities,2020/07/08,218.93
WP engine,Web Site Hosting/Domain Name,2020/07/10,40.00
Bureau en Gros,"Office Supplies, Stationery and Accessories",2020/07/11,72.57
Bureau en Gros,"Office Supplies, Stationery and Accessories",2020/07/11,72.57
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,510.09
Imprimerie Pinard,Signage,2020/07/14,80.00
Lavalge de vitres KB,Janitorial Services and Maintenance,2020/07/14,130.00
Chambre de Commerce Saint Jean de Matha,Advertising,2020/07/17,105.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.18
Moulin seigneurial de Pointe-du-Lac,Advertising,2020/07/23,500.00
Bell,Cable and Internet Fees,2020/07/26,69.95
Banque natonale,Banking Fees and Cheque Orders,2020/07/31,9.95
