"Members – Detailed Contract Expenditures Report – Fillmore, Andy – Q2 2021"
Supplier,Description,Date,Total
Flying Cow,Advertising,2020/04/01,300.00
Shoppers Drug Mart,Consumable Items for Constituency Offices (COVID19),2020/04/22,10.58
City Wide Communications,Internet (COVID19),2020/05/03,58.95
Adobe,Licence Renewal,2020/05/06,112.39
Pattison Outdoor Advertising,Advertising,2020/05/25,250.00
Shoppers Drug Mart,Consumable Items for Constituency Offices (COVID19),2020/05/30,7.58
City Wide Communications,Internet (COVID19),2020/06/03,58.95
EASTLINK,Internet (COVID19),2020/06/04,59.95
adobe,Licence Renewal,2020/06/06,108.15
Staples,"Office Supplies, Stationery and Accessories",2020/06/09,43.98
Atlantic Photo Supply,"Office Supplies, Stationery and Accessories",2020/06/11,9.99
Atlantic Photo Supply,Photography and Video Services,2020/06/11,10.00
Print 101 Limited,Constituency Mail,2020/06/11,6751.90
Staples,"Office Supplies, Stationery and Accessories",2020/06/12,43.98
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
City Wide Communications,Internet (COVID19),2020/06/18,54.95
Costco,Consumable Items for Constituency Offices (COVID19),2020/06/29,49.98
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,244.79
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,225.72
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.53
allNovaScotia,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/02,39.00
City Wide Communications,Internet (COVID19),2020/07/03,58.95
EASTLINK,Cable and Internet Fees,2020/07/03,199.95
EASTLINK,Internet (COVID19),2020/07/03,59.95
Adobe,Licence Renewal,2020/07/06,108.52
Nova Multifest Society,Advertising,2020/07/09,250.00
Parent - Child Guide,Advertising,2020/07/09,225.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,91.68
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.20
City Wide Communications,Internet (COVID19),2020/07/18,54.95
Staples,"Office Supplies, Stationery and Accessories",2020/07/21,38.97
Print 101 Ltd,External Printing Costs,2020/07/24,564.90
The Chronicle Herald,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/28,312.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,363.92
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,126.39
Queen Square Development LTD,Office Rental and Related Fees,2020/08/01,1874.25
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/08/03,845.00
City Wide Communications,Internet (COVID19),2020/08/03,58.95
EASTLINK,Cable and Internet Fees,2020/08/03,206.84
EASTLINK,Internet (COVID19),2020/08/03,59.95
Adobe,Licence Renewal,2020/08/06,107.08
allNovaScotia,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/06,39.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.04
Costco,Consumable Items for Constituency Offices (COVID19),2020/08/17,254.87
Parent - Child Guide,Advertising,2020/08/17,225.00
City Wide Communications,Internet (COVID19),2020/08/18,54.95
Home Depot,"Office Supplies, Stationery and Accessories",2020/08/19,39.71
Duly Noted Stationary,"Office Supplies, Stationery and Accessories",2020/08/20,16.96
House of Commons – Chambre des communes,Householders – Paper Recovery,2020/08/20,11.59
Shoppers Drug Mart,Consumable Items for Constituency Offices (COVID19),2020/08/20,26.96
allNovaScotia,"Printed Matter, Books, Newspapers and Subscriptions",2020/09/01,39.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,110.72
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,275.89
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.06
Queen Square Development LTD,Office Rental and Related Fees,2020/09/01,1874.25
City Wide Communications,Internet (COVID19),2020/09/03,54.95
EASTLINK,Cable and Internet Fees,2020/09/03,213.95
EASTLINK,Internet (COVID19),2020/09/03,59.95
Adobe,Licence Renewal,2020/09/06,107.08
City Wide Communications,Internet (COVID19),2020/09/18,54.95
Canada Post – Postes Canada,Courier Services,2020/09/23,14.34
Canada Post – Postes Canada,Courier Services,2020/09/23,11.23
Canada Post – Postes Canada,Courier Services,2020/09/23,10.47
Canada Post – Postes Canada,Courier Services,2020/09/23,10.42
Canada Post – Postes Canada,Courier Services,2020/09/23,21.72
Canada Post – Postes Canada,Courier Services,2020/09/23,16.12
Canada Post – Postes Canada,Courier Services,2020/09/23,11.23
Canada Post – Postes Canada,Courier Services,2020/09/23,7.49
Canada Post – Postes Canada,Courier Services,2020/09/23,30.15
Canada Post – Postes Canada,Courier Services,2020/09/23,10.47
Canada Post – Postes Canada,Courier Services,2020/09/23,10.27
Queen Square Development LTD,Office Rental and Related Fees,2020/10/01,1874.25
