"Members – Detailed Travel Expenditures Report – Stubbs, Shannon – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0202771,2020/04/01,2020/06/30,,,,,,,0.0000,428.5600,0.0000,0,0,0,428.56
T0202771,2020/04/01,2020/06/30,"Stubbs, Shannon",Member,Secondary Residence,2020/04/01,Ottawa,Ottawa,,,,,,,
T0202771,2020/04/01,2020/06/30,"Stubbs, Shannon",Member,Secondary Residence,2020/04/30,Ottawa,Ottawa,,,,,,,
T0202771,2020/04/01,2020/06/30,"Stubbs, Shannon",Member,Secondary Residence,2020/05/17,Ottawa,Ottawa,,,,,,,
T0202771,2020/04/01,2020/06/30,"Stubbs, Shannon",Member,Secondary Residence,2020/04/17,Ottawa,Ottawa,,,,,,,
T0205597,2020/05/22,2020/05/29,,,,,,,473.0300,0.0000,138.7400,0.0000,0,0,611.77
T0205597,2020/05/22,2020/05/29,"Warawa, Tina",Employee,To attend a constituency or community event,2020/05/22,Two Hills,Lloydminster,,,,,,,
T0205597,2020/05/22,2020/05/29,"Warawa, Tina",Employee,To attend a constituency or community event,2020/05/22,Lloydminster,Two Hills,,,,,,,
T0205597,2020/05/22,2020/05/29,"Warawa, Tina",Employee,To attend meetings about constituency issues,2020/05/29,Two Hills,Frog Lake,,,,,,,
T0205597,2020/05/22,2020/05/29,"Warawa, Tina",Employee,To attend meetings about constituency issues,2020/05/29,Frog Lake,Athabasca,,,,,,,
T0205597,2020/05/22,2020/05/29,"Warawa, Tina",Employee,To attend meetings about constituency issues,2020/05/29,Athabasca,Two Hills,,,,,,,
T0205604,2020/06/12,2020/06/12,,,,,,,57.4000,0.0000,49.2800,0.0000,0,0,106.68
T0205604,2020/06/12,2020/06/12,"Warawa, Tina",Employee,To attend a constituency or community event,2020/06/12,Two Hills,Bruderheim,,,,,,,
T0205604,2020/06/12,2020/06/12,"Warawa, Tina",Employee,To attend a constituency or community event,2020/06/12,Bruderheim,Two Hills,,,,,,,
T0205095,2020/07/31,2020/08/16,,,,,,,616.7100,0.0000,0.0000,1.0000,0,0,616.71
T0205095,2020/07/31,2020/08/16,"Donnelly, Raymond",Employee,To travel to/from constituency and Ottawa,2020/07/31,Ottawa,Two Hills,,,,,,,
T0205095,2020/07/31,2020/08/16,"Donnelly, Raymond",Employee,To travel to/from constituency and Ottawa,2020/08/16,Two Hills,Ottawa,,,,,,,
200430800,2020/08/01,2020/08/31,,,,,,,0.0000,1649.5000,0.0000,0,0,0,1649.50
200430800,2020/08/01,2020/08/31,"Stubbs, Shannon",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
200437281,2020/09/01,2020/09/30,,,,,,,0.0000,1649.5000,0.0000,0,0,0,1649.50
200437281,2020/09/01,2020/09/30,"Stubbs, Shannon",Member,Secondary Residence,2020/09/01,OTTAWA,OTTAWA,,,,,,,
200442143,2020/10/01,2020/10/31,,,,,,,0.0000,1649.5000,0.0000,0,0,0,1649.50
200442143,2020/10/01,2020/10/31,"Stubbs, Shannon",Member,Secondary Residence,2020/10/01,OTTAWA,OTTAWA,,,,,,,
