"Members – Detailed Travel Expenditures Report – Joly, Mélanie – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0202814,2020/03/15,2020/06/30,,,,,,,0.0000,0.0000,786.4300,0.0000,0,0,786.4300
T0202814,2020/03/15,2020/06/30,"Joly, Mélanie",Member,To travel to/from constituency and Ottawa,2020/05/20,Montréal,Ottawa,,,,,,,
T0202814,2020/03/15,2020/06/30,"Joly, Mélanie",Member,To travel to/from constituency and Ottawa,2020/06/18,Ottawa,Montréal,,,,,,,
T0202814,2020/03/15,2020/06/30,"Joly, Mélanie",Member,To travel to/from constituency and Ottawa,2020/05/20,Ottawa,Montréal,,,,,,,
T0202814,2020/03/15,2020/06/30,"Joly, Mélanie",Member,To travel to/from constituency and Ottawa,2020/06/01,Montréal,Ottawa,,,,,,,
T0202814,2020/03/15,2020/06/30,"Joly, Mélanie",Member,To travel to/from constituency and Ottawa,2020/06/02,Ottawa,Montréal,,,,,,,
T0202814,2020/03/15,2020/06/30,"Joly, Mélanie",Member,To travel to/from constituency and Ottawa,2020/06/04,Montréal,Ottawa,,,,,,,
T0202814,2020/03/15,2020/06/30,"Joly, Mélanie",Member,To travel to/from constituency and Ottawa,2020/06/04,Ottawa,Montréal,,,,,,,
T0202814,2020/03/15,2020/06/30,"Joly, Mélanie",Member,To travel to/from constituency and Ottawa,2020/06/10,Montréal,Ottawa,,,,,,,
T0202814,2020/03/15,2020/06/30,"Joly, Mélanie",Member,To travel to/from constituency and Ottawa,2020/06/11,Ottawa,Montréal,,,,,,,
T0202814,2020/03/15,2020/06/30,"Joly, Mélanie",Member,To travel to/from constituency and Ottawa,2020/06/17,Montréal,Ottawa,,,,,,,
200430731,2020/08/01,2020/08/31,,,,,,,0.0000,1650.0000,0.0000,0,0,0,1650.0000
200430731,2020/08/01,2020/08/31,"Joly, Mélanie",Member,Secondary Residence,2020/08/01,GATINEAU,GATINEAU,,,,,,,
T0204149,2020/08/02,2020/09/01,,,,,,,0.0000,59.4000,0.0000,0,0,0,59.4000
T0204149,2020/08/02,2020/09/01,"Joly, Mélanie",Member,Secondary Residence,2020/08/02,Gatineau,Gatineau,,,,,,,
200437214,2020/09/01,2020/09/30,,,,,,,0.0000,1650.0000,0.0000,0,0,0,1650.0000
200437214,2020/09/01,2020/09/30,"Joly, Mélanie",Member,Secondary Residence,2020/09/01,GATINEAU,GATINEAU,,,,,,,
200442075,2020/10/01,2020/10/31,,,,,,,0.0000,1650.0000,0.0000,0,0,0,1650.0000
200442075,2020/10/01,2020/10/31,"Joly, Mélanie",Member,Secondary Residence,2020/10/01,GATINEAU,GATINEAU,,,,,,,
