"Members – Detailed Contract Expenditures Report – Hussen, Ahmed – Q2 2021"
Supplier,Description,Date,Total
Etc&tal Magazine,Advertising,2020/05/01,46.43
Amazon,Office Furniture and Fixtures,2020/05/22,39.99
Campaign Works,"Householders ",2020/05/28,6535.00
Amazon,Office Decor,2020/05/29,103.98
"Lo Specchio ",Advertising,2020/05/29,151.15
RBC,Banking Fees and Cheque Orders,2020/06/01,14.50
Corriere Canadese,Advertising,2020/06/02,256.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
Nations Fresh Foods,Consumable Items for Constituency Offices (COVID19),2020/06/18,59.98
Northbridge Insurance,Constituency Office Insurance,2020/06/19,105.39
Amazon,Consumable Items for Constituency Offices (COVID19),2020/06/27,75.94
Amazon,Consumable Items for Constituency Offices (COVID19),2020/06/27,19.95
Amazon,Constituency Office Reconfigurations and Fixtures (COVID19),2020/06/27,131.99
Walmart,Spring Water,2020/06/29,4.97
Walmart,Consumable Items for Constituency Offices (COVID19),2020/06/29,7.97
City of Toronto Solid Waste Management Serices,Janitorial Services and Maintenance,2020/06/30,15.91
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,152.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,10.30
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.53
RBC,Banking Fees and Cheque Orders,2020/07/02,16.00
Walmart,Cleaning Products,2020/07/10,21.95
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,95.60
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,12.83
Northbridge Insurance,Constituency Office Insurance,2020/07/19,105.39
City of Toronto Solid Waste Managment Services,Janitorial Services and Maintenance,2020/07/28,15.91
Amazon,Consumable Items for Constituency Offices (COVID19),2020/07/29,69.99
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,152.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,20.00
Rosemount Properties Inc.,Office Rental and Related Fees,2020/08/01,2600.00
RBC,Banking Fees and Cheque Orders,2020/08/03,8.00
Longos,Spring Water,2020/08/12,7.98
MVR,Constituency Office Reconfigurations and Fixtures (COVID19),2020/08/13,717.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.05
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,152.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,12.49
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.06
Rosemount Properties Inc.,Office Rental and Related Fees,2020/09/01,2600.00
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/18,38.33
Canada Post – Postes Canada,Courier Services,2020/09/23,20.89
Canada Post – Postes Canada,Courier Services,2020/09/23,5.62
Canada Post – Postes Canada,Courier Services,2020/09/23,7.61
Rosemount Properties Inc.,Office Rental and Related Fees,2020/10/01,2600.00
