"Members – Detailed Contract Expenditures Report – Wilkinson, Jonathan – Q2 2021"
Supplier,Description,Date,Total
Choice Communication,Advertising,2020/04/21,52.69
Shaw Business,Cable and Internet Fees,2020/05/24,142.26
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.81
LMP Publication Limited Partnership,Advertising,2020/05/31,750.00
LMP Publication Limited Partnership,Advertising,2020/05/31,1186.29
LMP Publication Limited Partnership,Advertising,2020/05/31,650.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.79
"Rowbotham, Victoria",Subject Matter Expert,2020/06/01,2000.00
Shaw Business,Cable and Internet Fees,2020/06/01,67.87
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/06/10,89.98
"Rowbotham, Victoria",Subject Matter Expert,2020/06/11,3000.00
Haamyari Media,Advertising,2020/06/12,335.00
Reyfort Publishing,Advertising,2020/06/15,71.43
LMP Publication Limited Partnership,Advertising,2020/06/16,1186.29
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
"Evans, Kevin",Subject Matter Expert,2020/06/22,350.00
Shaw Business,Cable and Internet Fees,2020/06/24,142.26
London Drugs,"Office Supplies, Stationery and Accessories",2020/06/25,31.35
Dollarama,Gifts given as a matter of protocol,2020/06/29,15.57
Party City,Gifts given as a matter of protocol,2020/06/29,41.08
Sunflower Marketing,Advertising,2020/06/29,93.75
Bella Casa Cleaning Services,Janitorial Services and Maintenance,2020/06/30,640.00
LMP Publication Limited Partnership,Advertising,2020/06/30,1186.29
LMP Publication Limited Partnership,Advertising,2020/06/30,250.00
LMP Publication Limited Partnership,Advertising,2020/06/30,1500.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,10.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,241.78
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.52
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,16.79
Shaw Business,Cable and Internet Fees,2020/07/01,67.87
London Drugs,"Office Supplies, Stationery and Accessories",2020/07/04,197.08
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Repair of Machinery and Office Furniture,2020/07/07,160.50
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,809.03
"Rowbotham, Victoria",Subject Matter Expert,2020/07/15,3600.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.04
Shaw Business,Cable and Internet Fees,2020/07/24,142.26
Purolator,Postage and Parcel Post,2020/07/27,80.88
LMP Publication Limited Partnership,Advertising,2020/07/28,1186.29
"Grootes, Suzanne",Janitorial Services and Maintenance,2020/07/31,640.00
LMP Publication Limited Partnership,Advertising,2020/07/31,258.00
0973721 BC LTD,Office Rental and Related Fees,2020/08/01,4848.55
0973721 BC LTD,"Rental of Machinery, Office Furniture and Fixtures, and Other Equipment",2020/08/01,230.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,201.66
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,12.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,16.79
Shaw Business,Cable and Internet Fees,2020/08/01,67.87
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.05
Brugge Design,Advertising,2020/08/24,82.00
Shaw Business,Cable and Internet Fees,2020/08/24,142.26
LMP Publication Limited Partnership,Advertising,2020/08/25,1186.29
Grand & Toy,Cleaning Products,2020/08/31,32.07
Grand & Toy,Bulk Paper Purchases,2020/08/31,57.99
"Grootes, Suzanne",Janitorial Services and Maintenance,2020/08/31,720.00
0973721 BC LTD,"Rental of Machinery, Office Furniture and Fixtures, and Other Equipment",2020/09/01,230.00
0973721 BC LTD,Office Rental and Related Fees,2020/09/01,4848.55
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,201.80
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,18.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.05
Shaw Business,Cable and Internet Fees,2020/09/01,67.87
Canada Post – Postes Canada,Courier Services,2020/09/23,53.28
Canada Post – Postes Canada,Courier Services,2020/09/23,24.94
Canada Post – Postes Canada,Courier Services,2020/09/23,27.59
Canada Post – Postes Canada,Courier Services,2020/09/23,17.46
Canada Post – Postes Canada,Courier Services,2020/09/23,16.51
Canada Post – Postes Canada,Courier Services,2020/09/23,16.51
Canada Post – Postes Canada,Courier Services,2020/09/23,17.28
0973721 BC LTD,"Rental of Machinery, Office Furniture and Fixtures, and Other Equipment",2020/10/01,230.00
0973721 BC LTD,Office Rental and Related Fees,2020/10/01,4848.55
