"Members – Detailed Contract Expenditures Report – Dhaliwal, Sukh – Q2 2021"
Supplier,Description,Date,Total
The UPS Store,Courier Services,2020/04/15,31.21
"Staples ",Consumable Items for Constituency Offices (COVID19),2020/04/22,50.30
Staples,Consumable Items for Constituency Offices (COVID19),2020/05/01,44.04
Surinder Mahal - Canadian Tire exp,Moving Supplies,2020/05/03,149.79
Best Buy,Voice Communication Equipment,2020/05/14,39.99
O2 Computers Ltd,Voice Communication Equipment,2020/05/14,10.00
AAJ Media,Advertising,2020/05/25,237.50
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,6.36
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,421.63
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.79
Fortis BC - Natural Gas,Public Utilities,2020/06/12,33.37
Donna Hillman,Consumable Items for Constituency Offices (COVID19),2020/06/14,150.80
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
Shaw Direct,Cable and Internet Fees,2020/06/18,196.22
TDH Strategies,Communications Officer,2020/06/22,500.00
TDH Strategies,Communications Officer,2020/06/22,3000.00
Sunflower Marketing,Advertising,2020/06/29,93.75
Crystal Clear Building Maintenance Inc.,Janitorial Services and Maintenance,2020/06/30,200.00
Grand & Toy,Other Consumable Supplies From Stores,2020/06/30,25.67
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,1080.23
Grand & Toy,Cleaning Products,2020/06/30,136.20
Grand & Toy,Bulk Paper Purchases,2020/06/30,95.66
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,203.95
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,2.40
Bell Mobility – Bell Mobilité,Long Distance,2020/07/01,2.30
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.53
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,16.79
Hillman - Plastic Works expense,Consumable Items for Constituency Offices (COVID19),2020/07/02,255.00
Hillman - Home Depot,Consumable Items for Constituency Offices (COVID19),2020/07/03,7.67
Sach Di Awaaz Newspaper,Advertising,2020/07/03,250.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,214.70
Fortis BC - Natural Gas,Public Utilities,2020/07/15,36.44
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,1.50
Shaw Direct,Cable and Internet Fees,2020/07/18,196.22
Choice Communication (Canada) Ltd.,Advertising,2020/07/20,238.21
Choice Communication (Canada) Ltd.,Advertising,2020/07/20,234.11
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/07/21,56.24
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2020/07/21,251.05
TDH Strategies,Communications Officer,2020/07/21,500.00
TDH Strategies,Communications Officer,2020/07/21,3000.00
D & L Investments DBA Coffee News,Advertising,2020/07/26,117.00
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/07/30,169.00
Black Press Group Ltd.,Advertising,2020/07/31,221.58
Crystal Clear Building Maintenance Inc.,Janitorial Services and Maintenance,2020/07/31,200.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,21.36
0985302 BC LTD,Office Rental and Related Fees,2020/08/01,3000.00
Bell Mobility – Bell Mobilité,Long Distance,2020/08/01,2.45
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,225.21
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,16.79
Fortis BC - Natural Gas,Public Utilities,2020/08/13,32.76
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.04
Miracle Media Group Inc,Advertising,2020/08/14,75.00
CANADA TIMES,Advertising,2020/08/17,75.00
Canada Post – Postes Canada,Postage and Parcel Post,2020/08/20,181.46
CANADIAN PUNJAB TIMES INC.,Advertising,2020/08/20,400.00
INTERNATIONAL PUNJABI TRIBUNE INC.,Advertising,2020/08/20,400.00
Brugge Design,Professional Communication Services,2020/08/23,50.00
Brugge Design,Professional Communication Services,2020/08/23,100.00
Brugge Design,Professional Communication Services,2020/08/23,74.50
D & L Investments,Advertising,2020/08/28,117.00
Crystal Clear Building Maintenance Inc.,Janitorial Services and Maintenance,2020/08/31,200.00
Grand & Toy,Cleaning Products,2020/08/31,58.20
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,54.93
Sach Di Awaaz Newspaper,Advertising,2020/08/31,118.75
0985302 BC LTD,Office Rental and Related Fees,2020/09/01,3000.00
Bell Mobility – Bell Mobilité,Long Distance,2020/09/01,0.75
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,203.70
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,10.30
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.06
Canada Post – Postes Canada,Courier Services,2020/09/23,23.58
Canada Post – Postes Canada,Courier Services,2020/09/23,123.93
