"Members – Detailed Contract Expenditures Report – Duncan, Eric – Q2 2021"
Supplier,Description,Date,Total
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,6.36
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,421.62
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,142.00
WINCHESTER PRINT & STATIONERY,Constituency Mail,2020/06/10,3345.14
Cogeco Connexion inc.,Cable and Internet Fees,2020/06/13,119.95
Home Depot,"Framing, Outside Supplier",2020/06/13,28.24
Costco,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/14,35.98
Mailchimp,Professional Communication Services,2020/06/19,74.07
CORNWALL ELECTRIC,Public Utilities,2020/06/23,104.18
CORNWALL ELECTRIC,Public Utilities,2020/06/23,42.35
"MORRISBURG LEADER LTD., THE",Advertising,2020/06/24,196.25
Seaway News,Advertising,2020/06/24,118.65
Edwin Duncan,Pins and Flags,2020/06/27,43.50
Grand & Toy,Other Consumable Supplies From Stores,2020/06/30,12.74
Grand & Toy,Cleaning Products,2020/06/30,25.80
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,70.52
Grand & Toy,Bulk Paper Purchases,2020/06/30,89.40
Postmedia Network Inc.,Advertising,2020/06/30,100.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,30.00
"GLENGARRY NEWS, THE",Advertising,2020/07/01,147.84
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,154.00
Sports Energy News,Advertising,2020/07/01,162.50
Zoom Video Communications,Licence Renewal,2020/07/02,87.00
Dwyer Glass,Constituency Office Reconfigurations and Fixtures (COVID19),2020/07/06,2300.00
Cogeco Connexion inc.,Cable and Internet Fees,2020/07/13,122.45
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,115.30
Enbridge Gas Inc.,Public Utilities,2020/07/14,31.57
Enbridge Gas Inc.,Public Utilities,2020/07/14,87.15
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,236.49
Mailchimp,Licence Renewal,2020/07/19,73.92
Dollarama,"Office Supplies, Stationery and Accessories",2020/07/27,22.80
CORNWALL ELECTRIC,Public Utilities,2020/07/28,135.85
CORNWALL ELECTRIC,Public Utilities,2020/07/28,71.77
Dollarama,"Office Supplies, Stationery and Accessories",2020/07/28,20.05
No Frills,"Office Supplies, Stationery and Accessories",2020/07/28,23.41
Home Depot,"Office Supplies, Stationery and Accessories",2020/07/30,65.96
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,30.00
Grantchester Developments Ltd,Office Rental and Related Fees,2020/08/01,2843.96
Municipality of South Dundas,Office Rental and Related Fees,2020/08/01,173.09
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,154.00
Township of North Dundas,Office Rental and Related Fees,2020/08/01,165.00
Zoom,Licence Renewal,2020/08/02,87.00
Kelsea Fawcett,Professional Communication Services,2020/08/04,997.50
Shane Signs,Signage,2020/08/04,250.00
Walmart,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/12,16.02
Cogeco Connexion inc.,Cable and Internet Fees,2020/08/13,122.45
Mailchimp,Professional Communication Services,2020/08/19,71.98
Best Buy,Computer Equipment,2020/08/21,160.49
Canada Post,Postage and Parcel Post,2020/08/24,23.94
CORNWALL ELECTRIC,Public Utilities,2020/08/25,70.91
CORNWALL ELECTRIC,Public Utilities,2020/08/25,95.23
Dollarama,"Office Supplies, Stationery and Accessories",2020/08/25,14.71
Canada Post,Postage and Parcel Post,2020/08/26,53.27
Grand & Toy,Bulk Paper Purchases,2020/08/31,44.70
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,41.84
Grand & Toy,Cleaning Products,2020/08/31,104.34
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,30.00
Grantchester Developments Ltd,Office Rental and Related Fees,2020/09/01,2843.96
Municipality of South Dundas,Office Rental and Related Fees,2020/09/01,173.09
Township of North Dundas,Office Rental and Related Fees,2020/09/01,165.00
"GLENGARRY NEWS, THE",Advertising,2020/09/02,165.00
"MORRISBURG LEADER LTD., THE",Advertising,2020/09/02,72.80
Zoom Video Communications Inc,Licence Renewal,2020/09/02,87.00
Canadian Tire,"Office Supplies, Stationery and Accessories",2020/09/04,14.98
Shane Signs,Signage,2020/09/08,800.00
The Seeker,Advertising,2020/09/08,150.00
Cogeco Connexion inc.,Cable and Internet Fees,2020/09/13,119.95
Mailchimp,Professional Communication Services,2020/09/19,71.86
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/09/22,169.00
Canada Post – Postes Canada,Courier Services,2020/09/23,8.05
Canada Post – Postes Canada,Courier Services,2020/09/23,7.06
Canada Post – Postes Canada,Courier Services,2020/09/23,10.86
Canada Post – Postes Canada,Courier Services,2020/09/23,9.79
Canada Post – Postes Canada,Courier Services,2020/09/23,19.82
Canada Post – Postes Canada,Courier Services,2020/09/23,10.09
"GLENGARRY NEWS, THE",Advertising,2020/09/23,256.96
Canada Post – Postes Canada,Courier Services,2020/09/30,6.35
Grantchester Developments Ltd,Office Rental and Related Fees,2020/10/01,2843.96
Municipality of South Dundas,Office Rental and Related Fees,2020/10/01,173.09
Township of North Dundas,Office Rental and Related Fees,2020/10/01,165.00
