"Members – Detailed Contract Expenditures Report – Green, Matthew – Q2 2021"
Supplier,Description,Date,Total
"HAMILTON BLACK HISTORY COMMITTEE, THE",Advertising,2020/01/27,125.00
Cogeco,Internet (COVID19),2020/05/18,90.00
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.81
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,201.75
"Alectra Hydro ",Public Utilities,2020/06/06,212.74
Cogeco,Internet (COVID19),2020/06/18,93.00
Star Metroland Media,Advertising,2020/06/28,164.50
Bank of Montreal – Banque de Montréal,Banking Fees and Cheque Orders,2020/06/30,15.95
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,176.75
Star Metroland Media,Advertising,2020/07/05,257.50
Bell,Internet (COVID19),2020/07/08,96.95
Bell,Internet (COVID19),2020/07/08,95.95
"Cogeco ",Cable and Internet Fees,2020/07/08,249.95
"Alcetra Utilites ",Public Utilities,2020/07/09,235.15
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,2.50
The UPS Store,Courier Services,2020/07/15,55.42
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,22.77
Cogeco,Internet (COVID19),2020/07/18,93.00
VENTURE 2000 COMPUTERS,Repair of Computer Equipment and Peripherals,2020/07/23,2600.00
The Home Depot,"Office Supplies, Stationery and Accessories",2020/07/28,20.95
Bank of Montreal – Banque de Montréal,Banking Fees and Cheque Orders,2020/07/31,15.95
1863506 Ontario Inc.,Office Rental and Related Fees,2020/08/01,2375.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,162.00
"Cogeco ",Cable and Internet Fees,2020/08/07,249.95
Bell,Internet (COVID19),2020/08/08,95.95
Bell,Internet (COVID19),2020/08/08,96.95
Canada Post – Postes Canada,Postage and Parcel Post,2020/08/20,129.03
"North End Breezes ",Advertising,2020/08/24,90.00
1863506 Ontario Inc.,Office Rental and Related Fees,2020/09/01,2375.00
Bell,Internet (COVID19),2020/09/08,96.95
"North End Breezes ",Advertising,2020/09/09,450.00
Canada Post – Postes Canada,Courier Services,2020/09/23,7.42
Canada Post – Postes Canada,Courier Services,2020/09/23,5.11
1863506 Ontario Inc.,Office Rental and Related Fees,2020/10/01,2375.00
