"Members – Detailed Contract Expenditures Report – Fraser, Sean – Q2 2021"
Supplier,Description,Date,Total
Staples (277),Toner,2019/05/18,183.99
"Halifax Herald Limited, The",Advertising,2019/11/16,391.00
Staples (277),Toner,2020/02/12,99.99
Staples (277),Toner,2020/03/13,191.99
Big Brothers Big Sisters of Pictou County,Advertising,2020/04/01,100.00
Bell Aliant,Cable and Internet Fees,2020/04/15,260.74
Bell Aliant,Cable and Internet Fees,2020/05/15,122.34
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,632.43
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,9.54
ADT Security Services Canada Inc. – Services de sécurité ADT Canada Inc.,Protection and Alarm Monitoring (Member's Office Budget),2020/06/02,515.88
ADT Security Services Canada Inc. – Services de sécurité ADT Canada Inc.,Protection and Alarm Monitoring (Member's Office Budget),2020/06/02,515.88
Staples (277),Toner,2020/06/09,128.97
Bell Aliant,Cable and Internet Fees,2020/06/15,123.05
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
Staples (211),Office Furniture and Fixtures,2020/06/19,359.98
SEASIDE TOURISM & BUSINESS ASSOCIATION,Advertising,2020/06/21,100.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,49.80
Advocate media Inc.,Advertising,2020/07/01,40.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,273.72
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,42.20
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.53
Sheet Harbour Chamber of Commerce,Advertising,2020/07/01,500.00
EASTLINK,Cable and Internet Fees,2020/07/10,199.95
Lismore & District Community Hall,Advertising,2020/07/10,50.00
Staples Online,Toner,2020/07/14,136.98
Staples Online,"Office Supplies, Stationery and Accessories",2020/07/14,21.94
Bell Aliant,Cable and Internet Fees,2020/07/15,120.95
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,15.61
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/07/22,15.16
Canadian Tire,"Office Supplies, Stationery and Accessories",2020/07/24,23.94
Maxwell Promotional Products,Promotional Items,2020/07/29,2800.00
Grand & Toy,"Other Furniture, Fixtures and Furnishings",2020/07/31,105.65
Grand & Toy,Cleaning Products,2020/07/31,11.67
Grand & Toy,Bulk Paper Purchases,2020/07/31,44.70
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,44.67
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,171.60
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,273.72
MACOUGALL REAL ESTATE LIMITED,Office Rental and Related Fees,2020/08/01,1250.00
EASTLINK,Cable and Internet Fees,2020/08/10,206.84
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.05
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,24.86
THIS IS MARKETING,Web Site Hosting/Domain Name,2020/08/24,45.98
Advocate media Inc.,Advertising,2020/08/26,75.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,273.72
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,81.92
MACOUGALL REAL ESTATE LIMITED,Office Rental and Related Fees,2020/09/01,1250.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.06
Bell Aliant,Cable and Internet Fees,2020/09/15,261.44
Canada Post – Postes Canada,Courier Services,2020/09/23,21.60
Bridgeview Square Limited,Office Rental and Related Fees,2020/10/01,1700.00
MACOUGALL REAL ESTATE LIMITED,Office Rental and Related Fees,2020/10/01,1250.00
