"Members – Detailed Contract Expenditures Report – Soroka, Gerald – Q2 2021"
Supplier,Description,Date,Total
CCI Wireless,Cable and Internet,2020/01/20,89.99
Mar-Wes Holdings Ltd.,Janitorial Services and Maintenance,2020/01/31,210.00
CCI Wireless,Cable and Internet,2020/02/20,89.99
Mar-Wes Holdings Ltd.,Janitorial Services and Maintenance,2020/02/29,220.00
CCI Wireless,Cable and Internet,2020/03/20,89.99
Mar-Wes Holdings Ltd.,Janitorial Services and Maintenance,2020/03/31,355.00
CII Wireless,Cable and Internet Fees,2020/04/01,89.99
Royal Bank of Canada,Banking Fees and Cheque Orders,2020/04/01,13.75
CCI Wireless,Cable and Internet Fees,2020/05/01,89.99
Royal Bank of Canada,Banking Fees and Cheque Orders,2020/05/01,11.75
CCI Wireless,Cable and Internet Fees,2020/06/01,89.99
COMMUNITY VOICE,Advertising,2020/06/01,140.00
COMMUNITY VOICE,Advertising,2020/06/01,140.00
COMMUNITY VOICE,Advertising,2020/06/01,140.00
COMMUNITY VOICE,Advertising,2020/06/01,75.00
COMMUNITY VOICE,Advertising,2020/06/01,140.00
Royal Bank of Canada,Banking Fees and Cheque Orders,2020/06/01,18.75
Community 39 enterprises,Advertising,2020/06/04,126.00
"Western Star, The",Advertising,2020/06/10,90.00
COMMUNITY VOICE,Advertising,2020/06/15,140.00
MOUNTAINEER PUBLISHING CO. LTD.,Advertising,2020/06/16,109.40
"Lock & Safe Roome, The","Security Equipment, Intercom and Alarm System (Central Budget)",2020/06/19,500.00
Rogers,Internet (COVID19),2020/06/21,39.99
MOUNTAINEER PUBLISHING CO. LTD.,Advertising,2020/06/23,44.44
Pembina Post,Advertising,2020/06/24,99.06
The McLeod River Post,Advertising,2020/06/24,100.00
"HINTON VOICE INC., THE",Advertising,2020/06/25,75.00
Fredrickson Enterprises Inc,Advertising,2020/06/26,193.90
Rogers,Internet (COVID19),2020/06/27,56.00
Shaw Direct,Cable and Internet Fees,2020/06/27,169.00
COMMUNITY VOICE,Advertising,2020/06/29,140.00
COMMUNITY VOICE,Advertising,2020/06/29,140.00
COMMUNITY VOICE,Advertising,2020/06/29,140.00
COMMUNITY VOICE,Advertising,2020/06/29,140.00
COMMUNITY VOICE,Advertising,2020/06/29,140.00
COMMUNITY VOICE,Advertising,2020/06/29,140.00
Weekly Anchor,Advertising,2020/06/29,160.00
ABERDEEN PUBLISHING INC,Advertising,2020/06/30,159.00
Grand & Toy,Cleaning Products,2020/06/30,25.80
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,239.96
Grand & Toy,"Freight, Express and Cartage",2020/06/30,7.39
MOUNTAINEER PUBLISHING CO. LTD.,Advertising,2020/06/30,43.75
MOUNTAINEER PUBLISHING CO. LTD.,Advertising,2020/06/30,43.44
New Pathway Ukrainian News,Advertising,2020/06/30,93.00
Postmedia Network Inc.,Advertising,2020/06/30,52.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,126.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,18.00
Royal Bank of Canada,Banking Fees and Cheque Orders,2020/07/02,17.00
Community 39 enterprises,Advertising,2020/07/06,126.00
COMMUNITY VOICE,Advertising,2020/07/06,75.00
COMMUNITY VOICE,Advertising,2020/07/06,75.00
MOUNTAINEER PUBLISHING CO. LTD.,Advertising,2020/07/07,121.02
"Western Star, The",Advertising,2020/07/08,90.00
"HINTON VOICE INC., THE",Advertising,2020/07/09,75.00
Fredrickson Enterprises Inc,Advertising,2020/07/10,62.71
Postmedia Network Inc.,Advertising,2020/07/11,92.00
COMMUNITY VOICE,Advertising,2020/07/13,140.00
COMMUNITY VOICE,Advertising,2020/07/13,75.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,71.10
Weekly Anchor,Advertising,2020/07/13,100.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.24
Postmedia Network Inc.,Advertising,2020/07/18,104.00
CCI Wirless,Cable and Internet Fees,2020/07/20,89.99
COMMUNITY VOICE,Advertising,2020/07/20,75.00
COMMUNITY VOICE,Advertising,2020/07/20,75.00
Weekly Anchor,Advertising,2020/07/20,160.00
Weekly Anchor,Advertising,2020/07/20,160.00
MOUNTAINEER PUBLISHING CO. LTD.,Advertising,2020/07/21,121.02
Rogers,Internet (COVID19),2020/07/21,39.99
"Western Star, The",Advertising,2020/07/22,90.00
Fredrickson Enterprises Inc,Advertising,2020/07/24,62.71
Postmedia Network Inc.,Advertising,2020/07/25,104.00
COMMUNITY VOICE,Advertising,2020/07/27,140.00
COMMUNITY VOICE,Advertising,2020/07/27,140.00
COMMUNITY VOICE,Advertising,2020/07/27,140.00
Shaw Direct,Cable and Internet Fees,2020/07/27,169.00
MOUNTAINEER PUBLISHING CO. LTD.,Advertising,2020/07/28,121.02
The McLeod River Post,Advertising,2020/07/29,100.00
"Western Star, The",Advertising,2020/07/29,90.00
ABERDEEN PUBLISHING INC,Advertising,2020/07/31,240.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,39.98
Postmedia Network Inc.,Advertising,2020/07/31,104.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,20.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,126.00
CCI Wireless,Cable and Internet Fees,2020/08/01,89.99
