"Members – Detailed Contract Expenditures Report – Arya, Chandra – Q2 2021"
Supplier,Description,Date,Total
Walmart,Cleaning Products,2019/11/05,26.01
Shoppers Drug Mart,Cleaning Products,2020/01/23,19.48
Unity Realty & Insurance Inc.,Constituency Office Insurance,2020/02/05,1243.48
HYDRO OTTAWA,Public Utilities,2020/05/27,35.44
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,25.50
NGP VAN Inc.,License/Maintenance fees for Application Software and Application Development and Delivery Software,2020/06/16,85.39
Sensible Cleaning Services,Janitorial Services and Maintenance,2020/06/22,146.25
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/06/24,39.99
Zoom,Licence Renewal,2020/06/25,200.00
HYDRO OTTAWA,Public Utilities,2020/06/26,65.75
Facebook,Advertising,2020/06/30,17.74
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,1126.80
BELL CANADA,Cable and Internet Fees,2020/07/01,235.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,192.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,57.00
NGP VAN Inc.,License/Maintenance fees for Application Software and Application Development and Delivery Software,2020/07/01,149.53
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,16.79
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/07/02,73.81
Shenzhen Jinmanxin technology Inc,"Office Supplies, Stationery and Accessories",2020/07/08,34.99
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,45.36
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.25
HYDRO OTTAWA,Public Utilities,2020/07/24,131.26
Sensible Cleaning Services,Janitorial Services and Maintenance,2020/07/27,146.25
Apple Canada Inc.,Repair of Telecommunication Equipment,2020/07/29,169.00
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/07/31,72.80
BELL CANADA,Cable and Internet Fees,2020/08/01,225.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,119.95
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,246.13
CAYLBROOKE CORPORATION LTD.,Office Rental and Related Fees,2020/08/01,5515.91
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,16.79
Bell Mobility – Bell Mobilité,Telecommunications Equipment Parts,2020/08/10,56.24
Bell Mobility – Bell Mobilité,Voice Communication Equipment,2020/08/10,251.05
NGP VAN Inc.,License/Maintenance fees for Application Software and Application Development and Delivery Software,2020/08/13,150.04
SINIX PRINTING CANADA,External Printing Costs,2020/08/17,194.00
Canada Post – Postes Canada,Postage and Parcel Post,2020/08/20,431.21
MADD Canada,Advertising,2020/08/24,109.37
Power of a Wish Magazine,Advertising,2020/08/24,103.12
HYDRO OTTAWA,Public Utilities,2020/08/26,131.12
SINIX PRINTING CANADA,Constituency Office Reconfigurations and Fixtures (COVID19),2020/08/31,425.00
BELL CANADA,Cable and Internet Fees,2020/09/01,114.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,126.71
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,224.00
CAYLBROOKE CORPORATION LTD.,Office Rental and Related Fees,2020/09/01,5515.91
NGP VAN Inc.,License/Maintenance fees for Application Software and Application Development and Delivery Software,2020/09/01,148.06
SINIX PRINTING CANADA,External Printing Costs,2020/09/01,457.45
SINIX PRINTING CANADA,Professional Communication Services,2020/09/01,50.00
ENBRIDGE GAS DISTRIBUTION INC.,Public Utilities,2020/09/02,73.81
SINIX PRINTING CANADA,Constituency Office Reconfigurations and Fixtures (COVID19),2020/09/09,460.00
SINIX PRINTING CANADA,Signage,2020/09/09,470.00
Home Depot,"Office Supplies, Stationery and Accessories",2020/09/13,3.98
Sensible Cleaning Services,Janitorial Services and Maintenance,2020/09/15,292.50
Canada Post – Postes Canada,Courier Services,2020/09/23,5.84
Canada Post – Postes Canada,Courier Services,2020/09/23,6.81
Canada Post – Postes Canada,Courier Services,2020/09/23,6.95
Canada Post – Postes Canada,Courier Services,2020/09/23,19.56
Canada Post – Postes Canada,Courier Services,2020/09/23,17.13
Canada Post – Postes Canada,Courier Services,2020/09/23,6.85
Canada Post – Postes Canada,Courier Services,2020/09/23,6.57
Canada Post – Postes Canada,Courier Services,2020/09/23,8.26
Canada Post – Postes Canada,Courier Services,2020/09/23,6.85
CAYLBROOKE CORPORATION LTD.,Office Rental and Related Fees,2020/10/01,5515.91
