"Members – Detailed Travel Expenditures Report – Redekopp, Brad – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0202432,2020/06/14,2020/06/20,,,,,,,1684.1300,204.2400,586.6100,1.0000,0,0,2474.98
T0202432,2020/06/14,2020/06/20,"Redekopp, Brad",Member,To travel to/from constituency and Ottawa,2020/06/14,Saskatoon,Ottawa,,,,,,,
T0202432,2020/06/14,2020/06/20,"Redekopp, Brad",Member,To travel to/from constituency and Ottawa,2020/06/20,Ottawa,Saskatoon,,,,,,,
T0203506,2020/07/26,2020/07/28,,,,,,,491.2800,288.1700,277.6400,0,0,0,1057.09
T0203506,2020/07/26,2020/07/28,"Redekopp, Brad",Member,To attend meetings with stakeholders about business of the House,2020/07/26,Saskatoon,Kenosee Lake,,,,,,,
T0203506,2020/07/26,2020/07/28,"Redekopp, Brad",Member,To attend meetings with stakeholders about business of the House,2020/07/28,Kenosee Lake,Saskatoon,,,,,,,
T0204854,2020/08/30,2020/09/04,,,,,,,1489.8600,823.9400,512.6900,0,1.0000,0,2826.49
T0204854,2020/08/30,2020/09/04,"Redekopp, Brad",Member,To attend language training,2020/08/30,Saskatoon,Québec,,,,,,,
T0204860,2020/08/30,2020/09/04,,,,,,,1284.9000,0.0000,0.0000,0,1.0000,0,1284.90
T0204860,2020/08/30,2020/09/04,,Dependant,To unite the family with the Member,2020/08/30,Saskatoon,Québec,,,,,,,
T0204854,2020/08/30,2020/09/04,"Redekopp, Brad",Member,To attend language training,2020/09/04,Québec,Saskatoon,,,,,,,
T0204860,2020/08/30,2020/09/04,,Dependant,To unite the family with the Member,2020/09/04,Québec,Saskatoon,,,,,,,
