"Members – Detailed Contract Expenditures Report – Dhillon, Anju – Q2 2021"
Supplier,Description,Date,Total
"Frais Bancaire ",Banking Fees and Cheque Orders,2020/02/03,9.5000
"Boutique du Parlement ","Office Supplies, Stationery and Accessories",2020/02/04,53.9900
SEMAINIER PAROISSIAL,Advertising,2020/02/14,1950.0000
Vidéotron s.e.n.c,Cable and Internet Fees,2020/02/14,132.9000
"Frais Bancaire  ",Banking Fees and Cheque Orders,2020/03/02,19.0000
LAKESHORE LIGHT OPERA INC,Advertising,2020/03/04,300.0000
Vidéotron s.e.n.c,Cable and Internet Fees,2020/03/13,132.9000
RADIO HUMSAFAR,Advertising,2020/04/13,40.0000
Vidéotron s.e.n.c,Cable and Internet Fees,2020/04/17,132.9000
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2020/04/20,91.7600
Sawid South Asian Services Inc. – Services D'affaires Sud Asiatiques Sawid Inc.,Advertising,2020/04/20,35.2900
"SENIOR TIMES, THE(PUBLICATIONS NEWBORN INC.)",Advertising,2020/04/21,195.0000
Frais Bancaire,Banking Fees and Cheque Orders,2020/05/01,14.5000
Métro Média,Advertising,2020/05/09,72.0000
Vidéotron s.e.n.c,Cable and Internet Fees,2020/05/15,132.9000
WEEKLY NAWA-I-PAKISTAN CANADA,Advertising,2020/05/21,350.0000
WEEKLY NAWA-I-PAKISTAN CANADA,Advertising,2020/05/21,35.5000
MAGHREB CANADA EXPRESS,Advertising,2020/06/01,29.4100
OBNL Regroupement de Lachine,Office Rental and Related Fees,2020/06/01,2385.5000
CLAN CREATIF INC.,Professional Communication Services,2020/06/10,136.7600
IMPRIMERIE AUBRY INC.,"Householders ",2020/06/12,8524.0000
Vidéotron s.e.n.c,Cable and Internet Fees,2020/06/12,132.9000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
"Best Buy ","Office Supplies, Stationery and Accessories",2020/06/23,39.5400
CLAN CREATIF INC.,Professional Communication Services,2020/06/23,79.0700
"SUBURBAN, THE",Advertising,2020/06/24,129.0000
Métro Média,Advertising,2020/06/27,822.0000
RADIO HUMSAFAR,Advertising,2020/06/27,40.0000
"NORTH AMERICAN FILIPINO STAR,",Advertising,2020/06/29,73.5300
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,88.4600
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,261.8600
Factus Medias Inc,Advertising,2020/07/01,87.9400
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5300
OBNL Regroupement de Lachine,Office Rental and Related Fees,2020/07/01,2385.5000
OBNL Regroupement de Lachine,Office Rental and Related Fees,2020/07/01,2385.5000
"Presse Chinoise, La",Advertising,2020/07/01,82.3500
Zigzag Roman-Canadian Inc.,Advertising,2020/07/01,22.5000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,1.2400
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.1500
Vidéotron s.e.n.c,Cable and Internet Fees,2020/07/17,132.9000
Sawid South Asian Services Inc. – Services D'affaires Sud Asiatiques Sawid Inc.,Advertising,2020/07/22,35.2900
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,88.4600
Bell Mobility – Bell Mobilité,Long Distance,2020/08/01,0.1500
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,60.5900
OBNL Regroupement de Lachine,Office Rental and Related Fees,2020/08/01,2385.5000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0400
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,88.4600
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,29.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0600
Canada Post – Postes Canada,Courier Services,2020/09/23,13.7000
