"Members – Detailed Travel Expenditures Report – Sajjan, Harjit S. – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0203034,2020/06/18,2020/06/23,,,,,,,2256.7400,0.0000,0.0000,1.0000,0,0,2256.74
T0203034,2020/06/18,2020/06/23,"Sajjan, Harjit S.",Member,To travel to/from constituency and Ottawa,2020/06/18,Vancouver,Ottawa,,,,,,,
T0203034,2020/06/18,2020/06/23,"Sajjan, Harjit S.",Member,To travel to/from constituency and Ottawa,2020/06/23,Ottawa,Vancouver,,,,,,,
T0203036,2020/06/30,2020/06/30,,,,,,,1128.3700,0.0000,0.0000,0.5000,0,0,1128.37
T0203036,2020/06/30,2020/06/30,"Sajjan, Harjit S.",Member,To travel to/from constituency and Ottawa,2020/06/30,Ottawa,Vancouver,,,,,,,
T0203415,2020/07/21,2020/07/24,,,,,,,2256.7400,0.0000,0.0000,1.0000,0,0,2256.74
T0203415,2020/07/21,2020/07/24,"Sajjan, Harjit S.",Member,To travel to/from constituency and Ottawa,2020/07/21,Vancouver,Ottawa,,,,,,,
T0203415,2020/07/21,2020/07/24,"Sajjan, Harjit S.",Member,To travel to/from constituency and Ottawa,2020/07/24,Ottawa,Vancouver,,,,,,,
T0203911,2020/07/27,2020/07/31,,,,,,,2256.7400,0.0000,0.0000,1.0000,0,0,2256.74
T0203911,2020/07/27,2020/07/31,"Sajjan, Harjit S.",Member,To travel to/from constituency and Ottawa,2020/07/27,Vancouver,Ottawa,,,,,,,
T0203911,2020/07/27,2020/07/31,"Sajjan, Harjit S.",Member,To travel to/from constituency and Ottawa,2020/07/31,Ottawa,Vancouver,,,,,,,
200430783,2020/08/01,2020/08/31,,,,,,,0.0000,2500.0000,0.0000,0,0,0,2500.00
200430783,2020/08/01,2020/08/31,"Sajjan, Harjit S.",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
T0205020,2020/08/30,2020/08/31,,,,,,,559.3700,0.0000,196.6100,0.5000,0,0,755.98
T0205020,2020/08/30,2020/08/31,"Athwal, Iqbal",Employee,To travel to/from constituency and Ottawa,2020/08/30,Vancouver,Ottawa,,,,,,,
200437265,2020/09/01,2020/09/30,,,,,,,0.0000,2500.0000,0.0000,0,0,0,2500.00
200437265,2020/09/01,2020/09/30,"Sajjan, Harjit S.",Member,Secondary Residence,2020/09/01,OTTAWA,OTTAWA,,,,,,,
T0205004,2020/09/12,2020/09/12,,,,,,,4.3300,0.0000,0.0000,0.0000,0,0,4.33
T0205004,2020/09/12,2020/09/12,"So, Betty",Employee,To attend a constituency or community event,2020/09/12,Vancouver,Vancouver,,,,,,,
200442127,2020/10/01,2020/10/31,,,,,,,0.0000,2500.0000,0.0000,0,0,0,2500.00
200442127,2020/10/01,2020/10/31,"Sajjan, Harjit S.",Member,Secondary Residence,2020/10/01,OTTAWA,OTTAWA,,,,,,,
