"Members – Detailed Contract Expenditures Report – Dzerowicz, Julie – Q2 2021"
Supplier,Description,Date,Total
El Popular Newspaper,Advertising,2020/04/09,170.00
FACEBOOK,Advertising,2020/04/30,425.08
ROGERS,Cable and Internet Fees,2020/04/30,207.99
Advertek,Constituency Mail,2020/05/20,4265.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,421.62
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,6.36
FACEBOOK,Advertising,2020/05/31,206.33
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,21.25
SOL PORTUGUES PUBLISHING INC.,Advertising,2020/06/05,750.00
BRAZILIAN WAVE,Advertising,2020/06/09,350.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
Advertek,Freight,2020/06/19,120.18
Advertek,"Householders ",2020/06/19,4156.00
Arrival Customs Brokers Ltd,Freight,2020/06/30,543.23
FACEBOOK,Advertising,2020/06/30,329.66
Flags Importer,Pins and Flags,2020/06/30,1711.42
Grand & Toy,Bulk Paper Purchases,2020/06/30,59.97
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,129.70
ROGERS,Cable and Internet Fees,2020/06/30,207.99
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,16.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,120.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.53
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,16.79
Custom Maids,Janitorial Services and Maintenance,2020/07/17,254.88
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,2.31
Grand & Toy,Bulk Paper Purchases,2020/07/31,39.98
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,77.76
ROGERS,Cable and Internet Fees,2020/07/31,207.99
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,20.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,120.00
"PAPIER, MOREY",Office Rental and Related Fees,2020/08/01,3500.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,16.79
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.04
Canada Post – Postes Canada,Postage and Parcel Post,2020/08/20,264.28
Grand & Toy,Bulk Paper Purchases,2020/08/31,48.50
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,318.21
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,120.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,10.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.06
"PAPIER, MOREY",Office Rental and Related Fees,2020/09/01,3500.00
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/18,264.39
Canada Post – Postes Canada,Courier Services,2020/09/23,5.11
Canada Post – Postes Canada,Courier Services,2020/09/23,8.05
Canada Post – Postes Canada,Courier Services,2020/09/23,7.27
Canada Post – Postes Canada,Courier Services,2020/09/23,5.51
Canada Post – Postes Canada,Courier Services,2020/09/23,5.50
Canada Post – Postes Canada,Courier Services,2020/09/23,13.99
Canada Post – Postes Canada,Courier Services,2020/09/23,7.18
Canada Post – Postes Canada,Courier Services,2020/09/23,8.17
Canada Post – Postes Canada,Courier Services,2020/09/23,5.76
Canada Post – Postes Canada,Courier Services,2020/09/23,6.09
Canada Post – Postes Canada,Courier Services,2020/09/23,5.50
"PAPIER, MOREY",Office Rental and Related Fees,2020/10/01,3500.00
