"Members – Detailed Contract Expenditures Report – Boulerice, Alexandre – Q2 2021"
Supplier,Description,Date,Total
NETFORE SYSTEMS INC.,Licence Renewal,2020/01/22,1666.68
4 OFFICE AUTOMATION LTD.,Photocopier Rental and Related Costs,2020/03/31,31.55
NETFORE SYSTEMS INC.,Licence Renewal,2020/04/01,4000.00
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.82
Presentation - Design L.P. Inc.,Constituency Office Reconfigurations and Fixtures (COVID19),2020/06/01,1100.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,123.75
"Sansfaçon-Lévesque, Jean-Philippe",Photography and Video Services,2020/06/24,500.00
Alpar,Advertising,2020/06/26,200.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,27.92
Grand & Toy,Bulk Paper Purchases,2020/06/30,201.90
PRO PRÊT,Janitorial Services and Maintenance,2020/06/30,210.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,123.75
"Chakour, Georges",Office Assistant,2020/07/09,1000.00
"Taylor-Wingender, Sydney",Subject Matter Expert,2020/07/09,3400.00
Festival des Arts de Ruelle,Advertising,2020/07/10,500.00
"Truchon, Lily",Office Assistant,2020/07/10,1000.00
Vidéotron s.e.n.c,Cable and Internet Fees,2020/07/10,128.95
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.68
Canada Post – Postes Canada,Postage and Parcel Post,2020/07/27,162.08
PRO PRÊT,Janitorial Services and Maintenance,2020/07/31,210.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,139.75
S.E.C. BEAUBIEN-ONTARIO,Office Rental and Related Fees,2020/08/01,2488.64
Vidéotron s.e.n.c,Cable and Internet Fees,2020/08/14,128.95
Costco Wholesale,Cleaning Products,2020/08/21,54.76
Dactylographe V.R. inc.,Repair of Machinery and Office Furniture,2020/08/26,392.54
"Truchon, Lily",Office Assistant,2020/08/28,1000.00
PRO PRÊT,Janitorial Services and Maintenance,2020/08/31,105.00
S.E.C. BEAUBIEN-ONTARIO,Office Rental and Related Fees,2020/09/01,2488.64
Vidéotron s.e.n.c,Cable and Internet Fees,2020/09/11,128.95
Loge m'entraide,Advertising,2020/09/15,250.00
Musiqthé International,Advertising,2020/09/21,300.00
Canada Post – Postes Canada,Courier Services,2020/09/23,98.86
Canada Post – Postes Canada,Courier Services,2020/09/23,5.14
Canada Post – Postes Canada,Courier Services,2020/09/23,7.00
Canada Post – Postes Canada,Courier Services,2020/09/23,7.58
Canada Post – Postes Canada,Courier Services,2020/09/23,9.63
Canada Post – Postes Canada,Courier Services,2020/09/23,6.03
Canada Post – Postes Canada,Courier Services,2020/09/23,9.76
S.E.C. BEAUBIEN-ONTARIO,Office Rental and Related Fees,2020/10/01,2488.64
