"Members – Detailed Contract Expenditures Report – Hussen, Ahmed – Q2 2021"
Supplier,Description,Date,Total
Etc&tal Magazine,Advertising,2020/05/01,46.4300
Amazon,Office Furniture and Fixtures,2020/05/22,39.9900
Campaign Works,"Householders ",2020/05/28,6535.0000
Amazon,Office Decor,2020/05/29,103.9800
"Lo Specchio ",Advertising,2020/05/29,151.1500
RBC,Banking Fees and Cheque Orders,2020/06/01,14.5000
Corriere Canadese,Advertising,2020/06/02,256.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
Nations Fresh Foods,Consumable Items for Constituency Offices (COVID19),2020/06/18,59.9800
Northbridge Insurance,Constituency Office Insurance,2020/06/19,105.3900
Amazon,Consumable Items for Constituency Offices (COVID19),2020/06/27,75.9400
Amazon,Consumable Items for Constituency Offices (COVID19),2020/06/27,19.9500
Amazon,Constituency Office Reconfigurations and Fixtures (COVID19),2020/06/27,131.9900
Walmart,Spring Water,2020/06/29,4.9700
Walmart,Consumable Items for Constituency Offices (COVID19),2020/06/29,7.9700
City of Toronto Solid Waste Management Serices,Janitorial Services and Maintenance,2020/06/30,15.9100
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,152.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,10.3000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5300
RBC,Banking Fees and Cheque Orders,2020/07/02,16.0000
Walmart,Cleaning Products,2020/07/10,21.9500
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,95.6000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,12.8300
Northbridge Insurance,Constituency Office Insurance,2020/07/19,105.3900
City of Toronto Solid Waste Managment Services,Janitorial Services and Maintenance,2020/07/28,15.9100
Amazon,Consumable Items for Constituency Offices (COVID19),2020/07/29,69.9900
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,152.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,20.0000
Rosemount Properties Inc.,Office Rental and Related Fees,2020/08/01,2600.0000
RBC,Banking Fees and Cheque Orders,2020/08/03,8.0000
Longos,Spring Water,2020/08/12,7.9800
MVR,Constituency Office Reconfigurations and Fixtures (COVID19),2020/08/13,717.0000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0500
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,152.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,12.4900
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0600
Rosemount Properties Inc.,Office Rental and Related Fees,2020/09/01,2600.0000
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/18,38.3300
Canada Post – Postes Canada,Courier Services,2020/09/23,20.8900
Canada Post – Postes Canada,Courier Services,2020/09/23,5.6200
Canada Post – Postes Canada,Courier Services,2020/09/23,7.6100
Rosemount Properties Inc.,Office Rental and Related Fees,2020/10/01,2600.0000
