"Members – Detailed Contract Expenditures Report – Bezan, James – Q2 2021"
Supplier,Description,Date,Total
Rogers,Internet (COVID19),2020/03/31,103.99
Rogers,Internet (COVID19),2020/04/13,103.99
Rogers,Internet (COVID19),2020/05/13,103.99
CLIPPER PUBLISHING CORP.,Advertising,2020/05/25,227.25
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,173.54
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/06/04,55.70
Interlake Graphics,Advertising,2020/06/05,1142.00
XEROX CANADA LTD,Photocopier Rental and Related Costs,2020/06/10,29.03
Bell Canada,Internet (COVID19),2020/06/14,98.92
Amazon,Computer Equipment,2020/06/17,137.98
Big And Colourful,Advertising,2020/06/19,1143.84
Carol Eames,Janitorial Services and Maintenance,2020/06/19,100.00
St-Georges CDC,Advertising,2020/06/19,155.00
ZOOM,Licence Renewal,2020/06/19,40.00
Deal for Dollars,"Office Supplies, Stationery and Accessories",2020/06/20,7.46
INTERLAKE TOURISM ASSOCIATION,Advertising,2020/06/22,235.00
JEWISH POST & NEWS,Advertising,2020/06/24,107.00
WINNIPEG JEWISH REVIEW,Advertising,2020/06/24,130.00
CLIPPER PUBLISHING CORP.,Advertising,2020/06/25,537.50
CLIPPER PUBLISHING CORP.,Advertising,2020/06/25,268.75
Big And Colourful,Advertising,2020/06/26,1142.00
Big And Colourful,Advertising,2020/06/26,403.92
Victoria Beach Herald,Advertising,2020/06/26,612.00
CIBC,Banking Fees and Cheque Orders,2020/06/30,12.25
CJ Radio,Advertising,2020/06/30,450.00
Golden West Broadcasting Ltd.,Advertising,2020/06/30,666.00
Golden West Broadcasting Ltd.,Advertising,2020/06/30,222.00
Grand & Toy,"Freight, Express and Cartage",2020/06/30,7.02
Grand & Toy,Office Furniture and Fixtures,2020/06/30,92.51
New Pathway Ukrainian News,Advertising,2020/06/30,93.00
Rogers,Internet (COVID19),2020/06/30,103.99
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,2.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,64.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,178.54
Shaw Direct,Cable and Internet Fees,2020/07/01,154.03
High Speed Crow,Cable and Internet,2020/07/02,82.39
Carol Eames,Janitorial Services and Maintenance,2020/07/03,100.00
Shaw Direct,Cable and Internet Fees,2020/07/05,95.18
Canadian Tire,"Office Supplies, Stationery and Accessories",2020/07/09,21.39
Canadian Tire,Office Equipment,2020/07/09,139.09
"Henry's ",Photographic Equipment,2020/07/09,75.10
Big And Colourful,Advertising,2020/07/10,739.92
Stonewall Glass,Constituency Office Reconfigurations and Fixtures (COVID19),2020/07/10,3150.00
Bell Canada,Internet (COVID19),2020/07/14,98.92
No Frills,Cleaning Products,2020/07/14,28.31
Walmart,Consumable Items for Constituency Offices (COVID19),2020/07/14,29.80
MANITOBA HYDRO,Public Utilities,2020/07/16,86.38
WINNIPEG JEWISH REVIEW,Advertising,2020/07/16,80.00
Carol Eames,Janitorial Services and Maintenance,2020/07/17,100.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,1.99
Zoom,Licence Renewal,2020/07/19,40.00
ZOOM,Licence Renewal,2020/07/19,40.00
Carol Eames,Janitorial Services and Maintenance,2020/07/31,100.00
