"Members – Detailed Travel Expenditures Report – Lambropoulos, Emmanuella – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
200442786,2019/05/01,2019/05/31,,,,,,,0.0000,4.1100,0.0000,0,0,0,4.11
200442786,2019/05/01,2019/05/31,"Lambropoulos, Emmanuella",Member,Secondary Residence,2019/05/01,OTTAWA,OTTAWA,,,,,,,
200442787,2019/06/01,2019/06/30,,,,,,,0.0000,59.9200,0.0000,0,0,0,59.92
200442787,2019/06/01,2019/06/30,"Lambropoulos, Emmanuella",Member,Secondary Residence,2019/06/01,OTTAWA,OTTAWA,,,,,,,
200442788,2019/07/01,2019/07/31,,,,,,,0.0000,59.9200,0.0000,0,0,0,59.92
200442788,2019/07/01,2019/07/31,"Lambropoulos, Emmanuella",Member,Secondary Residence,2019/07/01,OTTAWA,OTTAWA,,,,,,,
200442789,2019/08/01,2019/08/31,,,,,,,0.0000,59.9200,0.0000,0,0,0,59.92
200442789,2019/08/01,2019/08/31,"Lambropoulos, Emmanuella",Member,Secondary Residence,2019/08/01,OTTAWA,OTTAWA,,,,,,,
200442790,2019/09/01,2019/09/30,,,,,,,0.0000,59.9200,0.0000,0,0,0,59.92
200442790,2019/09/01,2019/09/30,"Lambropoulos, Emmanuella",Member,Secondary Residence,2019/09/01,OTTAWA,OTTAWA,,,,,,,
200442791,2019/10/01,2019/10/31,,,,,,,0.0000,59.9200,0.0000,0,0,0,59.92
200442791,2019/10/01,2019/10/31,"Lambropoulos, Emmanuella",Member,Secondary Residence,2019/10/01,OTTAWA,OTTAWA,,,,,,,
200442792,2019/11/01,2019/11/30,,,,,,,0.0000,36.2000,0.0000,0,0,0,36.20
200442792,2019/11/01,2019/11/30,"Lambropoulos, Emmanuella",Member,Secondary Residence,2019/11/01,OTTAWA,OTTAWA,,,,,,,
200442793,2019/12/01,2019/12/31,,,,,,,0.0000,59.9200,0.0000,0,0,0,59.92
200442793,2019/12/01,2019/12/31,"Lambropoulos, Emmanuella",Member,Secondary Residence,2019/12/01,OTTAWA,OTTAWA,,,,,,,
200442794,2020/01/01,2020/01/31,,,,,,,0.0000,59.9200,0.0000,0,0,0,59.92
200442794,2020/01/01,2020/01/31,"Lambropoulos, Emmanuella",Member,Secondary Residence,2020/01/01,OTTAWA,OTTAWA,,,,,,,
200442795,2020/02/01,2020/02/29,,,,,,,0.0000,59.9200,0.0000,0,0,0,59.92
200442795,2020/02/01,2020/02/29,"Lambropoulos, Emmanuella",Member,Secondary Residence,2020/02/01,OTTAWA,OTTAWA,,,,,,,
200442796,2020/03/01,2020/03/31,,,,,,,0.0000,59.9200,0.0000,0,0,0,59.92
200442796,2020/03/01,2020/03/31,"Lambropoulos, Emmanuella",Member,Secondary Residence,2020/03/01,OTTAWA,OTTAWA,,,,,,,
200442797,2020/04/01,2020/04/30,,,,,,,0.0000,59.9200,0.0000,0,0,0,59.92
200442797,2020/04/01,2020/04/30,"Lambropoulos, Emmanuella",Member,Secondary Residence,2020/04/01,OTTAWA,OTTAWA,,,,,,,
200442798,2020/05/01,2020/05/31,,,,,,,0.0000,59.9200,0.0000,0,0,0,59.92
200442798,2020/05/01,2020/05/31,"Lambropoulos, Emmanuella",Member,Secondary Residence,2020/05/01,OTTAWA,OTTAWA,,,,,,,
200442799,2020/06/01,2020/06/30,,,,,,,0.0000,59.9200,0.0000,0,0,0,59.92
200442799,2020/06/01,2020/06/30,"Lambropoulos, Emmanuella",Member,Secondary Residence,2020/06/01,OTTAWA,OTTAWA,,,,,,,
T0202656,2020/06/18,2020/06/18,,,,,,,186.1200,0.0000,98.3000,1.0000,0,0,284.42
T0202656,2020/06/18,2020/06/18,"Lambropoulos, Emmanuella",Member,To travel to/from constituency and Ottawa,2020/06/18,Montréal,Ottawa,,,,,,,
T0202656,2020/06/18,2020/06/18,"Lambropoulos, Emmanuella",Member,To travel to/from constituency and Ottawa,2020/06/18,Ottawa,Montréal,,,,,,,
200442800,2020/07/01,2020/07/31,,,,,,,0.0000,59.9200,0.0000,0,0,0,59.92
200442800,2020/07/01,2020/07/31,"Lambropoulos, Emmanuella",Member,Secondary Residence,2020/07/01,OTTAWA,OTTAWA,,,,,,,
T0203042,2020/07/08,2020/07/08,,,,,,,176.9000,0.0000,98.3000,1.0000,0,0,275.20
T0203042,2020/07/08,2020/07/08,"Lambropoulos, Emmanuella",Member,To travel to/from constituency and Ottawa,2020/07/08,Montréal,Ottawa,,,,,,,
T0203042,2020/07/08,2020/07/08,"Lambropoulos, Emmanuella",Member,To travel to/from constituency and Ottawa,2020/07/08,Ottawa,Montréal,,,,,,,
T0203916,2020/07/21,2020/07/21,,,,,,,179.1400,0.0000,98.3000,1.0000,0,0,277.44
T0203916,2020/07/21,2020/07/21,"Lambropoulos, Emmanuella",Member,To travel to/from constituency and Ottawa,2020/07/21,Montréal,Ottawa,,,,,,,
T0203916,2020/07/21,2020/07/21,"Lambropoulos, Emmanuella",Member,To travel to/from constituency and Ottawa,2020/07/21,Ottawa,Montréal,,,,,,,
200430742,2020/08/01,2020/08/31,,,,,,,0.0000,1576.8800,0.0000,0,0,0,1576.88
200430742,2020/08/01,2020/08/31,"Lambropoulos, Emmanuella",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
200442801,2020/08/01,2020/08/31,,,,,,,0.0000,138.4900,0.0000,0,0,0,138.49
200442801,2020/08/01,2020/08/31,"Lambropoulos, Emmanuella",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
T0203918,2020/08/11,2020/08/11,,,,,,,179.1400,0.0000,98.3000,1.0000,0,0,277.44
T0203918,2020/08/11,2020/08/11,"Lambropoulos, Emmanuella",Member,To travel to/from constituency and Ottawa,2020/08/11,Montréal,Ottawa,,,,,,,
T0203918,2020/08/11,2020/08/11,"Lambropoulos, Emmanuella",Member,To travel to/from constituency and Ottawa,2020/08/11,Ottawa,Montréal,,,,,,,
200442802,2020/09/01,2020/09/30,,,,,,,0.0000,138.4900,0.0000,0,0,0,138.49
200442802,2020/09/01,2020/09/30,"Lambropoulos, Emmanuella",Member,Secondary Residence,2020/09/01,OTTAWA,OTTAWA,,,,,,,
200437225,2020/09/01,2020/09/30,,,,,,,0.0000,1576.8800,0.0000,0,0,0,1576.88
200437225,2020/09/01,2020/09/30,"Lambropoulos, Emmanuella",Member,Secondary Residence,2020/09/01,OTTAWA,OTTAWA,,,,,,,
200442086,2020/10/01,2020/10/31,,,,,,,0.0000,1715.3700,0.0000,0,0,0,1715.37
