"Members – Detailed Travel Expenditures Report – Weiler, Patrick – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0202517,2020/04/27,2020/05/28,,,,,,,0.0000,0.2000,0.0000,0,0,0,0.2000
T0202517,2020/04/27,2020/05/28,"Weiler, Patrick",Member,Secondary Residence,2020/04/27,Ottawa,Ottawa,,,,,,,
T0203297,2020/06/01,2020/07/01,,,,,,,0.0000,55.0000,0.0000,0,0,0,55.0000
T0203297,2020/06/01,2020/07/01,"Weiler, Patrick",Member,Secondary Residence,2020/06/01,Ottawa,Ottawa,,,,,,,
T0203435,2020/06/01,2020/07/01,,,,,,,0.0000,26.7500,0.0000,0,0,0,26.7500
T0203435,2020/06/01,2020/07/01,"Weiler, Patrick",Member,Secondary Residence,2020/06/01,Ottawa,Ottawa,,,,,,,
T0203616,2020/06/09,2020/07/24,,,,,,,342.0400,0.0000,0.0000,0.0000,0,0,342.0400
T0203616,2020/06/09,2020/07/24,"Walsh, Christina",Employee,To attend meetings about constituency issues,2020/06/09,Squamish,West Vancouver,,,,,,,
T0203616,2020/06/09,2020/07/24,"Walsh, Christina",Employee,To attend meetings about constituency issues,2020/06/09,West Vancouver,Squamish,,,,,,,
T0203616,2020/06/09,2020/07/24,"Walsh, Christina",Employee,To attend meetings about constituency issues,2020/07/19,Squamish,Whistler,,,,,,,
T0203616,2020/06/09,2020/07/24,"Walsh, Christina",Employee,To attend meetings about constituency issues,2020/07/20,Squamish,Whistler,,,,,,,
T0203616,2020/06/09,2020/07/24,"Walsh, Christina",Employee,To attend meetings about constituency issues,2020/07/21,Squamish,Pemberton,,,,,,,
T0203616,2020/06/09,2020/07/24,"Walsh, Christina",Employee,To attend meetings about constituency issues,2020/07/22,Squamish,D'Arcy,,,,,,,
T0203616,2020/06/09,2020/07/24,"Walsh, Christina",Employee,To attend meetings about constituency issues,2020/07/22,Squamish,Squamish,,,,,,,
T0203616,2020/06/09,2020/07/24,"Walsh, Christina",Employee,To attend meetings about constituency issues,2020/07/22,Squamish,Squamish,,,,,,,
T0203298,2020/06/21,2020/06/21,,,,,,,6.0100,0.0000,0.0000,0.0000,0,0,6.0100
T0203298,2020/06/21,2020/06/21,"Weiler, Patrick",Member,To attend a constituency or community event,2020/06/21,West Vancouver,Bowen Island,,,,,,,
T0203892,2020/06/27,2020/07/28,,,,,,,0.0000,27.2500,0.0000,0,0,0,27.2500
T0203892,2020/06/27,2020/07/28,"Weiler, Patrick",Member,Secondary Residence,2020/06/27,Ottawa,Ottawa,,,,,,,
T0203615,2020/07/01,2020/08/01,,,,,,,0.0000,55.0000,0.0000,0,0,0,55.0000
T0203615,2020/07/01,2020/08/01,"Weiler, Patrick",Member,Secondary Residence,2020/07/01,Ottawa,Ottawa,,,,,,,
T0203617,2020/07/15,2020/07/15,,,,,,,23.6800,0.0000,0.0000,0.0000,0,0,23.6800
T0203617,2020/07/15,2020/07/15,"McKiernan, Lucinda",Employee,To attend a constituency or community event,2020/07/15,Gibsons,Sechelt,,,,,,,
T0203432,2020/07/15,2020/07/15,,,,,,,66.0200,0.0000,56.5900,0.0000,0,0,122.6100
T0203432,2020/07/15,2020/07/15,"Weiler, Patrick",Member,To attend a constituency or community event,2020/07/15,West Vancouver,Sunshine Coast,,,,,,,
T0203617,2020/07/15,2020/07/15,"McKiernan, Lucinda",Employee,To attend a constituency or community event,2020/07/15,Sechelt,Gibsons,,,,,,,
T0203432,2020/07/15,2020/07/15,"Weiler, Patrick",Member,To attend a constituency or community event,2020/07/15,Sunshine Coast,West Vancouver,,,,,,,
T0203527,2020/07/17,2020/07/25,,,,,,,177.1000,1301.1000,635.1900,0.0000,0,0,2113.3900
T0203527,2020/07/17,2020/07/25,"Weiler, Patrick",Member,To attend a constituency or community event,2020/07/17,West Vancouver,Whistler,,,,,,,
T0203527,2020/07/17,2020/07/25,"Weiler, Patrick",Member,To attend a constituency or community event,2020/07/21,Whistler,Pemberton,,,,,,,
T0203527,2020/07/17,2020/07/25,"Weiler, Patrick",Member,To attend a constituency or community event,2020/07/21,Pemberton,Whistler,,,,,,,
T0203527,2020/07/17,2020/07/25,"Weiler, Patrick",Member,To attend a constituency or community event,2020/07/22,Whistler,Pemberton,,,,,,,
T0203527,2020/07/17,2020/07/25,"Weiler, Patrick",Member,To attend a constituency or community event,2020/07/22,Pemberton,Whistler,,,,,,,
T0203527,2020/07/17,2020/07/25,"Weiler, Patrick",Member,To attend a constituency or community event,2020/07/23,Whistler,Squamish,,,,,,,
T0203527,2020/07/17,2020/07/25,"Weiler, Patrick",Member,To attend a constituency or community event,2020/07/24,Squamish,West Vancouver,,,,,,,
T0204883,2020/07/28,2020/08/28,,,,,,,0.0000,26.7600,0.0000,0,0,0,26.7600
T0204883,2020/07/28,2020/08/28,"Weiler, Patrick",Member,Secondary Residence,2020/09/11,Ottawa,Ottawa,,,,,,,
T0203742,2020/08/01,2020/08/06,,,,,,,69.3400,749.6200,248.2200,0.0000,0,0,1067.1800
T0203742,2020/08/01,2020/08/06,"Weiler, Patrick",Member,To attend a constituency or community event,2020/08/01,West Vancouver,Gibsons,,,,,,,
T0203742,2020/08/01,2020/08/06,"Weiler, Patrick",Member,To attend a constituency or community event,2020/08/06,Gibsons,West Vancouver,,,,,,,
T0203742,2020/08/01,2020/08/06,,Designated Traveller,To unite the family with the Member,2020/08/01,West Vancouver,Gibsons,,,,,,,
T0203742,2020/08/01,2020/08/06,,Designated Traveller,To unite the family with the Member,2020/08/06,Gibsons,West Vancouver,,,,,,,
200430814,2020/08/01,2020/08/31,,,,,,,0.0000,2200.0000,0.0000,0,0,0,2200.0000
200430814,2020/08/01,2020/08/31,"Weiler, Patrick",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
T0204686,2020/08/01,2020/09/01,,,,,,,0.0000,55.0000,0.0000,0,0,0,55.0000
T0204686,2020/08/01,2020/09/01,"Weiler, Patrick",Member,Secondary Residence,2020/08/01,Ottawa,Ottawa,,,,,,,
T0205137,2020/08/04,2020/08/12,,,,,,,191.3800,0.0000,0.0000,0.0000,0,0,191.3800
T0205137,2020/08/04,2020/08/12,"McKiernan, Lucinda",Employee,Attending event with Member,2020/08/04,Gibsons,Roberts Creek,,,,,,,
T0205137,2020/08/04,2020/08/12,"McKiernan, Lucinda",Employee,Attending event with Member,2020/08/05,Gibsons,Halfmoon Bay,,,,,,,
T0205137,2020/08/04,2020/08/12,"McKiernan, Lucinda",Employee,Attending event with Member,2020/08/06,Gibsons,Egmont,,,,,,,
T0205137,2020/08/04,2020/08/12,"McKiernan, Lucinda",Employee,Attending event with Member,2020/08/07,Gibsons,Roberts Creek,,,,,,,
T0205137,2020/08/04,2020/08/12,"McKiernan, Lucinda",Employee,Attending event with Member,2020/08/12,Gibsons,Sechelt,,,,,,,
200437295,2020/09/01,2020/09/30,,,,,,,0.0000,2200.0000,0.0000,0,0,0,2200.0000
200437295,2020/09/01,2020/09/30,"Weiler, Patrick",Member,Secondary Residence,2020/09/01,OTTAWA,OTTAWA,,,,,,,
200442156,2020/10/01,2020/10/31,,,,,,,0.0000,2200.0000,0.0000,0,0,0,2200.0000
200442156,2020/10/01,2020/10/31,"Weiler, Patrick",Member,Secondary Residence,2020/10/01,OTTAWA,OTTAWA,,,,,,,
