"Members – Detailed Contract Expenditures Report – Rood, Lianne – Q2 2021"
Supplier,Description,Date,Total
Rogers - staff member,Internet (COVID19),2020/04/17,78.99
Facebook,Advertising,2020/05/16,30.00
Facebook,Advertising,2020/05/17,30.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,632.43
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,9.54
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,21.25
Facebook,Advertising,2020/06/13,35.00
Facebook,Advertising,2020/06/14,40.00
Enbridge Union Gas,Public Utilities,2020/06/15,40.19
Maria Costa,Janitorial Services and Maintenance,2020/06/15,400.00
Rogers - staff member,Internet (COVID19),2020/06/17,78.99
Cogeco,Cable and Internet Fees,2020/06/18,89.95
Facebook,Advertising,2020/06/18,30.00
Reman Corporation,Constituency Office Reconfigurations and Fixtures (COVID19),2020/06/19,480.00
Hayter Publications INc,Advertising,2020/06/24,84.00
Shoppers,"Office Supplies, Stationery and Accessories",2020/06/24,17.97
The Herald,Advertising,2020/06/24,61.56
Banner Publications,Advertising,2020/06/25,78.53
Costco,"Office Supplies, Stationery and Accessories",2020/06/25,22.79
Entegrus,Public Utilities,2020/06/25,114.79
My Broadcasting Corp.,Advertising,2020/06/28,382.00
FIVE AMIGOS BROADCASTING INC.,Advertising,2020/06/30,275.00
Postmedia Network Inc.,Advertising,2020/06/30,228.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,192.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,36.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,25.50
Canada Post,Courier Services,2020/07/06,49.15
Copp's Buildall,Web Site Hosting/Domain Name,2020/07/06,55.00
Rogers - office,Cable and Internet Fees,2020/07/09,115.86
Walmart,"Office Supplies, Stationery and Accessories",2020/07/12,16.97
Facebook,Advertising,2020/07/13,60.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,38.20
Maria Costa,Janitorial Services and Maintenance,2020/07/15,400.00
Enbridge Union Gas,Public Utilities,2020/07/16,38.57
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,61.29
Cogeco,Cable and Internet Fees,2020/07/18,89.95
Pure Water Solutions,Spring Water,2020/07/20,19.50
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/07/22,90.00
Strathroy Audio Video,Repair of Office Equipment,2020/07/24,110.62
My Broadcasting Corp.,Advertising,2020/07/26,382.00
Costco,Consumable Items for Constituency Offices (COVID19),2020/07/29,49.98
Costco,Cleaning Products,2020/07/29,28.68
Entegrus,Public Utilities,2020/07/29,186.85
FIVE AMIGOS BROADCASTING INC.,Advertising,2020/07/31,275.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,192.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,34.00
PowerServe Capital Holdings Inc.,Office Rental and Related Fees,2020/08/01,800.00
Reman Corporation,Office Rental and Related Fees,2020/08/01,2212.39
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,25.50
Shoppers,Spring Water,2020/08/02,1.99
Copps Buildall,Web Site Hosting/Domain Name,2020/08/04,55.00
Entegrus,Public Utilities,2020/08/05,184.05
Costco,Computer Equipment,2020/08/07,139.97
Rogers,Cable and Internet Fees,2020/08/09,115.86
Maria Costa,Janitorial Services and Maintenance,2020/08/15,400.00
Walmart,"Office Supplies, Stationery and Accessories",2020/08/17,5.97
Cogeco,Cable and Internet Fees,2020/08/18,89.95
Enbridge,Public Utilities,2020/08/18,37.65
Canada Post – Postes Canada,Postage and Parcel Post,2020/08/20,279.58
Best Buy,"Office Supplies, Stationery and Accessories",2020/08/25,59.99
Bren-Sco,Janitorial Services and Maintenance,2020/08/27,30.00
Dollarama,Cleaning Products,2020/08/27,23.80
My Broadcasting Corp.,Advertising,2020/08/30,382.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,192.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,54.00
PowerServe Capital Holdings Inc.,Office Rental and Related Fees,2020/09/01,800.00
Reman Corporation,Office Rental and Related Fees,2020/09/01,2212.39
Magnum Signs Inc.,Signage,2020/09/14,280.00
Canada Post – Postes Canada,Courier Services,2020/09/23,17.80
Canada Post – Postes Canada,Courier Services,2020/09/23,7.16
PowerServe Capital Holdings Inc.,Office Rental and Related Fees,2020/10/01,800.00
Reman Corporation,Office Rental and Related Fees,2020/10/01,2212.39
