"Members – Detailed Contract Expenditures Report – Joly, Mélanie – Q2 2021"
Supplier,Description,Date,Total
Métro Média,Advertising,2019/12/21,84.00
Métro Média,Advertising,2020/01/18,303.00
Métro Média,Advertising,2020/03/14,303.00
Métro Média,Advertising,2020/03/28,303.00
Métro Média,Advertising,2020/04/11,895.00
RADIO HUMSAFAR,Advertising,2020/04/13,40.00
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2020/04/20,91.76
Métro Média,Advertising,2020/04/25,303.00
Walmart 3044,Voice Communication Equipment,2020/04/27,80.11
J. Jacques McCann inc.,Constituency Office Insurance,2020/04/28,1239.07
"Benkoula, Réda",Advertising,2020/05/01,45.63
Il Cittadino Canadese,Advertising,2020/05/06,71.00
Métro Média,Advertising,2020/05/09,375.00
Métro Média,Advertising,2020/05/23,303.00
LPB Distribution Inc.,Gifts given as a matter of protocol,2020/05/25,680.00
MAGHREB CANADA EXPRESS,Advertising,2020/06/01,29.41
"SENIOR TIMES, THE(PUBLICATIONS NEWBORN INC.)",Advertising,2020/06/01,195.00
Métro Média,Advertising,2020/06/06,303.00
JOURNALDESVOISINS.COM,Advertising,2020/06/12,2500.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
Métro Média,Advertising,2020/06/20,303.00
CLAN CREATIF INC.,Professional Communication Services,2020/06/23,96.14
Métro Média,Advertising,2020/06/27,72.00
Association Quebecoise de Defense des Droits des Personnes Retraitees et Préretraitées,Advertising,2020/06/30,85.03
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,264.27
Bell Mobility – Bell Mobilité,Long Distance,2020/07/01,9.40
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2020/07/01,150.77
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,247.84
Factus Medias Inc,Advertising,2020/07/01,87.94
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.53
Zigzag Roman-Canadian Inc.,Advertising,2020/07/01,22.50
Métro Média,Advertising,2020/07/04,303.00
CARREFOUR JEUNESSE-EMPLOI AHUNTSIC BORDEAUX-CARTIERVILLE,Advertising,2020/07/06,425.13
BELL CANADA,Cable and Internet Fees,2020/07/07,119.90
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,8.15
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,1.60
Vidéotron s.e.n.c,Cable and Internet Fees,2020/07/17,440.52
Métro Média,Advertising,2020/07/18,303.00
225 CHABANEL S.E.C.,Office Rental and Related Fees,2020/08/01,2800.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,247.84
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,275.23
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2020/08/01,115.70
Métro Média,Advertising,2020/08/01,303.00
"Beuchée, Mylène",Communications Officer,2020/08/10,1000.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.05
Métro Média,Advertising,2020/08/15,303.00
225 CHABANEL S.E.C.,Office Rental and Related Fees,2020/09/01,2800.00
Bell Mobility – Bell Mobilité,Voice and data roaming fees for mobile devices,2020/09/01,77.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,247.84
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,212.83
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.06
Canada Post – Postes Canada,Courier Services,2020/09/23,6.90
Canada Post – Postes Canada,Courier Services,2020/09/23,8.17
Canada Post – Postes Canada,Courier Services,2020/09/23,26.45
Canada Post – Postes Canada,Courier Services,2020/09/23,12.72
Canada Post – Postes Canada,Courier Services,2020/09/23,7.38
Canada Post – Postes Canada,Courier Services,2020/09/23,8.05
Canada Post – Postes Canada,Courier Services,2020/09/23,6.06
225 CHABANEL S.E.C.,Office Rental and Related Fees,2020/10/01,2800.00
