"Members – Detailed Travel Expenditures Report – Bratina, Bob – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0202579,2020/02/23,2020/02/29,,,,,,,632.0200,0.0000,335.3600,1.0000,0,0,967.38
T0202579,2020/02/23,2020/02/29,"Bratina, Bob",Member,To travel to/from constituency and Ottawa,2020/02/23,Hamilton (City / Ville),Ottawa,,,,,,,
T0202579,2020/02/23,2020/02/29,"Bratina, Bob",Member,To travel to/from constituency and Ottawa,2020/02/29,Ottawa,Hamilton (City / Ville),,,,,,,
T0202580,2020/03/09,2020/03/13,,,,,,,598.0000,0.0000,263.0400,1.0000,0,0,861.04
T0202580,2020/03/09,2020/03/13,"Bratina, Bob",Member,To travel to/from constituency and Ottawa,2020/03/09,Hamilton (City / Ville),Ottawa,,,,,,,
T0202580,2020/03/09,2020/03/13,"Bratina, Bob",Member,To travel to/from constituency and Ottawa,2020/03/13,Ottawa,Hamilton (City / Ville),,,,,,,
200430682,2020/08/01,2020/08/31,,,,,,,0.0000,1326.0000,0.0000,0,0,0,1326.00
200430682,2020/08/01,2020/08/31,"Bratina, Bob",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
200437164,2020/09/01,2020/09/30,,,,,,,0.0000,1326.0000,0.0000,0,0,0,1326.00
200437164,2020/09/01,2020/09/30,"Bratina, Bob",Member,Secondary Residence,2020/09/01,OTTAWA,OTTAWA,,,,,,,
200442024,2020/10/01,2020/10/31,,,,,,,0.0000,1326.0000,0.0000,0,0,0,1326.00
200442024,2020/10/01,2020/10/31,"Bratina, Bob",Member,Secondary Residence,2020/10/01,OTTAWA,OTTAWA,,,,,,,
