"Members – Detailed Contract Expenditures Report – Koutrakis, Annie – Q2 2021"
Supplier,Description,Date,Total
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2020/03/06,480.00
The North American Filipino Star,Advertising,2020/03/26,73.53
ZigZag Roman-Canadian Inc.,Advertising,2020/03/31,22.50
El Chasqui Latino Inc.,Advertising,2020/04/01,29.41
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2020/04/17,920.00
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2020/04/20,91.76
S.E.C Immobilière Petra,Office Rental and Related Fees,2020/05/01,-412.50
Metro Media,Advertising,2020/05/09,72.00
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2020/05/11,440.00
Weekly Nawa-I-Pakistan,Advertising,2020/05/21,35.30
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,170.25
S.E.C Immobilière Petra,Office Rental and Related Fees,2020/06/01,-412.50
Intact Assurance,Constituency Office Insurance,2020/06/03,69.67
TRICO GROUP,Householders,2020/06/05,6418.76
CPA Les Larmes d'Argent de Laval,Advertising,2020/06/11,62.50
The Filipino Forum,Advertising,2020/06/12,75.00
Securité et Surveillance Diskat,"Security Equipment, Intercom and Alarm System (Central Budget)",2020/06/13,1725.00
Securité et Surveillance Diskat,Protection and Alarm Monitoring (Member's Office Budget),2020/06/13,383.40
TOP SÉCURITÉ SOLUTION CANADA,"Security Equipment, Intercom and Alarm System (Central Budget)",2020/06/14,700.00
TOP SÉCURITÉ SOLUTION CANADA,Protection and Alarm Monitoring (Member's Office Budget),2020/06/14,72.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
Sports Laval,Advertising,2020/06/18,125.00
Vidéotron s.e.n.c,Cable and Internet Fees,2020/06/19,125.06
2M.Media,Advertising,2020/06/20,343.75
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2020/06/22,440.00
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2020/06/22,480.00
Clan Creatif,Professional Communication Services,2020/06/23,60.57
2M.Media,Advertising,2020/06/27,450.55
Metro Media,Advertising,2020/06/27,72.00
Radio Humsafar,Advertising,2020/06/27,40.00
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2020/06/29,440.00
