"Members – Detailed Contract Expenditures Report – Lukiwski, Tom – Q2 2021"
Supplier,Description,Date,Total
Last Mountain Times Ltd.,Advertising,2019/11/11,264.00
SASKTEL,Cable and Internet Fees,2019/11/19,219.50
Joe's Locksmith Ltd,"Office Supplies, Stationery and Accessories",2019/12/19,5.83
Royal Canadian Legion Sask Command,Advertising,2020/01/28,295.24
SASKTEL,Cable and Internet Fees,2020/02/16,102.87
SASKTEL,Cable and Internet Fees,2020/02/16,58.70
"WATROUS MANITOU, THE",Advertising,2020/02/24,71.82
"WATROUS MANITOU, THE",Advertising,2020/02/24,44.93
The Davidson Leader,Advertising,2020/03/30,188.94
"Outlook, The",Advertising,2020/03/31,176.00
"WATROUS MANITOU, THE",Advertising,2020/03/31,1.32
The Davidson Leader,Advertising,2020/04/06,177.50
SASKTEL,Cable and Internet Fees,2020/04/08,176.86
Canada Post,"Office Supplies, Stationery and Accessories",2020/04/09,31.20
SASKTEL,Cable and Internet Fees,2020/04/19,219.50
CANADIAN NETWORK BROADCASTING,Advertising,2020/04/24,529.00
The Davidson Leader,Advertising,2020/04/27,125.96
The Outlook,Advertising,2020/04/30,264.00
Culligan Water Cond,Spring Water,2020/05/06,33.30
SASKTEL,Cable and Internet Fees,2020/05/08,173.32
Cullign Water Cond,Spring Water,2020/05/11,13.00
"Choice Moving ",Office Relocation,2020/05/14,660.00
The Davidson Leader,"Printed Matter, Books, Newspapers and Subscriptions",2020/05/15,49.52
SASKTEL,Cable and Internet Fees,2020/05/19,219.50
CANADIAN NETWORK BROADCASTING,Advertising,2020/05/21,529.00
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.82
The Davidson Leader,Advertising,2020/05/25,125.96
MARTIN CHARLTON COMMUNICATIONS LTD.,Writer,2020/05/31,500.00
The Outlook,Advertising,2020/05/31,176.00
Backbone technology inc.,Web Site Hosting/Domain Name,2020/06/01,149.80
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,162.00
SASKTEL,Cable and Internet Fees,2020/06/08,172.62
Moose Jaw Express,Advertising,2020/06/10,200.00
Joe's Locksmith Ltd,"Office Supplies, Stationery and Accessories",2020/06/11,8.90
Last Mountain Times Ltd.,Advertising,2020/06/11,488.49
The Davidson Leader,Advertising,2020/06/15,148.35
SASKTEL,Monthly Phone Service,2020/06/16,138.74
Last Mountain Times Ltd.,Advertising,2020/06/18,141.33
Last Mountain Times Ltd.,Advertising,2020/06/18,141.33
SASKTEL,Cable and Internet Fees,2020/06/19,219.50
Cliff Shaw Agencies Ltd,Constituency Office Insurance,2020/06/22,424.00
The Davidson Leader,Advertising,2020/06/22,125.96
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,2.78
Moose Jaw Express,Advertising,2020/06/24,200.00
Staples Canada,Toner,2020/06/25,99.60
The Davidson Leader,Advertising,2020/06/29,285.70
"WATROUS MANITOU, THE",Advertising,2020/06/29,269.78
"WATROUS MANITOU, THE",Advertising,2020/06/29,291.45
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,311.85
MARTIN CHARLTON COMMUNICATIONS LTD.,Writer,2020/06/30,1250.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,32.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,109.00
Last Mountain Times Ltd.,Advertising,2020/07/04,175.96
SASKTEL,Cable and Internet Fees,2020/07/08,172.36
Canada Post,Postage and Parcel Post,2020/07/13,22.28
Culligan Water Cond,Spring Water,2020/07/13,10.26
Culligan Water Cond,Spring Water,2020/07/13,13.34
SASKTEL,Cable and Internet Fees,2020/07/16,232.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.09
SASKTEL,Cable and Internet Fees,2020/07/19,247.51
"DAVIDSON LEADER, THE",Advertising,2020/07/20,125.96
CANADIAN NETWORK BROADCASTING,Advertising,2020/07/21,529.00
Lynbrook Golf & Country Club,Advertising,2020/07/21,242.86
"WATROUS MANITOU, THE",Advertising,2020/07/27,224.64
"WATROUS MANITOU, THE",Advertising,2020/07/27,193.92
Convergint Technologies,"Security Equipment, Intercom and Alarm System (Central Budget)",2020/07/28,2616.48
