"Members – Detailed Contract Expenditures Report – Dabrusin, Julie – Q2 2021"
Supplier,Description,Date,Total
Protection Plus Inc.,Protection and Alarm Monitoring (Member's Office Budget),2020/04/01,101.70
"Streamyard, Inc",Licence Renewal,2020/04/19,32.89
TD Bank,Banking Fees and Cheque Orders,2020/04/30,3.95
PATTISON OUTDOOR ADVERTISING LP,Advertising,2020/05/11,377.35
"Streamyard, Inc",Licence Renewal,2020/05/19,32.89
TD Bank,Banking Fees and Cheque Orders,2020/05/29,3.95
Canva,Licence Renewal,2020/05/31,16.99
Bell,Cable and Internet Fees,2020/06/04,114.95
PATTISON OUTDOOR ADVERTISING LP,Advertising,2020/06/08,377.34
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
"Streamyard, Inc",Licence Renewal,2020/06/19,32.89
North Pole Bakery,Promotional Items,2020/06/23,1260.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,105.14
Enbridge,Public Utilities,2020/06/25,78.32
North Pole Bakery,Promotional Items,2020/06/26,380.00
Sweet Serendipity Bake Shop,Promotional Items,2020/06/26,1060.00
Hi-Rise Newspaper,Advertising,2020/06/29,160.80
It's the Icing on the Cake,Promotional Items,2020/06/29,600.00
Serano Bakery,Promotional Items,2020/06/29,300.00
TD Bank,Banking Fees and Cheque Orders,2020/06/29,1.00
Canva,Licence Renewal,2020/06/30,16.99
Toronto Hydro,Public Utilities,2020/06/30,64.24
Bell Mobility – Bell Mobilité,Long Distance,2020/07/01,0.70
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,240.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,26.00
NGP VAN,Professional Communication Services,2020/07/01,200.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.53
Bell,Cable and Internet Fees,2020/07/04,114.95
East York Toronto Canada Day Corporation,Advertising,2020/07/06,500.00
PATTISON OUTDOOR ADVERTISING LP,Advertising,2020/07/06,377.32
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.06
"Streamyard, Inc",Licence Renewal,2020/07/19,32.89
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/07/22,132.64
Enbridge,Public Utilities,2020/07/27,78.60
Optimized Medical Devices,Constituency Office Reconfigurations and Fixtures (COVID19),2020/07/27,1836.02
Canva,Licence Renewal,2020/07/30,16.99
TD Bank,Banking Fees and Cheque Orders,2020/07/31,3.95
Toronto Hydro,Public Utilities,2020/07/31,131.81
2298005 Ontario Limited,Office Rental and Related Fees,2020/08/01,3300.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,240.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,26.00
Bell Mobility – Bell Mobilité,Long Distance,2020/08/01,5.75
NGP VAN,Professional Communication Services,2020/08/01,200.00
Bell,Cable and Internet Fees,2020/08/04,115.60
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.04
"Streamyard, Inc",Licence Renewal,2020/08/19,32.89
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,108.76
Enbridge,Public Utilities,2020/08/26,76.45
Leslieville,Advertising,2020/08/27,900.00
Canva,Licence Renewal,2020/08/30,16.99
TD Bank,Banking Fees and Cheque Orders,2020/08/31,3.95
Toronto Hydro,Public Utilities,2020/08/31,98.53
2298005 Ontario Limited,Office Rental and Related Fees,2020/09/01,3300.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,240.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,20.00
Bell Mobility – Bell Mobilité,Long Distance,2020/09/01,1.12
NGP VAN,Professional Communication Services,2020/09/01,200.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.06
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/09,218.68
Canada Post – Postes Canada,Courier Services,2020/09/23,21.26
2298005 Ontario Limited,Office Rental and Related Fees,2020/10/01,3300.00
