"Members – Detailed Travel Expenditures Report – Lemire, Sébastien – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0202780,2020/06/01,2020/06/30,,,,,,,0.0000,1500.0000,0.0000,0,0,0,1500.00
T0202780,2020/06/01,2020/06/30,"Lemire, Sébastien",Member,Secondary Residence,2020/06/01,Gatineau,Gatineau,,,,,,,
T0203737,2020/07/01,2020/07/31,,,,,,,0.0000,1550.0000,0.0000,0,0,0,1550.00
T0203737,2020/07/01,2020/07/31,"Lemire, Sébastien",Member,Secondary Residence,2020/07/01,Gatineau,Gatineau,,,,,,,
T0203738,2020/07/24,2020/07/24,,,,,,,122.4200,0.0000,18.2100,0,0,0,140.63
T0203738,2020/07/24,2020/07/24,"Dumulon, Yves",Employee,To attend meetings about constituency issues,2020/07/24,Rouyn-Noranda,Ville-Marie (Témiscamingue),,,,,,,
T0203738,2020/07/24,2020/07/24,"Dumulon, Yves",Employee,To attend meetings about constituency issues,2020/07/24,Ville-Marie (Témiscamingue),Rouyn-Noranda,,,,,,,
T0204571,2020/08/01,2020/08/31,,,,,,,0.0000,1550.0000,0.0000,0,0,0,1550.00
T0204571,2020/08/01,2020/08/31,"Lemire, Sébastien",Member,Secondary Residence,2020/08/01,Gatineau,Gatineau,,,,,,,
T0204574,2020/08/15,2020/08/24,,,,,,,1494.4300,805.3300,823.6300,0,1.0000,0,3123.39
T0204574,2020/08/15,2020/08/24,"Lemire, Sébastien",Member,To attend a regional or provincial caucus meeting,2020/08/15,Rouyn-Noranda,Gaspé,,,,,,,
T0204574,2020/08/15,2020/08/24,"Lemire, Sébastien",Member,To attend a regional or provincial caucus meeting,2020/08/20,Gaspé,Rouyn-Noranda,,,,,,,
