"Members – Detailed Contract Expenditures Report – Lloyd, Dane – Q2 2021"
Supplier,Description,Date,Total
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.81
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,235.00
CAMPAIGN LIFE COALITION,Advertising,2020/06/06,250.00
EPCOR,Public Utilities,2020/06/18,43.99
EPCOR,Public Utilities,2020/06/18,197.14
Review Free Press Heartland extra (The),Advertising,2020/06/24,404.00
Archer Industries Ltd.,Janitorial Services and Maintenance,2020/06/25,105.00
TELUS Communications Inc.,Cable and Internet Fees,2020/06/25,85.00
Nation Builder,Professional Communication Services,2020/06/29,290.68
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,49.99
Postmedia Network Inc.,Advertising,2020/06/30,458.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,1.30
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,60.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,237.75
Town of Stony Plain,Public Utilities,2020/07/06,43.20
Alberta Jewish News,Advertising,2020/07/07,327.25
Dynamic printing & promotions,"Householders ",2020/07/07,5594.69
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,34.36
Mark Lupul Design Inc.,Communications Officer,2020/07/14,500.00
CAPITAL PAPER RECYCLING LTD,Shredding,2020/07/15,98.10
Jesse Martineau,Photography and Video Services,2020/07/17,3500.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,4.19
EPCOR,Public Utilities,2020/07/20,240.38
EPCOR,Public Utilities,2020/07/20,42.76
Stony Plain Electric,Service and/or Equipment Changes,2020/07/22,850.68
Zoom,Licence Renewal,2020/07/22,80.00
Culligan Water,Spring Water,2020/07/23,35.50
ALBERTA NWT COMMAND THE ROYAL CANADIAN LEGION,Advertising,2020/07/24,542.86
Canada Post – Postes Canada,Postage and Parcel Post,2020/07/27,267.70
NationBuilder,Licence Renewal,2020/07/29,291.69
Archer Industries Ltd.,Janitorial Services and Maintenance,2020/07/31,300.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,27.34
House of Commons – Chambre des communes,Language Training,2020/07/31,51.91
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,60.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,0.60
DECKER PROPRETIES GROUP INC.,Office Rental and Related Fees,2020/08/01,3068.00
Free Sprit Holdings Inc,Office Rental and Related Fees,2020/08/01,600.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,347.25
ADT Security Services Canada Inc. – Services de sécurité ADT Canada Inc.,Protection and Alarm Monitoring (Member's Office Budget),2020/08/02,131.97
Town of Stony Plain,Public Utilities,2020/08/05,43.20
Mark Lupul Design Inc.,Communications Officer,2020/08/11,500.00
CAPITAL PAPER RECYCLING LTD,Shredding,2020/08/15,103.10
EPCOR,Public Utilities,2020/08/19,242.93
EPCOR,Public Utilities,2020/08/19,43.96
Zoom,Licence Renewal,2020/08/22,80.00
TELUS Communications Inc.,Cable and Internet Fees,2020/08/25,85.00
TELUS Communications Inc.,Cable and Internet Fees,2020/08/25,85.00
Mark Lupul Design Inc.,Communications Officer,2020/08/31,500.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,60.00
DECKER PROPRETIES GROUP INC.,Office Rental and Related Fees,2020/09/01,3068.00
Free Sprit Holdings Inc,Office Rental and Related Fees,2020/09/01,600.00
MailChimp,Professional Communication Services,2020/09/02,100.39
Town of Stony Plain,Public Utilities,2020/09/02,49.45
Canada Post – Postes Canada,Courier Services,2020/09/23,102.99
DECKER PROPRETIES GROUP INC.,Office Rental and Related Fees,2020/10/01,3068.00
Free Sprit Holdings Inc,Office Rental and Related Fees,2020/10/01,600.00
