"Members – Detailed Contract Expenditures Report – Longfield, Lloyd – Q2 2021"
Supplier,Description,Date,Total
NGP VAN,Professional Communication Services,2020/06/01,100.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.79
BELL CANADA,Cable and Internet Fees,2020/06/10,165.00
"Canadian Tire ",Consumable Items for Constituency Offices (COVID19),2020/06/12,12.98
"Canadian Tire ",Consumable Items for Constituency Offices (COVID19),2020/06/12,12.98
Star Metroland Media,Advertising,2020/06/14,499.00
"Clear Sight and Sound ",Consumable Items for Constituency Offices (COVID19),2020/06/15,48.00
"Staples ",Toner,2020/06/15,66.99
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
AMPERSAND PRINTING,Advertising,2020/06/19,33.46
Star Metroland Media,Advertising,2020/06/21,499.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,56.92
Corus Sales Inc. (CIMJ),Advertising,2020/06/28,560.00
Corus Sales Inc. (CJOY),Advertising,2020/06/28,270.00
Star Metroland Media,Advertising,2020/06/28,499.00
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/06/30,57.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,20.40
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,184.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.53
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,16.79
Village Media Inc,Advertising,2020/07/01,500.05
Aero Cleaning Services Ltd,Janitorial Services and Maintenance,2020/07/02,240.00
NGP VAN,Professional Communication Services,2020/07/02,100.00
BELL CANADA,Cable and Internet Fees,2020/07/10,165.00
"Brown-Hallman, Julie",Professional Communication Services,2020/07/15,553.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.03
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/07/22,12.84
Corus Radio Sales Inc.RE CJOY-AM,Advertising,2020/07/26,270.00
Corus Sales Inc. (CIMJ),Advertising,2020/07/26,560.00
Star Metroland Media,Advertising,2020/07/26,660.00
Northern Micro Inc.,"Office Supplies, Stationery and Accessories",2020/07/28,98.00
"Staples ",Toner,2020/07/29,447.96
Grand & Toy,Cleaning Products,2020/07/31,154.89
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,184.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,4.00
NGP VAN,Professional Communication Services,2020/08/01,100.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,21.25
Tyrcathlen Properties Ltd.,Office Rental and Related Fees,2020/08/01,3745.58
Village Media Inc,Advertising,2020/08/01,500.05
Star Metroland Media,Advertising,2020/08/02,300.00
Aero Cleaning Services Ltd,Janitorial Services and Maintenance,2020/08/08,300.00
Star Metroland Media,Advertising,2020/08/09,275.00
BELL CANADA,Cable and Internet Fees,2020/08/10,165.00
Culligan Water,Spring Water,2020/08/13,26.75
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.05
House of Commons – Chambre des communes,Householders – Paper Recovery,2020/08/20,10.63
Star Metroland Media,Advertising,2020/08/23,350.00
AMPERSAND PRINTING,"Householders ",2020/08/27,4104.00
Corus Sales Inc. (CIMJ),Advertising,2020/08/30,560.00
Corus Sales Inc. (CJOY),Advertising,2020/08/30,270.00
Aero Cleaning Services Ltd,Janitorial Services and Maintenance,2020/08/31,240.00
Grand & Toy,Bulk Paper Purchases,2020/08/31,44.70
Grand & Toy,Cleaning Products,2020/08/31,10.89
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,23.68
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,184.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,6.30
NGP VAN,Professional Communication Services,2020/09/01,100.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.06
Tyrcathlen Properties Ltd.,Office Rental and Related Fees,2020/09/01,3745.58
Village Media Inc,Advertising,2020/09/01,500.05
Village Media Inc,Advertising,2020/09/02,500.02
Star Metroland Media,Advertising,2020/09/06,660.00
Guelph Business Machines Ltd.,Photocopier Rental and Related Costs,2020/09/08,97.20
Zoom,Licence Renewal,2020/09/11,93.00
"Shoppers Drug Mart ",Consumable Items for Constituency Offices (COVID19),2020/09/12,5.94
Star Metroland Media,Advertising,2020/09/13,199.00
Costco,Consumable Items for Constituency Offices (COVID19),2020/09/14,14.99
Massines Independant Grocer,Consumable Items for Constituency Offices (COVID19),2020/09/19,27.99
Canada Post – Postes Canada,Courier Services,2020/09/23,5.21
Canada Post – Postes Canada,Courier Services,2020/09/23,8.10
Canada Post – Postes Canada,Courier Services,2020/09/23,7.77
Canada Post – Postes Canada,Courier Services,2020/09/23,15.64
Canada Post – Postes Canada,Courier Services,2020/09/23,7.36
Canada Post – Postes Canada,Courier Services,2020/09/23,7.66
The Poppy Store,Consumable Items for Constituency Offices (COVID19),2020/09/25,58.00
Tyrcathlen Properties Ltd.,Office Rental and Related Fees,2020/10/01,3745.58
