"Members – Detailed Travel Expenditures Report – Dowdall, Terry – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
200430703,2020/08/01,2020/08/31,,,,,,,0.0000,1300.0000,0.0000,0,0,0,1300.00
200430703,2020/08/01,2020/08/31,"Dowdall, Terry",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
T0204597,2020/08/23,2020/08/26,,,,,,,513.0000,0.0000,331.4300,1.0000,0,0,844.43
T0204597,2020/08/23,2020/08/26,"Dowdall, Terry",Member,To travel to/from constituency and Ottawa,2020/08/23,New Lowell,Ottawa,,,,,,,
T0204597,2020/08/23,2020/08/26,"Dowdall, Terry",Member,To travel to/from constituency and Ottawa,2020/08/26,Ottawa,New Lowell,,,,,,,
200437186,2020/09/01,2020/09/30,,,,,,,0.0000,1300.0000,0.0000,0,0,0,1300.00
200437186,2020/09/01,2020/09/30,"Dowdall, Terry",Member,Secondary Residence,2020/09/01,OTTAWA,OTTAWA,,,,,,,
T0205076,2020/09/08,2020/09/11,,,,,,,513.0000,0.0000,331.4300,1.0000,0,0,844.43
T0205076,2020/09/08,2020/09/11,"Dowdall, Terry",Member,To travel to/from constituency and Ottawa,2020/09/08,New Lowell,Ottawa,,,,,,,
T0205076,2020/09/08,2020/09/11,"Dowdall, Terry",Member,To travel to/from constituency and Ottawa,2020/09/11,Ottawa,New Lowell,,,,,,,
200442047,2020/10/01,2020/10/31,,,,,,,0.0000,1300.0000,0.0000,0,0,0,1300.00
200442047,2020/10/01,2020/10/31,"Dowdall, Terry",Member,Secondary Residence,2020/10/01,OTTAWA,OTTAWA,,,,,,,
