"Members – Detailed Contract Expenditures Report – Duncan, Kirsty – Q2 2021"
Supplier,Description,Date,Total
Rogers Wireless – Rogers sans-fil,Long Distance,2020/06/01,6.75
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,150.69
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,45.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
Security Experts Inc.,Protection and Alarm Monitoring (Member's Office Budget),2020/06/24,212.00
Rogers,Cable and Internet Fees,2020/06/27,304.93
PARVASI WEEKLY INC.,Advertising,2020/06/29,350.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.53
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,176.74
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,35.00
"PrimeContact Inc. ",Professional Communication Services,2020/07/07,250.00
Add Impact Inc.,Consumable Items for Constituency Offices (COVID19),2020/07/13,1254.50
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,71.38
Toronto Hydro-Electric Systems Ltd.,Public Utilities,2020/07/14,289.35
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.06
Security Experts Inc.,"Security Equipment, Intercom and Alarm System (Central Budget)",2020/07/20,2150.00
Rogers,Cable and Internet Fees,2020/07/27,304.93
2536336 Ontario Inc.,Office Rental and Related Fees,2020/08/01,2655.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,55.00
Rogers Wireless – Rogers sans-fil,Long Distance,2020/08/01,10.50
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,215.99
Absolute Destruction & Recycling Corp.,"Office Supplies, Stationery and Accessories",2020/08/11,180.00
Toronto Hydro-Electric Systems Ltd.,Public Utilities,2020/08/12,163.74
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.04
DIS Digital Imaging Solutions,Consumable Items for Constituency Offices (COVID19),2020/08/18,240.00
Rogers,Cable and Internet Fees,2020/08/27,304.93
2536336 Ontario Inc.,Office Rental and Related Fees,2020/09/01,2655.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.06
Toronto Hydro-Electric Systems Ltd.,Public Utilities,2020/09/11,99.01
Canada Post – Postes Canada,Courier Services,2020/09/23,21.26
2536336 Ontario Inc.,Office Rental and Related Fees,2020/10/01,2655.00
