"Members – Detailed Contract Expenditures Report – Vignola, Julie – Q2 2021"
Supplier,Description,Date,Total
Métro Média,Advertising,2020/03/07,249.50
AUTONHOMMIE,Advertising,2020/04/15,375.00
Métro Média,Advertising,2020/05/02,528.00
GROUPE CAPITALES MEDIAS,Advertising,2020/05/16,400.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.81
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.18
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,235.29
Marie-Ève Duquette,Janitorial Services and Maintenance,2020/06/07,100.00
Accès-Loisirs Québec,Advertising,2020/06/08,500.00
Éditions du Joyeux-Drille Inc.,Advertising,2020/06/10,375.00
Tangerine,Banking Fees and Cheque Orders,2020/06/10,50.00
Marie-Ève Duquette,Janitorial Services and Maintenance,2020/06/13,100.00
LeSoleil,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/16,52.18
Craque-Bitume,Advertising,2020/06/19,500.00
Journal ici l'info,Advertising,2020/06/19,425.00
Marie-Ève Duquette,Janitorial Services and Maintenance,2020/06/19,100.00
Métro Média,Advertising,2020/06/20,472.60
Magalie Lajeunesse,Professional Communication Services,2020/06/22,304.00
Monquartierenboite Inc.,Advertising,2020/06/23,2539.80
Facebook,Advertising,2020/06/24,10.00
Facebook,Advertising,2020/06/24,30.00
GROUPE CAPITALES MEDIAS,Advertising,2020/06/27,542.00
Métro Média,Advertising,2020/06/27,400.00
Marie-Ève Duquette,Janitorial Services and Maintenance,2020/06/29,100.00
"Samson, Ralph",Photography and Video Services,2020/06/29,765.00
Xtube Multimedia,Advertising,2020/06/29,100.00
Grand & Toy,Bulk Paper Purchases,2020/06/30,108.37
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,79.22
Grand & Toy,"Other Furniture, Fixtures and Furnishings",2020/06/30,36.66
L'Aut'Journal,Advertising,2020/07/01,235.20
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,246.68
Expression Danse de Beauport,Advertising,2020/07/02,500.00
Vidéotron s.e.n.c,Cable and Internet Fees,2020/07/03,179.74
GROUPE VOCAL PRIVILEGE,Advertising,2020/07/06,125.00
500 JOURS POUR LA JUSTICE,Advertising,2020/07/07,250.00
CKRL,Advertising,2020/07/07,500.00
CKRL,Advertising,2020/07/07,500.00
Québecor Média Ventes,Advertising,2020/07/07,520.00
Bureau en gros,"Office Supplies, Stationery and Accessories",2020/07/08,12.49
"Jardins Communautaires du Mont des Lilas, Les",Advertising,2020/07/08,500.00
Marie-Ève Duquette,Janitorial Services and Maintenance,2020/07/08,100.00
Walmart,Consumable Items for Constituency Offices (COVID19),2020/07/08,16.03
Fondation du CHU de Québec,Advertising,2020/07/13,500.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,151.56
Likuid Communications,Web Site Hosting/Domain Name,2020/07/14,89.87
Solutions Novatorre Inc.,Communications Officer,2020/07/14,1847.50
Comptoir d`Économie Familiale de Beauport Inc.,Advertising,2020/07/16,250.00
Softchoice,Client Software Related to Distributed Computing Environment (DCE),2020/07/16,200.88
L'Heureux inc.,Spring Water,2020/07/17,20.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,21.67
Cercle de Fermière St-Pascal-Maizerets,Advertising,2020/07/20,250.00
Journal ici l'info,Advertising,2020/07/22,425.00
Conseil 10017 La Nativité de Beauport,Advertising,2020/07/27,100.00
Marie-Ève Duquette,Janitorial Services and Maintenance,2020/07/30,100.00
Vidéotron s.e.n.c,Cable and Internet Fees,2020/07/31,179.74
CENTRE HYPERTEC,Office Rental and Related Fees,2020/08/01,2177.08
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,208.46
Marie-Ève Duquette,Janitorial Services and Maintenance,2020/08/07,100.00
Marie-Ève Duquette,Janitorial Services and Maintenance,2020/08/14,100.00
Le Soleil,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/18,52.18
Journal ici l'info,Advertising,2020/08/20,425.00
Marie-Ève Duquette,Janitorial Services and Maintenance,2020/08/21,100.00
La Source,"Television, Video and Fax",2020/08/24,478.98
Marie-Ève Duquette,Janitorial Services and Maintenance,2020/08/28,100.00
Vidétron Ltée,Cable and Internet Fees,2020/08/28,179.74
Métro Média,Advertising,2020/08/29,398.00
L'Heureux inc.,Spring Water,2020/08/31,14.50
CENTRE HYPERTEC,Office Rental and Related Fees,2020/09/01,2177.08
Jean-Coutu,Cleaning Products,2020/09/02,18.75
Dollarama,Cleaning Products,2020/09/03,17.50
Wal-Mart,Cleaning Products,2020/09/03,45.91
Comité sociopolitique de l'ass. des étudiants en droit de l'Université Laval,Advertising,2020/09/04,300.00
Marie-Ève Duquette,Janitorial Services and Maintenance,2020/09/04,100.00
Métro Média,Advertising,2020/09/05,364.00
Magalie Lajeunesse,Professional Communication Services,2020/09/08,175.00
Journal ici l'info,Advertising,2020/09/15,425.00
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/18,316.38
Canada Post – Postes Canada,Courier Services,2020/09/23,5.14
Canada Post – Postes Canada,Courier Services,2020/09/23,7.18
Canada Post – Postes Canada,Courier Services,2020/09/23,5.24
Canada Post – Postes Canada,Courier Services,2020/09/23,5.24
Canada Post – Postes Canada,Courier Services,2020/09/23,7.50
Canada Post – Postes Canada,Courier Services,2020/09/23,5.87
Canada Post – Postes Canada,Courier Services,2020/09/23,6.03
Canada Post – Postes Canada,Courier Services,2020/09/23,5.14
Canada Post – Postes Canada,Courier Services,2020/09/23,7.18
Canada Post – Postes Canada,Courier Services,2020/09/23,8.02
Canada Post – Postes Canada,Courier Services,2020/09/23,5.51
CENTRE HYPERTEC,Office Rental and Related Fees,2020/10/01,2177.08
