"Members – Detailed Contract Expenditures Report – Larouche, Andréanne – Q2 2021"
Supplier,Description,Date,Total
"Pensée de Bagot, La",Advertising,2020/04/08,525.00
GROUPE CAPITALES MEDIAS,Advertising,2020/04/11,1705.00
GROUPE CAPITALES MEDIAS,Advertising,2020/04/25,1705.00
GROUPE CAPITALES MEDIAS,Advertising,2020/05/16,1000.00
Brunet,Consumable Items for Constituency Offices (COVID19),2020/05/21,12.58
"Debut, Nicole",Janitorial Services and Maintenance,2020/05/21,120.00
RONA,Consumable Items for Constituency Offices (COVID19),2020/05/21,33.90
Club de Golf Valcourt,Advertising,2020/05/25,400.00
PAPETERIE ATLAS,"Office Supplies, Stationery and Accessories",2020/05/25,84.97
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.81
"Pensée de Bagot, La",Advertising,2020/05/27,380.00
twohumans,Web Site Hosting/Domain Name,2020/05/30,6438.25
École de la Haute-Ville,Advertising,2020/06/02,250.00
PAPETERIE ATLAS,"Office Supplies, Stationery and Accessories",2020/06/02,143.35
Jean Coutu,Consumable Items for Constituency Offices (COVID19),2020/06/03,38.47
École Wilfrid-Léger,Advertising,2020/06/08,250.00
Vidéotron s.e.n.c,Cable and Internet Fees,2020/06/12,183.84
GROUPE CAPITALES MEDIAS,Advertising,2020/06/13,622.00
École Secondaire du Verbe Divin,Advertising,2020/06/15,250.00
Journal Ici Maintenant,Advertising,2020/06/18,170.00
GROUPE CAPITALES MEDIAS,Advertising,2020/06/20,1905.00
Collège Mont-Sacré-Coeur,Advertising,2020/06/22,250.00
"Debut, Nicole",Janitorial Services and Maintenance,2020/06/22,120.00
L'École L'Envolée,Advertising,2020/06/22,250.00
PAPETERIE ATLAS,"Office Supplies, Stationery and Accessories",2020/06/22,70.42
Icimédias Inc.,Advertising,2020/06/24,830.00
Icimédias Inc.,Advertising,2020/06/24,364.00
"Journal de Chambly, Le",Advertising,2020/06/24,485.00
"Pensée de Bagot, La",Advertising,2020/06/24,375.00
Société Nationale de l'Estrie,Pins and Flags,2020/06/25,334.90
École Secondaire de l'Odyssée,Advertising,2020/06/30,250.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,192.30
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,28.00
Jean Coutu,Consumable Items for Constituency Offices (COVID19),2020/07/04,8.17
Groupe Maska Inc,Constituency Office Reconfigurations and Fixtures (COVID19),2020/07/07,734.15
PAPETERIE ATLAS,"Office Supplies, Stationery and Accessories",2020/07/09,52.35
PAPETERIE ATLAS,"Office Supplies, Stationery and Accessories",2020/07/10,58.74
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,105.49
PAPETERIE ATLAS,"Office Supplies, Stationery and Accessories",2020/07/16,82.55
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,1.18
Vidéotron s.e.n.c,Cable and Internet Fees,2020/07/17,187.01
CFXM-FM,Advertising,2020/07/26,355.00
"Debut, Nicole",Janitorial Services and Maintenance,2020/07/30,180.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,30.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,192.30
"MONDE 400 INC., LE",Office Rental and Related Fees,2020/08/01,3333.33
Distribution Nouvelle-France,Constituency Office Reconfigurations and Fixtures (COVID19),2020/08/05,225.85
PAPETERIE ATLAS,"Office Supplies, Stationery and Accessories",2020/08/10,65.50
PAPETERIE ATLAS,"Office Supplies, Stationery and Accessories",2020/08/11,71.58
Chambre de commerce Haute-Yamaska et région,Advertising,2020/08/12,500.00
Vidéotron s.e.n.c,Cable and Internet Fees,2020/08/14,183.84
"Imprimés Shefford, Les",Signage,2020/08/20,325.00
Jardin du Mont,Consumable Items for Constituency Offices (COVID19),2020/08/20,12.49
Agence LiberSanté Inc.,Advertising,2020/08/26,100.00
"Debut, Nicole",Janitorial Services and Maintenance,2020/08/27,120.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,192.30
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,20.00
bureaupro citation,Office Furniture and Fixtures,2020/09/01,1184.00
"MONDE 400 INC., LE",Office Rental and Related Fees,2020/09/01,3333.33
Loisirs de Lawrenceville,Advertising,2020/09/03,300.00
PAPETERIE ATLAS,"Office Supplies, Stationery and Accessories",2020/09/03,105.45
Carré Urbain,Signage,2020/09/04,535.50
