"Members – Detailed Travel Expenditures Report – Ng, Mary – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0202824,2020/04/27,2020/05/28,,,,,,,0.0000,41.6800,0.0000,0,0,0,41.6800
T0202824,2020/04/27,2020/05/28,"Ng, Mary",Member,Secondary Residence,2020/04/27,Ottawa,Ottawa,,,,,,,
T0202822,2020/05/10,2020/06/09,,,,,,,0.0000,123.9100,0.0000,0,0,0,123.9100
T0202822,2020/05/10,2020/06/09,"Ng, Mary",Member,Secondary Residence,2020/05/10,Ottawa,Ottawa,,,,,,,
T0203484,2020/05/28,2020/06/27,,,,,,,0.0000,47.5500,0.0000,0,0,0,47.5500
T0203484,2020/05/28,2020/06/27,"Ng, Mary",Member,Secondary Residence,2020/05/28,Ottawa,Ottawa,,,,,,,
T0202823,2020/06/10,2020/07/09,,,,,,,0.0000,123.9100,0.0000,0,0,0,123.9100
T0202823,2020/06/10,2020/07/09,"Ng, Mary",Member,Secondary Residence,2020/06/10,Ottawa,Ottawa,,,,,,,
T0203020,2020/06/14,2020/07/09,,,,,,,876.7100,0.0000,0.0000,1.0000,0,0,876.7100
T0203020,2020/06/14,2020/07/09,"Ng, Mary",Member,To travel to/from constituency and Ottawa,2020/07/05,Toronto,Ottawa,,,,,,,
T0203020,2020/06/14,2020/07/09,"Ng, Mary",Member,To travel to/from constituency and Ottawa,2020/07/09,Ottawa,Toronto,,,,,,,
T0204219,2020/06/27,2020/07/28,,,,,,,0.0000,49.4400,0.0000,0,0,0,49.4400
T0204219,2020/06/27,2020/07/28,"Ng, Mary",Member,Secondary Residence,2020/06/27,Ottawa,Ottawa,,,,,,,
T0204057,2020/07/14,2020/07/23,,,,,,,1000.8100,0.0000,0.0000,1.0000,0,0,1000.8100
T0204057,2020/07/14,2020/07/23,"Ng, Mary",Member,To travel to/from constituency and Ottawa,2020/07/19,Toronto,Ottawa,,,,,,,
T0204057,2020/07/14,2020/07/23,"Ng, Mary",Member,To travel to/from constituency and Ottawa,2020/07/22,Ottawa,Toronto,,,,,,,
T0204840,2020/07/28,2020/08/27,,,,,,,0.0000,50.8500,0.0000,0,0,0,50.8500
T0204840,2020/07/28,2020/08/27,"Ng, Mary",Member,Secondary Residence,2020/07/28,Ottawa,Ottawa,,,,,,,
200430767,2020/08/01,2020/08/31,,,,,,,0.0000,1800.0000,0.0000,0,0,0,1800.0000
200430767,2020/08/01,2020/08/31,"Ng, Mary",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
T0204115,2020/08/10,2020/09/09,,,,,,,0.0000,123.9100,0.0000,0,0,0,123.9100
T0204115,2020/08/10,2020/09/09,"Ng, Mary",Member,Secondary Residence,2020/08/10,Ottawa,Ottawa,,,,,,,
200437249,2020/09/01,2020/09/30,,,,,,,0.0000,1800.0000,0.0000,0,0,0,1800.0000
200437249,2020/09/01,2020/09/30,"Ng, Mary",Member,Secondary Residence,2020/09/01,OTTAWA,OTTAWA,,,,,,,
200442112,2020/10/01,2020/10/31,,,,,,,0.0000,1800.0000,0.0000,0,0,0,1800.0000
200442112,2020/10/01,2020/10/31,"Ng, Mary",Member,Secondary Residence,2020/10/01,OTTAWA,OTTAWA,,,,,,,
