"Members – Detailed Contract Expenditures Report – Kwan, Jenny – Q2 2021"
Supplier,Description,Date,Total
Dahong Pilipino,Advertising,2020/03/02,64.70
Wong's Insurance,Constituency Office Insurance,2020/03/18,150.00
NetFore Systems,Licence Renewal,2020/04/01,4000.00
Judith Diesta,Janitorial Services and Maintenance,2020/04/03,160.00
RBC,Banking Fees and Cheque Orders,2020/04/14,15.95
Nation Builder,Professional Communication Services,2020/04/25,84.94
NationBuilder,Professional Communication Services,2020/04/25,77.63
The Home Depot,"Office Supplies, Stationery and Accessories",2020/04/27,30.69
AM1320,Advertising,2020/04/30,500.00
AM1470 Fairchild Radio,Advertising,2020/04/30,1000.00
Angela & Gabriels' Flowers Inc.,Gifts given as a matter of protocol,2020/04/30,71.43
Facebook,Advertising,2020/04/30,300.00
Judith Diesta,Janitorial Services and Maintenance,2020/05/05,160.00
BC Hydro,Public Utilities,2020/05/06,544.64
RBC,Banking Fees and Cheque Orders,2020/05/14,15.95
Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2020/05/20,29.36
Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2020/05/21,29.36
Shaw,Cable and Internet Fees,2020/05/21,483.00
T&T,"Printed Matter, Books, Newspapers and Subscriptions",2020/05/22,0.52
Zoom,Licence Renewal,2020/05/22,200.00
7-11,"Printed Matter, Books, Newspapers and Subscriptions",2020/05/23,0.95
Canada Times,Advertising,2020/05/23,100.00
Nation Builder,Professional Communication Services,2020/05/25,84.98
London Drugs,"Office Supplies, Stationery and Accessories",2020/05/26,38.43
London Drugs,Appliances,2020/05/26,53.93
London Drugs,Appliances,2020/05/26,26.70
Canada Post,Courier Services,2020/06/01,21.55
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,204.50
7-11,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/05,1.90
RBC,Banking Fees and Cheque Orders,2020/06/12,15.95
Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/17,29.36
Shaw,Cable and Internet Fees,2020/06/21,154.03
INTER PRINT LTD.,"Householders ",2020/06/23,7388.35
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,22.02
Nation Builder,Professional Communication Services,2020/06/25,82.69
Reyfort Publishing,Advertising,2020/06/26,300.00
Rise Media,Advertising,2020/06/26,200.00
7-11,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/27,1.90
7-11,"Printed Matter, Books, Newspapers and Subscriptions",2020/06/28,2.38
Ming Pao,Advertising,2020/06/30,607.60
Ming Pao,Advertising,2020/06/30,225.00
Sing Tao,Advertising,2020/06/30,450.00
Sing Tao,Advertising,2020/06/30,225.00
7-11,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/01,1.90
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,10.40
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,24.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,224.15
Lowe's,"Office Supplies, Stationery and Accessories",2020/07/02,12.83
7-11,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/03,1.90
Sach Di Awaaz Newspaper,Advertising,2020/07/03,250.00
Thoi Bao,Advertising,2020/07/03,175.00
BC Hydro,Public Utilities,2020/07/07,85.72
INTER PRINT LTD.,Constituency Mail,2020/07/10,7272.60
Canada Post – Postes Canada,Postage and Parcel Post,2020/07/13,742.18
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,103.58
RBC,Banking Fees and Cheque Orders,2020/07/14,15.95
Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2020/07/15,29.36
Judith Diesta,Janitorial Services and Maintenance,2020/07/15,160.00
IKEA,Courier Services,2020/07/16,52.43
IKEA,Office Furniture and Fixtures,2020/07/16,149.78
IKEA,Office Furniture and Fixtures,2020/07/16,276.06
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.55
DomainsCanada.ca,Web Site Hosting/Domain Name,2020/07/20,70.00
Shaw,Cable and Internet Fees,2020/07/21,154.56
RBC,Banking Fees and Cheque Orders,2020/07/23,3.50
Canada Times,Advertising,2020/07/25,125.00
Nation Builder,Web Site Hosting/Domain Name,2020/07/25,122.68
Glacier Media Group,Advertising,2020/07/28,373.75
FuTeech Sign Supplies & Store Fixtures Inc.,Constituency Office Reconfigurations and Fixtures (COVID19),2020/07/31,1765.50
Grand & Toy,Cleaning Products,2020/07/31,-3.95
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,24.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,0.50
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,262.50
"Soo, Jenny",Office Rental and Related Fees,2020/08/01,2323.00
Judith Diesta,Janitorial Services and Maintenance,2020/08/07,160.00
finest window fashions co.,Office Renovations,2020/08/12,784.31
Globe and Mail,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/12,29.36
First Nations Drum,Advertising,2020/08/14,1000.00
RBC,Banking Fees and Cheque Orders,2020/08/14,15.95
RBC,Banking Fees and Cheque Orders,2020/08/17,2.30
Staples,Toner,2020/08/19,387.32
Staples,Toner,2020/08/19,744.66
Shaw,Cable and Internet Fees,2020/08/21,154.03
RBC,Banking Fees and Cheque Orders,2020/08/24,3.50
Nation Builder,Web Site Hosting/Domain Name,2020/08/25,120.79
Columbia Journal,Advertising,2020/08/27,250.00
Yanhong Mao,Translation Services,2020/08/30,396.00
Grand & Toy,Digital Communication Equipment,2020/08/31,26.42
Judith Diesta,Janitorial Services and Maintenance,2020/08/31,160.00
Sing Tao,Advertising,2020/08/31,394.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,24.00
"Soo, Jenny",Office Rental and Related Fees,2020/09/01,2323.00
Vancouver Jewish Seniors Directory,Advertising,2020/09/01,200.00
BC Hydro,Public Utilities,2020/09/04,88.75
Canada Post – Postes Canada,Courier Services,2020/09/23,7.99
"Soo, Jenny",Office Rental and Related Fees,2020/10/01,2323.00
