"Members – Detailed Contract Expenditures Report – Arnold, Mel – Q2 2021"
Supplier,Description,Date,Total
Rivertalk,Advertising,2019/10/30,165.00
APNI DIRECTORY,Advertising,2020/04/03,35.00
APNI DIRECTORY,Advertising,2020/04/03,600.00
SASCU Credit Union,Banking Fees and Cheque Orders,2020/05/31,3.75
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,21.25
FORTIS BC,Public Utilities,2020/06/03,35.74
SHAW CABLE,Cable and Internet Fees,2020/06/04,202.57
Corner to Corner Cleaning Team,Janitorial Services and Maintenance,2020/06/15,150.00
Corner to Corner Cleaning Team,Janitorial Services and Maintenance,2020/06/22,100.00
ZOOM Video Communications Inc.,Licence Renewal,2020/06/22,20.00
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/06/23,17.58
OKANAGAN ADVERTISER,Advertising,2020/06/25,155.00
Black Press Group Ltd.,Advertising,2020/06/30,633.75
Grand & Toy,Cleaning Products,2020/06/30,15.15
Grand & Toy,Bulk Paper Purchases,2020/06/30,47.83
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/06/30,852.22
Grand & Toy,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/06/30,6.87
SASCU Credit Union,Banking Fees and Cheque Orders,2020/06/30,4.50
WAYSIDE,"Householders ",2020/06/30,9710.25
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,4.40
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,188.62
Liquie Ventures Ltd.,Spring Water,2020/07/01,22.50
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,16.79
Telus Custom Security Systems,Protection and Alarm Monitoring (Member's Office Budget),2020/07/01,25.00
Corner to Coner Cleaning Team,Janitorial Services and Maintenance,2020/07/02,100.00
OKANAGAN ADVERTISER,Advertising,2020/07/02,216.00
Fortis BC,Public Utilities,2020/07/03,33.27
SHAW BUSINESS,Cable and Internet Fees,2020/07/04,202.57
Corner to Corner Cleaning Team,Janitorial Services and Maintenance,2020/07/06,100.00
Canada Post,Postage and Parcel Post,2020/07/07,16.77
Chase Sunflower/Shuswap Pairie Publishing,Advertising,2020/07/07,73.50
BC Hydro,Public Utilities,2020/07/08,81.89
Canadian Tire - Salmon Arm BC,"Office Supplies, Stationery and Accessories",2020/07/09,15.29
OKANAGAN ADVERTISER,Advertising,2020/07/09,216.00
Corner to Corner Cleaning Team,Janitorial Services and Maintenance,2020/07/13,100.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,71.91
Liquid Ventures Ltd.,Spring Water,2020/07/14,15.00
Canada Post,Postage and Parcel Post,2020/07/15,48.13
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,21.92
Corner to Corner Cleaning Team,Janitorial Services and Maintenance,2020/07/20,100.00
B & D Publishing,Advertising,2020/07/21,1200.00
Zoom Video Communications Inc.,Licence Renewal,2020/07/22,21.40
Wholesale Club Vernon BC,Cleaning Products,2020/07/23,49.16
Corner to Corner Cleaning,Janitorial Services and Maintenance,2020/07/25,100.00
Rainbow Glass,Constituency Office Reconfigurations and Fixtures (COVID19),2020/07/28,819.00
Black Press Group Ltd.,Advertising,2020/07/31,517.09
Black Press Group Ltd.,Advertising,2020/07/31,53.25
Black Press Group Ltd.,Advertising,2020/07/31,204.25
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/07/31,258.75
Grand & Toy,"Freight, Express and Cartage",2020/07/31,12.68
Grand & Toy,Cleaning Products,2020/07/31,29.47
Grand & Toy,Office Furniture and Fixtures,2020/07/31,559.48
Grand & Toy,Other Consumable Supplies From Stores,2020/07/31,56.41
SASCU Credit Union,Banking Fees and Cheque Orders,2020/07/31,9.75
632085 BC Ltd,Office Rental and Related Fees,2020/08/01,450.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,188.62
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,4.20
Corner to Corner Cleaning Team,Janitorial Services and Maintenance,2020/08/01,100.00
RE/MAX COMMERCIAL SOLUTIONS,Office Rental and Related Fees,2020/08/01,2128.33
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,16.79
Telus Custom Security Systems,Protection and Alarm Monitoring (Member's Office Budget),2020/08/01,25.00
Liquid Ventures Ltd.,Spring Water,2020/08/04,25.00
SHAW BUSINESS,Cable and Internet Fees,2020/08/04,202.57
Fortis BC,Public Utilities,2020/08/05,32.34
URDU Journal - 0826193 BC Ltd.,Advertising,2020/08/06,63.38
Corner to Corner Cleaning Team,Janitorial Services and Maintenance,2020/08/08,100.00
WESTLAND INSURANCE GROUP,Constituency Office Insurance,2020/08/10,1889.00
Giant Tiger Orleans ON,Consumable Items for Constituency Offices (COVID19),2020/08/13,32.91
Rexall Orleans ON,Consumable Items for Constituency Offices (COVID19),2020/08/13,23.77
Nolan's Pharmasave,Consumable Items for Constituency Offices (COVID19),2020/08/14,74.43
VALLEY VOICE LTD.,Advertising,2020/08/14,942.40
Corner to Corner Cleaning Team,Janitorial Services and Maintenance,2020/08/15,100.00
OKANAGAN ADVERTISER,Advertising,2020/08/20,136.00
Corner to Corner Cleaning Team,Janitorial Services and Maintenance,2020/08/22,100.00
Zoom Video Communications Inc.,Licence Renewal,2020/08/22,21.40
Canada Post,Postage and Parcel Post,2020/08/24,13.79
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/08/24,1.18
RRH & ASSOCIATES,Advertising,2020/08/27,365.00
Corner to Corner Cleaning Team,Janitorial Services and Maintenance,2020/08/28,100.00
1&2 Electric Ltd.,Constituency Office Reconfigurations and Fixtures (COVID19),2020/08/31,348.00
Black Press Group Ltd.,Advertising,2020/08/31,328.78
Friday AM,Advertising,2020/08/31,312.00
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,12.58
Grand & Toy,"Freight, Express and Cartage",2020/08/31,5.38
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,101.91
Grand & Toy,Office Furniture and Fixtures,2020/08/31,136.62
SASCU Credit Union,Banking Fees and Cheque Orders,2020/08/31,8.25
632085 BC Ltd,Office Rental and Related Fees,2020/09/01,450.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,0.30
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,188.48
RE/MAX COMMERCIAL SOLUTIONS,Office Rental and Related Fees,2020/09/01,2128.33
TELUS Custom Security Systems,Protection and Alarm Monitoring (Member's Office Budget),2020/09/01,25.00
RONA - Vernon,Office Plants and Flowers,2020/09/02,125.33
"Walmart Vernon ",Office Plants and Flowers,2020/09/02,13.01
"SHAW BUSINESS ",Cable and Internet Fees,2020/09/04,202.57
Corner to Corner Cleaning Team,Janitorial Services and Maintenance,2020/09/05,100.00
Penticton Lakeside Resort,Public Meeting Room Rentals,2020/09/05,177.77
Canada Post,Postage and Parcel Post,2020/09/08,14.13
Canada Post,Postage and Parcel Post,2020/09/10,12.19
Home Buliding Centre - Salmon Arm,"Office Supplies, Stationery and Accessories",2020/09/10,12.08
Corner to Corner Cleaning Team,Janitorial Services and Maintenance,2020/09/14,100.00
Sundial Lighting Vernon BC,Constituency Office Reconfigurations and Fixtures (COVID19),2020/09/14,238.68
Home Building Centre - Vernon BC,Constituency Office Reconfigurations and Fixtures (COVID19),2020/09/15,15.75
Northern Micro Inc.,Computer Equipment – Small – Desktop/Personal/Portable/Keyboard,2020/09/18,50.25
Corner to Corner Cleaning Team,Janitorial Services and Maintenance,2020/09/19,100.00
Canada Post,Postage and Parcel Post,2020/09/21,12.19
WAYSIDE,External Printing Costs,2020/09/22,154.08
Canada Post – Postes Canada,Courier Services,2020/09/23,5.17
Canada Post – Postes Canada,Courier Services,2020/09/23,5.27
Canada Post – Postes Canada,Courier Services,2020/09/23,6.82
Canada Post – Postes Canada,Courier Services,2020/09/23,17.00
Canada Post – Postes Canada,Courier Services,2020/09/23,6.31
Canada Post – Postes Canada,Courier Services,2020/09/23,31.46
Canada Post – Postes Canada,Courier Services,2020/09/23,6.22
Canada Post – Postes Canada,Courier Services,2020/09/23,6.34
Canada Post – Postes Canada,Courier Services,2020/09/23,6.95
Canada Post – Postes Canada,Courier Services,2020/09/23,6.31
Canada Post – Postes Canada,Courier Services,2020/09/23,7.68
"Save-on-Foods - Vernon ",Cleaning Products,2020/09/24,24.06
Liquid Ventures Ltd.,Spring Water,2020/09/25,22.50
The Korea Daily,Advertising,2020/09/25,41.17
Corner to Corner Cleaning Team,Janitorial Services and Maintenance,2020/09/26,100.00
"WINNERS - Vernon ","Office Supplies, Stationery and Accessories",2020/09/26,32.09
632085 BC Ltd,Office Rental and Related Fees,2020/10/01,450.00
RE/MAX COMMERCIAL SOLUTIONS,Office Rental and Related Fees,2020/10/01,2128.33
