"Members – Detailed Contract Expenditures Report – Tochor, Corey – Q2 2021"
Supplier,Description,Date,Total
Shaw Direct,Internet (COVID19),2020/02/08,119.78
Xplornet,Internet (COVID19),2020/03/01,98.92
St. Andrew's College,Advertising,2020/03/03,75.00
Shaw Cable,Internet (COVID19),2020/03/08,119.78
Xplornet,Internet (COVID19),2020/04/01,98.92
Shaw Cable,Internet (COVID19),2020/04/08,119.78
Xplornet,Internet (COVID19),2020/05/01,98.92
"Shaw Cable ",Internet (COVID19),2020/05/08,119.78
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,187.75
Royal Bank of Canada,Banking Fees and Cheque Orders,2020/06/01,4.50
Xplornet,Internet (COVID19),2020/06/01,98.92
Reed Security,"Security Equipment, Intercom and Alarm System (Central Budget)",2020/06/11,315.88
SASKTEL,Cable and Internet Fees,2020/06/16,111.24
TekSavvy,Internet (COVID19),2020/06/24,72.27
Ultra Print,Constituency Mail,2020/06/29,4124.46
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,30.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,211.00
Shaw Direct,Cable and Internet Fees,2020/07/01,203.02
Tint King Window Tinting,Office Renovations,2020/07/01,391.14
BAZAAR & NOVELTY,Promotional Items,2020/07/02,495.55
"4IMPRINT, INC.","Office Supplies, Stationery and Accessories",2020/07/07,555.00
"4IMPRINT, INC.",Freight,2020/07/07,26.30
London Drugs,External Printing Costs,2020/07/07,15.23
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,41.73
Michaels,"Framing, Outside Supplier",2020/07/14,29.67
Prairie Laser,Toner,2020/07/14,104.94
SASKTEL,Cable and Internet,2020/07/16,111.24
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.25
Staples Canada,"Office Supplies, Stationery and Accessories",2020/07/21,5.07
Real Canadian Superstore,Cleaning Products,2020/07/24,21.42
TekSavvy,Internet (COVID19),2020/07/25,72.27
Royal Bank of Canada,Banking Fees and Cheque Orders,2020/07/30,8.85
Saskatchewan Seniors Mechanism,Advertising,2020/07/31,289.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,30.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,186.00
Shaw Direct,Cable and Internet Fees,2020/08/01,203.02
Victory Majors Investments Corp.,Office Rental and Related Fees,2020/08/01,3650.00
Zoom Video Communications Inc.,Professional Communication Services,2020/08/04,169.60
BAZAAR & NOVELTY,Promotional Items,2020/08/13,973.08
SASKTEL,Cable and Internet,2020/08/16,111.24
Canadian Tire,"Office Supplies, Stationery and Accessories",2020/08/18,63.59
CREATIVE OUTDOOR ADVERTISING,Advertising,2020/08/26,151.20
Royal Bank of Canada,Banking Fees and Cheque Orders,2020/08/28,10.05
Grand & Toy,Cleaning Products,2020/08/31,9.73
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,125.45
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,30.00
Shaw Direct,Cable and Internet Fees,2020/09/01,203.02
Victory Majors Investments Corp.,Office Rental and Related Fees,2020/09/01,3650.00
SPI Health & Safety,"Safety Supplies (fire extinguishers, first aid kits)",2020/09/04,56.21
Postmedia Network Inc.,"Printed Matter, Books, Newspapers and Subscriptions",2020/09/10,480.00
Rawlco Radio LTD,Advertising,2020/09/14,500.00
SASKTEL,Cable and Internet,2020/09/16,111.24
Costco Wholesale,Voice Communication Equipment,2020/09/21,31.79
Canada Post – Postes Canada,Courier Services,2020/09/23,14.41
Canada Post – Postes Canada,Courier Services,2020/09/23,10.12
Canada Post – Postes Canada,Courier Services,2020/09/23,18.37
Canada Post – Postes Canada,Courier Services,2020/09/23,12.63
Canada Post – Postes Canada,Courier Services,2020/09/23,18.37
Canada Post – Postes Canada,Courier Services,2020/09/23,110.51
Canada Post – Postes Canada,Courier Services,2020/09/23,14.48
Victory Majors Investments Corp.,Office Rental and Related Fees,2020/10/01,3650.00
