"Members – Detailed Contract Expenditures Report – d'Entremont, Chris – Q2 2021"
Supplier,Description,Date,Total
PARSONS INVESTMENTS LIMITED,Office Rental and Related Fees,2020/04/01,1500.00
PARSONS INVESTMENTS LIMITED,Office Rental and Related Fees,2020/05/01,1500.00
Go Daddy,Web Site Hosting/Domain Name,2020/05/08,189.87
EASTLINK,Cable and Internet Fees,2020/05/24,94.95
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,9.54
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,632.43
Shared Services Canada –  Services partagés Canada,Changes - Services and/or Equipment (Telemanagement) - Federal Government Departments,2020/05/25,69.00
Culligan Nova Scotia,Spring Water,2020/05/29,9.00
PARSONS INVESTMENTS LIMITED,Office Rental and Related Fees,2020/06/01,1500.00
"CLARE SHOPPER, THE",Advertising,2020/06/02,585.00
Bell Aliant,Cable and Internet Fees,2020/06/09,70.38
PARSONS INVESTMENTS LIMITED,Janitorial Services and Maintenance,2020/06/10,143.75
As Good As New Cleaning Services,Janitorial Services and Maintenance,2020/06/15,320.00
"CLARE SHOPPER, THE",Advertising,2020/06/17,70.00
EASTLINK,Cable and Internet Fees,2020/06/24,94.95
Culligan Nova Scotia,Spring Water,2020/06/25,49.50
"CLARE SHOPPER, THE",Advertising,2020/06/29,585.00
ATLANTIC DOCUSHRED INC.,Shredding,2020/06/30,55.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,58.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,230.86
PARSONS INVESTMENTS LIMITED,Office Rental and Related Fees,2020/07/01,1500.00
Bell Aliant,Cable and Internet Fees,2020/07/09,77.62
"Aurora Newspaper, The",Advertising,2020/07/13,132.24
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,95.56
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,4.30
EASTLINK,Cable and Internet Fees,2020/07/24,94.95
Staples Canada,"Office Supplies, Stationery and Accessories",2020/07/27,140.42
As Good As New Cleaning Services,Janitorial Services and Maintenance,2020/07/29,320.00
ATLANTIC DOCUSHRED INC.,Shredding,2020/07/29,55.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,191.32
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,190.86
GATEWAY REALTY,Office Rental and Related Fees,2020/08/01,2172.92
PARSONS INVESTMENTS LIMITED,Office Rental and Related Fees,2020/08/01,1500.00
A.F. Therialut and Son Ltd.,Constituency Office Reconfigurations and Fixtures (COVID19),2020/08/05,126.35
"CLARE SHOPPER, THE",Advertising,2020/08/08,276.25
Bell Aliant,Cable and Internet Fees,2020/08/09,121.82
"Aurora Newspaper, The",Advertising,2020/08/10,155.04
As Good As New Cleaning Services,Janitorial Services and Maintenance,2020/08/29,320.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,156.08
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,190.86
GATEWAY REALTY,Office Rental and Related Fees,2020/09/01,2172.92
PARSONS INVESTMENTS LIMITED,Office Rental and Related Fees,2020/09/01,1500.00
Canada Post – Postes Canada,Postage and Parcel Post,2020/09/09,239.78
Canada Post – Postes Canada,Courier Services,2020/09/23,12.05
Canada Post – Postes Canada,Courier Services,2020/09/23,83.51
GATEWAY REALTY,Office Rental and Related Fees,2020/10/01,2172.92
PARSONS INVESTMENTS LIMITED,Office Rental and Related Fees,2020/10/01,1500.00
