"Members – Detailed Contract Expenditures Report – Tassi, Filomena – Q2 2021"
Supplier,Description,Date,Total
OPPA Publication,Advertising,2020/04/01,400.00
Shared Services Canada –  Services partagés Canada,Long Distance - Federal Government Departments,2020/05/25,3.18
Shared Services Canada –  Services partagés Canada,Monthly Phone Service - Federal Government Departments,2020/05/25,210.81
Bell Canada,Cable and Internet Fees,2020/06/01,94.90
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.79
Bell Canada,Cable and Internet Fees,2020/06/10,115.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
Magicworld Cleaning Services Inc.,Janitorial Services and Maintenance,2020/06/21,250.00
Star Metroland Media,Advertising,2020/06/21,629.00
Acumen Insurance Group Inc.,Constituency Office Insurance,2020/06/28,98.43
Star Metroland Media,Advertising,2020/06/28,658.00
Star Metroland Media,Advertising,2020/06/29,629.00
REGNUM COMMUNICATIONS INC.,Communications Officer,2020/06/30,4000.00
Bell Canada,Cable and Internet Fees,2020/07/01,94.90
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,22.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,454.69
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.52
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,16.79
Snapd Hamilton,Advertising,2020/07/01,250.00
Palladium Security Systems,Protection and Alarm Monitoring (Member's Office Budget),2020/07/02,26.00
Magicworld Cleaning Services Inc.,Janitorial Services and Maintenance,2020/07/05,250.00
Star Metroland Media,Advertising,2020/07/08,499.00
Bell Canada,Cable and Internet Fees,2020/07/10,115.00
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.11
Magicworld Cleaning Services Inc.,Janitorial Services and Maintenance,2020/07/19,250.00
Acumen Insurance Group Inc,Constituency Office Insurance,2020/07/28,98.43
REGNUM COMMUNICATIONS INC.,Communications Officer,2020/07/31,4000.00
Bell Canada,Cable and Internet Fees,2020/08/01,94.90
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,160.00
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,22.00
Campus Living Centres - ITF Canadian Student Living,Office Rental and Related Fees,2020/08/01,2628.17
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,16.79
Magicworld Cleaning Services Inc.,Janitorial Services and Maintenance,2020/08/02,250.00
Palladium Security Systems,Protection and Alarm Monitoring (Member's Office Budget),2020/08/02,26.00
Star Metroland Media,Advertising,2020/08/09,800.00
Bell Canada,Cable and Internet Fees,2020/08/10,115.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.05
Magicworld Cleaning Services Inc.,Janitorial Services and Maintenance,2020/08/16,250.00
Star Metroland Media,Advertising,2020/08/26,849.00
Acumen Insurance Group Inc,Constituency Office Insurance,2020/08/28,98.43
Magicworld Cleaning Services Inc.,Janitorial Services and Maintenance,2020/08/30,250.00
REGNUM COMMUNICATIONS INC.,Communications Officer,2020/08/31,4000.00
Bell Canada,Cable and Internet Fees,2020/09/01,94.90
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,10.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,160.00
Campus Living Centres - ITF Canadian Student Living,Office Rental and Related Fees,2020/09/01,2628.17
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.05
Magicworld Cleaning Services Inc.,Janitorial Services and Maintenance,2020/09/13,250.00
Star Metroland Media,Advertising,2020/09/15,1098.00
Canada Post – Postes Canada,Courier Services,2020/09/23,7.36
Canada Post – Postes Canada,Courier Services,2020/09/23,7.36
Canada Post – Postes Canada,Courier Services,2020/09/23,9.63
Canada Post – Postes Canada,Courier Services,2020/09/23,6.07
Canada Post – Postes Canada,Courier Services,2020/09/23,8.38
Canada Post – Postes Canada,Courier Services,2020/09/23,22.02
Canada Post – Postes Canada,Courier Services,2020/09/23,7.25
Canada Post – Postes Canada,Courier Services,2020/09/23,5.43
Campus Living Centres - ITF Canadian Student Living,Office Rental and Related Fees,2020/10/01,2628.17
