"Members – Detailed Contract Expenditures Report – Qualtrough, Carla – Q2 2021"
Supplier,Description,Date,Total
Purolator,Courier Services,2020/03/27,159.41
Boys & Girls Clubs of South Coast BC,Office Rental and Related Fees,2020/04/01,1000.00
LMP Publication Limited Partnership,Advertising,2020/04/06,550.86
LMP Publication Limited Partnership,Advertising,2020/04/06,400.00
Rona,"Office Supplies, Stationery and Accessories",2020/04/25,8.11
Boys & Girls Clubs of South Coast BC,Office Rental and Related Fees,2020/05/01,1000.00
BC Hydro,Public Utilities,2020/05/06,259.84
Bolar Development Group Ltd.,Office Renovations,2020/05/14,54977.01
Zoom,Licence Renewal,2020/05/14,20.00
London Drugs,Toner,2020/05/19,87.73
Shared Services Canada –  Services partagés Canada,Changes - Services and/or Equipment (Telemanagement) - Federal Government Departments,2020/05/25,579.70
Minuteman Press,"Office Supplies, Stationery and Accessories",2020/05/29,77.14
Black Press Group Ltd.,Advertising,2020/05/31,530.13
Boys & Girls Clubs of South Coast BC,Office Rental and Related Fees,2020/06/01,1000.00
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,16.79
Eastlink- Delta Cable,Cable and Internet Fees,2020/06/04,361.89
Southridge Hardware,"Office Supplies, Stationery and Accessories",2020/06/05,25.12
Zoom,Licence Renewal,2020/06/14,20.00
Dollarama,"Office Supplies, Stationery and Accessories",2020/06/16,19.26
Minuteman press,"Office Supplies, Stationery and Accessories",2020/06/16,19.26
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.39
Minuteman Press,External Printing Costs,2020/06/17,44.93
Black Press Media,Advertising,2020/06/18,443.25
Royal Bank,Banking Fees and Cheque Orders,2020/06/19,6.95
LMP Publication Limited Partnership,Advertising,2020/06/23,384.17
LMP Publication Limited Partnership,Advertising,2020/06/23,650.86
Black Press Group Ltd.,Advertising,2020/06/28,244.25
Staples,Toner,2020/06/29,697.61
Staples,"Office Supplies, Stationery and Accessories",2020/06/29,8.44
LMP Publication Limited Partnership,Advertising,2020/06/30,315.00
Bell Mobility – Bell Mobilité,Long Distance,2020/07/01,0.05
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,74.00
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,201.48
Boys & Girls Clubs of South Coast BC,Office Rental and Related Fees,2020/07/01,1000.00
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.52
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,16.79
Eastlink- Delta Cable,Cable and Internet Fees,2020/07/03,267.32
London Drugs,"Office Supplies, Stationery and Accessories",2020/07/03,11.76
Minuteman Press,Constituency Office Reconfigurations and Fixtures (COVID19),2020/07/03,1878.49
Sach Di Awaaz Newspaper,Advertising,2020/07/03,250.00
BC Hydro,Public Utilities,2020/07/07,70.13
Minuteman Press,External Printing Costs,2020/07/07,9.10
Zoom,Licence Renewal,2020/07/14,21.40
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,19.13
Amazon,"Office Supplies, Stationery and Accessories",2020/07/18,77.03
MInuteman Press,External Printing Costs,2020/07/20,11.77
Royal Bank,Banking Fees and Cheque Orders,2020/07/20,10.95
