"Members – Detailed Travel Expenditures Report – Pauzé, Monique – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0203647,2020/05/25,2020/06/04,,,,,,,392.9600,0.0000,239.3700,2.0000,0,0,632.33
T0203647,2020/05/25,2020/06/04,"Pauzé, Monique",Member,To travel to/from constituency and Ottawa,2020/05/25,Montréal,Ottawa,,,,,,,
T0203647,2020/05/25,2020/06/04,"Pauzé, Monique",Member,To travel to/from constituency and Ottawa,2020/05/26,Ottawa,Montréal,,,,,,,
T0203647,2020/05/25,2020/06/04,"Pauzé, Monique",Member,To travel to/from constituency and Ottawa,2020/06/04,Montréal,Ottawa,,,,,,,
T0203647,2020/05/25,2020/06/04,"Pauzé, Monique",Member,To travel to/from constituency and Ottawa,2020/06/04,Ottawa,Montréal,,,,,,,
200430774,2020/08/01,2020/08/31,,,,,,,0.0000,1767.5000,0.0000,0,0,0,1767.50
200430774,2020/08/01,2020/08/31,"Pauzé, Monique",Member,Secondary Residence,2020/08/01,GATINEAU,GATINEAU,,,,,,,
T0204187,2020/08/17,2020/08/21,,,,,,,754.1400,617.3300,151.0500,0,0.0000,0,1522.52
T0204187,2020/08/17,2020/08/21,"Pauzé, Monique",Member,To attend a regional or provincial caucus meeting,2020/08/17,Montréal,Bonaventure,,,,,,,
T0204187,2020/08/17,2020/08/21,"Pauzé, Monique",Member,To attend a regional or provincial caucus meeting,2020/08/21,Bonaventure,Montréal,,,,,,,
200437256,2020/09/01,2020/09/30,,,,,,,0.0000,1767.5000,0.0000,0,0,0,1767.50
200437256,2020/09/01,2020/09/30,"Pauzé, Monique",Member,Secondary Residence,2020/09/01,GATINEAU,GATINEAU,,,,,,,
200442119,2020/10/01,2020/10/31,,,,,,,0.0000,1767.5000,0.0000,0,0,0,1767.50
200442119,2020/10/01,2020/10/31,"Pauzé, Monique",Member,Secondary Residence,2020/10/01,GATINEAU,GATINEAU,,,,,,,
