"Members – Detailed Contract Expenditures Report – Zuberi, Sameer – Q2 2021"
Supplier,Description,Date,Total
Newsfirst Multimédia (9030-2944 Québec Inc.),Advertising,2020/03/20,91.7600
Promo Link,Promotional Items,2020/03/24,1145.7500
The Filipino Forum,Advertising,2020/03/28,75.0000
Journal El Chasqui Latino,Advertising,2020/04/01,29.4100
CHOICE communication,Advertising,2020/05/23,164.7700
Choice Communication (Canada) Ltd.,Advertising,2020/05/23,164.7700
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/06/01,46.0000
THE SENIOR TIMES,Advertising,2020/06/01,195.0000
CLAN CREATIF INC.,Professional Communication Services,2020/06/10,136.7600
Filipino Forum,Advertising,2020/06/12,75.0000
KataSoho,"Householders ",2020/06/12,5114.1400
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/06/16,85.3900
CLAN CREATIF INC.,Professional Communication Services,2020/06/23,117.2700
Il Cittadino Canadese,Advertising,2020/06/23,71.0000
"SENIOR TIMES, THE(PUBLICATIONS NEWBORN INC.)",Advertising,2020/06/23,195.0000
Digital River,Computer Software,2020/06/25,19.9500
Vidéotron s.e.n.c,Cable and Internet Fees,2020/06/26,128.9500
Métro Média,Advertising,2020/06/27,523.0000
Radio Humsafar,Advertising,2020/06/27,40.0000
Filipino Star,Advertising,2020/06/29,73.5300
Journal El Chasqui Latino INC.,Advertising,2020/06/30,29.4100
"SUBURBAN, THE",Advertising,2020/06/30,129.0000
ADT,Protection and Alarm Monitoring (Member's Office Budget),2020/07/01,60.0000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/07/01,16.0000
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/07/01,64.4600
La Presse Chinoise,Advertising,2020/07/01,82.3500
Le Montreal Africain,Advertising,2020/07/01,87.9400
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/07/01,149.5200
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/07/01,71.0000
Zigzag Roman-Canadian Inc.,Advertising,2020/07/01,22.5000
English Montreal School Board – Commission Scolaire English-Montréal,Advertising,2020/07/07,175.0000
CONGRÈS NATIONAL DES ITALO-CANADIENS,Advertising,2020/07/13,185.7100
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/13,21.5700
KataSoho,External Printing Costs,2020/07/17,575.0000
Toshiba Tec Canada Business Solutions – Toshiba Tec Canada Solutions d'affaires,Photocopier Equipment (Copy Charge),2020/07/17,0.0600
ASIB,Advertising,2020/07/20,200.0000
Canada Post – Postes Canada,Postage and Parcel Post,2020/07/20,7.9000
Digital River,Computer Software,2020/07/25,19.9500
Vidéotron s.e.n.c,Cable and Internet Fees,2020/07/31,128.9500
Bell Mobility – Bell Mobilité,Long Distance,2020/08/01,0.3000
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/08/01,347.1100
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/08/01,64.4600
Munigad Investments Inc.,Office Rental and Related Fees,2020/08/01,3695.3800
Rogers Wireless – Rogers sans-fil,Voice and Data Plan for Mobile Devices,2020/08/01,77.0000
WEEKLY NAWA-I-PAKISTAN CANADA,Advertising,2020/08/01,123.6000
Nespresso,Gifts given as a matter of protocol,2020/08/02,17.6000
Librairie du soleil,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/13,18.9500
Librairie du soleil,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/13,69.9000
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/08/13,150.0500
"SUBURBAN, THE",Advertising,2020/08/17,172.2500
Simon Fraser University,External Language Training,2020/08/18,350.0000
Simon Fraser University,"Printed Matter, Books, Newspapers and Subscriptions",2020/08/18,11.9900
C6 Medical,Consumable Items for Constituency Offices (COVID19),2020/08/20,158.9700
Elm Park Recreation Association,Advertising,2020/08/23,250.0000
Vidéotron s.e.n.c,Cable and Internet Fees,2020/08/28,128.9500
Grand & Toy,Cleaning Products,2020/08/31,41.9700
Grand & Toy,Bulk Paper Purchases,2020/08/31,44.7000
Grand & Toy,"Office Supplies, Stationery and Accessories",2020/08/31,134.7600
Bell Mobility – Bell Mobilité,Long Distance,2020/09/01,0.4500
Bell Mobility – Bell Mobilité,Voice and data overage fees for mobile devices,2020/09/01,314.1600
Bell Mobility – Bell Mobilité,Voice and Data Plan for Mobile Devices,2020/09/01,64.4600
Munigad Investments Inc.,Office Rental and Related Fees,2020/09/01,3695.3800
NGP VAN Inc.,Licencing/Maintenance for Application Software and for Application Development and Delivery Software,2020/09/01,148.0500
Lumichrom Inc.,Consumable Items for Constituency Offices (COVID19),2020/09/03,1111.1700
Canada Post – Postes Canada,Courier Services,2020/09/23,13.7000
Canada Post – Postes Canada,Courier Services,2020/09/23,15.0800
Canada Post – Postes Canada,Courier Services,2020/09/23,7.5000
Canada Post – Postes Canada,Courier Services,2020/09/23,7.6100
Canada Post – Postes Canada,Courier Services,2020/09/23,7.6100
Canada Post – Postes Canada,Courier Services,2020/09/23,5.2400
Canada Post – Postes Canada,Courier Services,2020/09/23,6.0300
Munigad Investments Inc.,Office Rental and Related Fees,2020/10/01,3695.3800
